Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	-5.820687785628512	-3.0509129293667967	0.5422769232762449	-2.9769619105077467	0.5735823231286952	1.7576433141464172	-0.44584888191397065	0.49124143874697807	-0.690537636156684	1.0978793442004344	-0.5181130694936968	-0.9054501361622503	-0.04086512926315098	0.9913366627511179	-0.22584377594638413	1.3260250613756959	0.19266978073196772	0.5936461619339064	0.8330158895405346	0.30802327557282116	0.6936846390492806	0.9415815043780345	-0.653257054569136	0.33834492193228854	0.1971080618184579	-0.7610207563676444	0.4498443776440884	-1.0591137897521299	-0.373808260025831	-0.2904123932095581	0.2644566683904077	-0.27845319443728916	-0.7857430299435364	0.09754582750606165	1.0708718932584522	0.9164208957817912	-0.9235491033640447	0.24008825157167815	-0.6187187632952826	-0.8977886791731873	0.476788369148405	-0.3029520980348403	-0.35222551195906676	-0.29079821292714786	-0.40754767677661463
GPR119	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-7.418661075865659	0.08600337056063397	1.137343765555005	0.6153018246692539	0.6320071524597164	-0.9846638226043697	-0.5081878183277599	0.07878078405863358	-0.09713177771551594	-0.7678477954194124	0.5539315304465708	0.4588009171320183	-2.8785471558631537	0.21214304511589938	-0.885957570201962	-0.8957646840827863	0.8987840485079154	1.0846129620050806	1.2900442759820356	-0.6029570830331974	0.04420662580343189	-1.1259091947323658	-0.4468476180709106	-0.3723983424314662	-0.5620159530679164	-0.015795746027526855	1.3927694983155092	-0.39530525127687	0.09599723815503547	0.8633207630944106	-0.920301577699067	0.6823489753306983	-0.48671427110967497	-0.2751202936430085	0.024663126761310782	-0.2580465230593823	0.2253941726867854	-0.23078003658381235	-0.9743813403790252	0.46011965189598897	-0.15936286921456944	-0.210689499546571	-0.8884585777188467	-0.20606171639325116	0.6500349978455449
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	-0.3555325293776754	-1.816167642626946	-5.602163241406622	3.3621698581442705	-1.617924571352062	1.3143359491982312	-0.18950445540185587	1.0094523868804333	1.0387940277477765	1.2436862328141463	-0.6002235930015535	-0.12814216264235959	-1.3097254331607366	0.03892293129556699	1.271516661746304	-0.4338658620086304	0.15026703589505125	-0.35945809375799953	-1.4870006233995092	0.4951204480957207	0.4871690102175207	0.5746500498786131	-0.3264287700965832	0.1782790461896008	0.38549377481747465	0.5379076900114287	0.1283360743617241	-0.8699357522190097	-0.8298562103791337	0.32096283737518033	0.6563004573300137	1.2245786569964456	-0.050403281266835034	-0.4193559741099913	0.6017663215601865	0.5503336611413764	-0.24270534590300932	-0.15453634209310643	-0.6401797488970495	0.46921806507504604	-1.3773200963599403	0.24253188003203185	-1.1905741250464608	0.2625043283476898	0.3566589060148351
GPR174	-	Not-coupled	-	-	NA	classA	-3.0943340678024094	1.53914691278301	-2.705430671544845	0.3279748811198583	-1.520169226631219	-2.0672691570682735	0.9352575630990793	0.9380111678404256	-0.07090109720387829	-0.8540923500063851	-0.06959373630847754	-1.7617132620762372	-0.34801019426656155	0.24144373608326525	0.9815537502436045	0.0456188797572093	0.3244380824361249	-1.2768017325688057	-0.020276853403262653	-0.4722876568481789	1.3491177329158879	-0.5912180332433878	0.3686696552788585	-0.5756527662148384	0.2098328668721769	0.962384436366492	-0.15030592430514958	0.4317327731445995	-1.36489255639965	-0.7407970077595353	-0.6744261065550003	-0.058176016424280094	-0.23297219321396914	0.07715365478395722	-0.44994306908126824	0.40150805856032706	-0.11420033299755104	0.6542849484155352	-0.359517373763817	0.0508318866751975	0.03088150989788889	0.3810380777952146	0.2761121088760173	1.3198199663166557	-0.4551927681270036
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-10.791611414043187	1.2443530199128436	1.3376003308107487	0.9213847745306998	-1.2916152079591439	-1.3214472236465833	1.1843041381034773	1.4666006437023633	-0.08237608146548388	-0.29479567084041225	0.4084603902750414	-0.4461238136605846	-0.012290521221738	0.36614953843465947	0.0174844561083792	0.5926838455150459	-1.6282629207343515	1.737930371781212	-0.7097670246563211	-0.004683003613008326	1.248353438896161	-0.7558152271808144	-0.48104690048564536	0.3846686580298632	-0.5205178553486672	0.9774736234103936	-0.5169215970130027	0.3195617240082118	0.10056656429455803	-0.9865114076664284	-0.5218024761675322	-0.3701137491395117	-1.1189584792291967	-0.12826710727781002	0.39935460280066576	0.19336043839739775	0.08669384541873214	0.24642295896618413	-0.009043989637994618	0.6223017107248981	-0.38088945587479117	0.9948854066775629	0.7660758314802002	-0.046502816846140285	-0.3451270058426385
GRPR	Coupled	Not-coupled	-	-	Bombesin receptors	classA	0.9229159923219961	0.3407482703895349	0.6403195598356164	2.64152255055565	-0.3932596762280987	0.5731159796222849	0.258493148697339	-0.1157798335915656	-1.2897544325319996	-1.0199299534755315	-0.5452644155267626	0.6821897101544331	-0.3281787841454224	0.9473518087529862	0.06495337387900883	0.35610275697619054	0.1393283900345616	1.345240889874319	-0.3599026789681413	0.5882342081512196	0.04008673989716511	-1.056166660904582	-0.5819785041531468	-0.47020966154107463	1.1157075058739978	-1.332916788146949	-0.5819524858734674	-0.46612518245762496	0.42205691691449454	-0.6841329144890281	-0.6298618881138182	-0.3094863392011602	1.121367644203737	-0.3800142158744108	1.156605218623659	0.3224885362988361	0.35577210855428015	0.6053327373302428	-0.07638985430768208	0.008012113367284185	-0.19699528000206315	-0.9519094695019212	0.4032447324246517	-0.9433600684944006	0.44731693516504273
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	0.059132418097369424	3.6995093891614306	-1.6491666351779222	2.7326310460789163	-0.11896859679191037	-0.027075415181447352	0.7124047602719628	-0.7550296807358021	-0.9008531482911618	-1.058846977459995	-0.7525756061522914	0.9831688725461778	0.2189336511261669	-0.1737232746931165	0.6693797773095493	0.14210777297982136	0.41236048190747443	0.14304373975490062	-0.13331594429238383	-0.2881249154325003	-0.5745635162159247	-1.81770877386345	-0.42529354529005536	-0.8537049891739538	0.3722795260270765	-0.9100329448305086	0.1132760608249518	-0.38845343210760064	-0.4044478763160839	-0.23370468673931546	-0.5328379518240494	-0.9784538022193614	1.1747139221542153	-0.15323134201078598	-0.17638510128872514	0.22958653082442818	0.6437077866579191	0.2529233538719582	0.24937439295991554	0.31016247072086645	-0.5771549619322996	-1.3246463911648085	0.3313937784191717	0.18004972249500587	0.144746801698949
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	1.7960002722355033	5.550042935274838	1.5440791104104046	-0.7496278832036308	-3.5042447321189294	1.797177937717635	-1.0261622302678048	0.2638852784292883	0.873898816465552	0.18896618426543405	0.37726897587436414	1.7638922050675854	-0.7639244810068743	0.21008079751470804	0.32550831197648955	0.6781632838287891	0.08964924565178205	-0.9251288913746926	0.39301153081277185	0.6720870409996305	0.7674005429346685	-0.061589629578745315	1.1531541224763389	0.08998818354856024	0.6491777305047024	-0.3168443300884824	-0.6580943079839451	-0.243604081384079	-0.7673146188155736	-1.335194572364718	0.16992632128716043	1.285753656129875	0.5098421340035225	-0.23698409782738197	1.0443165358947066	-0.1506296495671678	0.38724709378839034	0.5530532483506763	0.4571145959795643	-0.47516508015401476	0.8867191319143902	0.1491914406495338	-0.4545957225538038	0.1641666000882557	-0.10409013271324623
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.42116004265717405	0.2757160742051131	-1.0480053584616382	-1.7269140618433472	-0.022049979870129	-0.06429128821394771	-0.1326822196342615	-0.34769843046893917	-1.2261582278291476	-1.1472973638157251	-0.8714593628419725	1.136434906086386	-0.9844909410629977	-1.2559550029131	-0.28469008786746824	0.30685131281969064	0.5187207707790787	-1.0594539984048303	-0.7735623256440316	1.1146624153693248	-0.4728490698732803	-0.805649457011236	0.304003346563406	1.3805185231354575	2.7950555412286734e-05	0.3650697321661274	0.6680116460087766	0.5893742405263341	-0.8904986712527682	1.026020539584143	-0.3141187038247799	-0.32455619279350534	0.3897811189093749	0.9271095157317099	-0.003795768194748594	0.024637307350827763	-0.3070733051639716	0.33984083280484173	-0.5464607250911294	-1.101327236099624	0.10902454505108473	0.3875269218879563	-0.7141717164474678	-0.9094447165878727	-0.21690468863844026
HRH2	Coupled	Not-coupled	Coupled	-	Histamine receptors	classA	9.955680140957003	0.7135301874393517	2.0481056295906357	1.0328494171042306	-0.7463538190334172	1.0786551973302927	0.5481559721834445	-0.7072603537081167	2.3581058950076437	1.2791254859439043	-0.8291002699734613	-0.8212837360045576	0.22013061098849104	-0.06325033952596337	-2.4952329943307228	1.514293855313974	-0.33342880839732386	0.48332843125668523	0.6411229872459042	1.3282530730658095	0.6171880775998944	-0.03334111639196711	0.8258917037685555	0.646247853112557	-0.4873704445787746	-1.566444748635438	-1.2222990063294237	0.1264401320246182	0.010958568739821616	0.10637109720761925	-1.2561513012996524	-0.06121911612607067	-0.4410833005423492	-0.13778303948625487	-0.1545567228124201	-0.32977415997258225	-0.206687684668176	-0.11148711582344766	-0.3431228399744015	-0.8339739082691382	-0.6191957862983959	-0.16373375559958844	0.7883478212838072	0.1531143274858068	-0.5479580156433477
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	0.675444402793166	1.3148084415311023	-1.2700652175928497	-0.5273132895344471	-2.6636637649453285	0.7732945137211993	0.9919607073378974	-1.0254505998028474	0.27227352660470183	0.7265974924094278	-1.5257857296285833	0.4327035650822628	1.139629957004846	0.19319449239610612	-2.94236023093922	1.7440072953540595	-2.3789917484740943	1.6650796467993703	0.7459195670487664	0.38971746268659374	-1.216784697361391	-0.5002094507464085	0.9523529804582787	0.7603267511400544	0.9540733684224475	0.0009710753214005512	-0.820478083920342	0.1199312238564847	-0.44091696573907735	0.6202524250825511	-0.20391196216505827	1.2569613616747963	-0.2558626342789432	0.6578078628852265	0.9560517334641202	0.605333912343836	0.4982157993069618	0.08299090496145942	0.04977550530515119	-0.47183217036571573	-0.3875481671042236	-0.12776849027723314	0.38515738100103075	0.17640446156790318	-0.15915175526520223
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	5.764312864136191	3.537568832378763	1.6167027591388667	-1.790320471629317	0.9071511226186569	0.6786040633847825	-0.8047027972739687	2.560585417422861	-0.6595644722075873	-0.42566383569688904	-0.9898304646500623	0.7579607022857666	-1.120589344074176	-1.3593348632900304	0.44587488527158137	-0.3299343513188385	0.304614400811374	0.006093340246100336	-0.5416004991765376	0.5335090625659348	0.7136365756227624	-0.14262935366019122	0.9681245714057567	0.5493593468008612	-1.5186018702717905	-0.16959358990392676	-0.8182042165413922	1.2575508642492943	-0.5944221054351279	-1.1575759615336916	0.3402175311646771	0.80683807738257	-0.33960981820287367	0.6691922716125083	-0.59498468827366	-0.30763672026163263	-0.04383454059250898	-0.5858745091317694	0.48547477794758914	-0.09034495852057679	-0.504701765648343	-0.15019822615356	-0.3709903721933859	0.5011702087943697	0.2789347710074189
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	1.0728231910103405	2.9054898374144296	-0.9918718514648802	-0.24498070023734997	-0.04284503358590469	-0.12331473567471243	0.2067436165222724	2.249421625908429	-1.625514138606505	-1.3456263915099818	-0.016050177800051732	1.4739018624066922	0.596783388645241	-0.6520574439961886	-1.3366097613447963	-0.6073781760033681	0.2536001265957567	0.7298834718590966	0.5248949057286961	1.165403823077379	-1.194598830106634	0.025356790323963915	1.0029667592323184	-0.29417747226027596	-0.9991217660556047	-0.8557758387813805	0.34349085896797993	-0.4158678271732602	0.2779336000940043	-0.5282957337943818	-0.38895995310606896	-0.27996095328757165	0.20317875581563458	-0.7670525762557683	-0.7106997984749791	-0.2343231112584078	0.03207006501144147	-0.41880515556287523	-0.17634318338528257	0.22141367583342358	-0.09473428220828471	-0.511252411598775	-0.18818097115324303	-0.10947534850242918	0.277163214683825
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.39061594081869283	0.6964298223161498	-0.5016528724609083	-1.470455867304232	-0.6274901556977487	0.885963952977643	0.3199373324140394	3.0138045718304136	-1.8955939525538534	-0.5532583202159016	0.26235827526541655	0.4168952060337441	1.1457774720503875	-1.9528993199842275	-1.9943680894377926	-1.8022680959556667	-0.735222623399335	1.292519527256261	-0.5853092550436422	0.7534139976806834	-0.35086508690345114	-0.31472973536834037	-0.12769959918667892	-1.0565254816214962	-0.6149168264877718	-0.46223860674361017	1.3404059709065357	0.6770902216195953	-0.9527911826168054	-0.5278452992430627	-0.08629413542718471	-0.6913243406044783	-0.30334437367126915	-0.7109779206781158	-0.285581610253001	-0.4051797221131351	-0.2134077504637924	-0.4102601577452971	0.7701765378744516	0.03905801552922241	-0.8622406447647604	-0.06889064242956923	-0.3125113731026504	0.16052466824950942	0.41014997811000536
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.3367339444963508	0.9342561541486262	-2.673895081569309	-0.6280449558899875	-2.2425055193914805	0.8123490393364294	1.6264367179295989	1.9786665107107997	-1.1290003044216452	-1.9741404948539498	0.38217043977574505	0.7576546162837593	0.4897625291922491	-2.127974169788	-1.4935220498930326	-0.7135343603863961	-1.0891015409052307	-0.6471137764241679	-0.8046891662750119	0.16216229925394363	-0.3919518442377931	0.35675099329891297	0.2445134124802712	-0.42511999468242595	-0.533413044938639	-0.5118537998827	-0.28012253609643234	-0.9636198135941421	-0.8526337533886511	-0.4118836825520848	-0.5234359373074372	-0.04805491667290323	-1.0495634556542333	0.47926269599551513	-0.8006045811700979	-0.0532847890576381	-1.297713696329364	-0.0925169115930614	-0.807580034750199	-0.021682988650887244	0.44257385575344055	-0.1309596005104981	-0.8087822288162811	-0.693977353541744	0.05445943513039357
HTR1E	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	0.168707357861995	2.1526684209122537	-1.9548545187118294	-2.1212768151431773	-2.212473173236112	0.7274761918535576	0.5451062378120366	2.9982571728171994	-1.7005882004582973	-1.7701002625715876	-0.3253656069766055	0.22286737945090274	-0.5236490618233469	-0.05608252534532695	-0.9947014194451234	-1.4172738040622572	-2.2037373356922947	-0.6708759893952788	-0.5398133444751653	1.4541603278711082	-1.043464640725091	-0.2106330204079657	-0.37936709236817867	-0.9530322692194874	-0.843380203355843	-0.3690338710929335	-0.41410755404668803	-0.008131903052176934	-0.6930251363240887	-0.4945726645704917	-0.17942897170185262	-0.14137194312226806	0.2756578073153028	0.21074009998764695	-0.7884677156899527	0.2734900401487234	-1.0406967830953324	0.4746320157413338	-0.13360386787351258	-0.958322390840198	-0.6118644664230842	-0.4100063382221454	-0.3047005632949916	-0.06515446822679559	0.1276193434640754
HTR1F	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-2.8729406186017505	5.193948009182008	1.6474679471569056	-1.7929546094127884	-0.856159821090747	0.4388748928195761	1.2671587758166218	0.6943075433819633	-0.9904203616407332	2.1454331533010134	1.1213919824370833	0.4345860742818299	1.447603932715311	1.3939700410205205	0.9280390535521231	-0.18679066081012113	-0.2714419251446719	-0.48992762804544077	0.19511211094940498	0.8603443914457627	0.5810573093833825	0.009477787151547346	1.5393606267014737	1.1756228950497214	-0.5237414060804925	0.16769350676954697	0.9889352014687469	-0.3617804967925523	0.23045340694301045	0.5851780494514511	0.49855877919796965	0.2299466396729565	-0.08433541108336529	0.015709201066747093	1.3136699763992523	0.9179014090775492	-0.833837281119681	-0.5630889656118248	-0.5103569162437258	0.30218900675955757	0.39388369633092724	0.11312680164704907	-0.486629789972472	-0.0712214004879907	0.7865942905300761
HTR2A	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-8.903905265041134	5.41964098764606	2.512471371522973	-2.463957819305019	0.23615259068897823	0.1286231288108219	-0.3328837592316638	-0.5031190912070007	-0.12957925371372578	-1.8732915804337524	1.4866029313436726	-0.46919724740308844	1.718634429561982	0.1687670111283305	0.9128567498818634	-0.10407124643161615	-0.9726121888528352	0.11965717840705793	1.258304971144153	-0.06576935985526433	0.4180690424010249	0.17945189054893765	-0.3573258053216849	1.8340230769138541	0.2550373287058743	-0.2073019070210121	0.48856732539088155	-1.121308365426028	-0.4259158420503513	-0.35304115688978294	-0.12798339570131265	0.335525539474396	0.708592953089937	0.15004266741557376	-0.48111791885505945	-0.22430146379556712	-0.9683339972842461	0.008399805090221237	0.009386714505314463	0.8894243118158001	-0.2260548980166797	-0.45699501838156203	0.8953891657724952	-0.037531441110991735	1.1003184873395182
HTR2B	Coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	3.4600493884322994	3.0682766943709177	-2.8653662290427375	-1.6122219608649864	0.46773948230924123	0.9911305299141483	0.7541871199102933	1.086321389978588	-0.1438333014487178	-1.2873573401717502	0.7252468148457755	0.12551816546822575	-0.15749779548391465	0.5896354552892435	3.400687701521669	-0.7122166519167538	-0.8630000709259797	0.13426403302051504	-0.030913241131142237	-0.16213253082402188	0.0949688003782478	-0.5372756010987506	-0.5205635498505703	0.7041963832515574	1.006900676198294	0.47863364940360553	-0.962982407769903	-0.0723298548360342	-0.7778961138250307	1.0738346723582326	-0.03230621817001053	-0.18186277638840795	0.136188141211558	0.537856854527942	-0.4649064430031218	-0.061705631633838916	-0.5448289153491505	-0.5024392838884253	0.29345459513736777	-0.3522948482118437	-0.6055440593855844	0.4595168844654559	-0.21431170599169713	0.3951217499699248	0.8617759101319078
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-1.8082039394792446	1.7405144889484636	-1.7739900447693628	1.4919776786956505	1.085750687265797	0.1832782526823145	0.42107899848667807	0.772829581352853	-0.06208528732756123	0.8576191900787437	-0.5945203401653478	0.2528794955389592	-0.11224269204874124	0.3239011412557548	0.3408359114897485	0.9657919471124636	-0.3019366778548356	-0.08854752310309638	-0.17831691865208085	-0.2297558149974514	0.9693904919068298	-0.9119927005659723	-0.6725954373341253	0.2915672993072277	-0.790789028272107	-0.024052355023913608	0.9992682707562784	-0.893145232287951	-1.8061794532175695	0.1504605891013251	0.21302972432157388	0.8655730353913871	0.009244620462446864	-0.25317904980013745	-1.1084780813527224	-0.713038544113279	0.6426841418774509	-0.8379240238846953	-0.1148740717930611	0.015760624390555734	-0.022039017414591165	-0.23869442495752685	0.40789332009948354	0.8245190501238799	0.19410386514335162
HTR4	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	2.3453200830886662	-1.2599576077367909	5.203397787790077	-1.1695795367848885	0.36010758990944197	0.6717944266602887	1.5447657595650408	0.37864478444532945	0.8008356489740043	0.12409848207074584	0.7004730123146649	1.3621796868426994	2.481645895120964	-0.5072823302896607	2.1819331740968098	0.8824025614227844	1.070868929607667	1.1405388095723303	-1.957784269668595	-1.0528473989976306	0.8226734230313885	0.3945726231943328	0.11437606849137201	-0.4785941544189859	0.8930001352072614	-1.0013775574970927	0.638620242331543	-0.4325601792716637	-0.6688333987219681	0.04464142089590122	0.07164302994551815	0.005248980411003065	-1.0708083237702741	-0.8829372864658727	-0.3467466252441556	-0.9395946734805503	0.23290410690916585	0.6190068229774511	-1.1960892601418243	-0.047986762737979013	-0.37096525487438303	-0.05005711643022907	-0.7724585477129856	-1.1325446485635813	-0.4825121045083943
HTR6	Coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-5.673497004876807	4.065230795396817	3.3067105455248615	0.718050169117174	0.9475825551729894	1.0738130251649394	-0.06350975715740646	0.835555900687422	0.07907960350635114	-0.5336100057653635	0.3042834657934721	-0.8535103202349372	-0.44611237725133535	0.3068768689632389	1.6758888797882083	-1.9505155597058748	1.200181269439769	1.5011338959671954	0.8057471784410425	0.5952853773119313	-0.64239128320138	0.669224728232829	-0.687341685597508	-0.6457375829616321	0.9367844000029707	-1.125592757616354	-0.16652566921965936	-0.2881261363633201	-0.01182182725745772	-0.7249285676913674	0.4482380692677281	0.6218946604244413	0.6325633106640924	-0.2044676154144712	-0.09364600688122109	-0.28423909924850904	-0.837001932912197	0.06485112321804046	0.07579252723208545	-0.6798758589964675	-0.7797158969360973	0.5077606613863166	-0.11386564710521101	0.20252213769045918	-0.5754696725198247
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	1.107593036308556	-3.418312677678567	5.3907291863674365	2.4994654703641284	0.0076959738525597034	-2.7071154439527048	1.0681432935663877	-0.053148767261379494	0.6336364480747618	-0.791923709023022	0.629560956491198	-0.41181134857594914	-0.30601003410287586	-0.8387043901578722	1.0095561265743311	2.1404538987876705	0.16901023203080776	1.1903835017331172	0.10959588369115449	2.010702242822684	-0.5321222585137045	-0.07914326538515665	-0.038819147345797195	0.19720212130429035	0.745272299532339	0.5643970617080126	0.6072834666698601	0.544379953744155	0.3889123801187709	-1.395726171175802	-0.3652433816231818	-0.9636035785187251	-0.4273435942422192	-0.2200772643422842	0.6219099680195389	-0.13369258882314117	0.07141580527922538	-0.24097430036311973	1.2672168449759458	-0.13616008363935644	-0.021020923226314884	0.05537757695770729	-0.39972675123763507	-1.0828498902461066	0.18701247127236992
KISS1R	Coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-3.6775324986992186	0.75795539369304	-2.5110374369451556	0.8853289406456533	1.1726432226777488	-0.6640717104063868	1.4888244180182684	-1.5930774715283327	-1.6588638858435372	-0.10103673227862145	0.6133752799103573	0.3927120473105049	-0.7719157651317586	-1.3570708692032467	0.06697151605466828	1.673980786126491	-0.8705106550259111	-2.372918419461507	0.6500704243174508	-0.44066848338567166	0.028526326454374612	0.06541053778156161	-0.4080011665874833	0.24612662438281904	0.8916807694396649	-1.2058946386562877	-0.6902809250314709	0.5098272054317892	0.8622529608611484	0.44641388702064094	0.9366814520625206	-0.18165375678910908	-0.8710071988669562	0.4758818792193065	0.9324208547889393	-0.4184145361767184	-0.8882845705734767	-0.8100583441574275	0.08076031092972884	0.6285108107941546	-0.47460915780311774	-0.34898549678944424	-0.11937251930771862	-0.11747405054759898	0.38544855200014555
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-6.890984572046959	-3.6306117651238283	1.89985624960069	-0.34848177706884126	-0.7231484407421854	0.837088075090423	1.1420510050435895	-1.7810913090116804	-1.549372784316726	-2.0212033347614082	0.5266468936250439	1.0658990472461782	-1.9202150111896812	0.2131097249344236	-0.3562284342146602	0.72280134605292	-0.6924084566842471	-1.9072908797948624	1.113594002760358	-0.10077007609658696	-0.8067675035872172	-0.548313464005431	-0.8727569873625056	-0.6322342832902189	-0.021983266717770684	-0.23799490715071203	-0.5094783200531119	-0.45366180338208195	1.5054565656577181	0.4882397627997883	0.3547790555123943	-0.45887854919567306	-0.9159284969910727	0.5330949610848237	1.033696609721468	-0.04847780577875959	-0.5751530009229202	-0.5450311728131918	-0.42796931283956363	0.13222622421554628	0.3962137737411241	-0.037001124471622515	0.3264390707981718	0.24151431135208587	-0.12769017344866873
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-1.3962573486271947	0.0660768690539899	-2.5288785100483184	-0.7376420161946835	-1.8219534630560172	-0.8882675804307427	-0.004128351377357869	-1.6020580519017011	-0.7842195697037637	0.6266177583302887	-0.6929119590414978	0.47339414621908366	-1.0366623917475675	-0.9688442664433715	0.8882454162483633	0.7447525296139959	0.2823707365943683	-1.1270472659828827	0.605133347220875	-0.1852571606238646	-1.2512665353467303	0.11957056169861714	-0.8192113539633982	-0.14589465201949536	-0.19586445860565443	-0.9318526525174803	-0.8401946902158911	0.2406062403251065	1.1824593497563478	1.1899553177355275	1.0225577180841132	0.38761924852107255	-1.1453549038580295	0.20522171175975198	0.528152304492659	-0.6092923436629415	-0.23625819181909327	0.012647847985470083	0.05736938194556198	0.4748962100341405	-0.2793495166085431	-0.07198761482377257	-0.4849184512153974	0.4259722147071217	0.2830918851249815
LPAR3	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-8.769956631124234	2.5600704697691548	-0.3454371872304405	-0.3696628692175928	-1.0542551854184072	-4.350618811546872	-0.29068718558775636	0.2717422637973525	0.9652614907198782	1.45789182602721	-0.7062846577507724	0.16186889645317318	1.5161342370918194	0.43993217148329733	-0.9359012179055117	-0.3047198574475596	0.07114377679016533	0.26466094527752404	-0.42452063296358844	-0.531315160523276	0.6124641595723913	0.6598476856058525	-0.694190048323738	-0.2057985528416161	-0.21886682939614652	-0.9726510323847093	0.5738461113627482	0.1215435840070451	0.012668348851368812	0.27035662287554096	1.0552395224468214	-1.5107942085887538	0.8083119968863725	1.270848555284788	-0.9587615897910422	-0.4446533463360954	0.23869116134177426	-1.1568089427308652	0.28931575144275934	-0.8643287751797277	0.5788114852699082	-0.2304213090883959	0.29501491129259017	-0.40367621701877426	-0.5352880767147443
LPAR4	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	1.4410672569617609	-3.9154755322736423	0.8380332181111206	2.351074989457001	-2.6520150615152684	-1.3452470714263434	-0.06596580996546109	-0.6448914790542797	-1.053078816903907	-1.943976187620789	0.7867131970625466	0.9399347659042016	-0.01524149663995303	1.8402339233335612	-0.09471955661692077	0.2173736913976977	-0.39669528055764736	0.10876250846134061	-0.04298701206604602	-0.28651156223845103	-0.20909665049299073	0.49220898668787755	0.5763516850591897	-0.1253362926168346	-0.7638062088609752	-0.13823628782835082	0.18918086835801606	0.5615962433392213	-0.9298322055266448	1.5084910040381843	0.7291946250885273	0.34348905259488177	-0.6095854038650014	0.26376042120883336	0.040449925727454476	-1.12126686019272	0.2585870293875511	-0.9337567357223447	-0.4370744812085285	0.38473232088052317	0.5475201325900133	0.6960680384383646	-0.00722074133473657	0.03353757744531452	-0.29646192975628355
LPAR5	Coupled	Not-coupled	-	-	Lysophospholipid (LPA) receptors	classA	-11.25406440027087	1.1000295301634289	-1.2636574270242018	-0.8327618046032262	-1.2256814527278759	-4.486730515557221	-0.23223794956086122	0.6116840119719325	2.7833018722900587	1.6664925742701684	-0.7564657679503288	-0.13914362856878496	0.6695689501135134	0.4138048122217809	-0.1931765615063701	-0.12312171772463512	0.2746510092752762	-0.10648208687249662	1.1593846296969719	-0.4360679755088066	-0.26682714872359276	0.08056044624379698	-1.1428948467988858	-1.0528334570596136	1.0466112026015941	-0.6054245620163432	0.5327893160525661	-0.06886877133854874	-0.9362280136325272	0.30167357156289265	-0.0946420015137241	-1.0598698426906594	-0.09808760847037168	0.455776773167611	-1.101401612753812	0.05798418663048122	0.8595001781229583	-0.9552233258969531	0.17006271926705818	-0.17361253716158587	-0.1515383812629683	0.27814872442199357	-0.9034390813860308	-0.9183770206736583	-0.3918430595492116
