DimR	Assay	G-protein	Layer	Score
UMAP	IUPHAR	GNAI1	17	0.018
UMAP	IUPHAR	GNAI1	19	0.018
UMAP	IUPHAR	GNAI1	21	0.018
UMAP	IUPHAR	GNAI1	2	0.016
UMAP	IUPHAR	GNAI1	16	0.015
UMAP	IUPHAR	GNAI1	18	0.015
UMAP	IUPHAR	GNAI1	20	0.015
UMAP	IUPHAR	GNAI1	26	0.015
UMAP	IUPHAR	GNAI1	4	0.012
UMAP	IUPHAR	GNAI1	14	0.012
UMAP	IUPHAR	GNAI1	29	0.011
UMAP	IUPHAR	GNAI1	15	0.01
UMAP	IUPHAR	GNAI1	22	0.01
UMAP	IUPHAR	GNAI1	23	0.01
UMAP	IUPHAR	GNAI1	27	0.01
UMAP	IUPHAR	GNAI1	32	0.01
UMAP	IUPHAR	GNAI1	31	0.009
UMAP	IUPHAR	GNAI1	25	0.007
UMAP	IUPHAR	GNAI1	30	0.005
UMAP	IUPHAR	GNAI1	33	0.005
UMAP	IUPHAR	GNAI1	6	0.004
UMAP	IUPHAR	GNA15	3	0.013
UMAP	IUPHAR	GNA15	23	0.007
UMAP	IUPHAR	GNA15	1	0.005
UMAP	IUPHAR	GNA15	2	0.005
UMAP	IUPHAR	GNA15	24	0.005
UMAP	IUPHAR	GNA15	0	0.004
UMAP	IUPHAR	GNA15	10	0.003
UMAP	IUPHAR	GNA15	11	0.003
UMAP	IUPHAR	GNA15	12	0.003
UMAP	IUPHAR	GNA15	9	0.002
UMAP	IUPHAR	GNA15	4	0.001
UMAP	IUPHAR	GNA15	5	0.001
UMAP	IUPHAR	GNA15	6	0.001
UMAP	IUPHAR	GNA15	7	0.001
UMAP	IUPHAR	GNA15	14	0.001
UMAP	IUPHAR	GNA15	16	0.001
UMAP	IUPHAR	GNA15	18	0.001
UMAP	IUPHAR	GNA15	20	0.001
UMAP	IUPHAR	GNA15	25	0.001
UMAP	IUPHAR	GNA15	29	0.001
UMAP	IUPHAR	GNA15	31	0.001
UMAP	IUPHAR	GNA15	8	0.0
UMAP	IUPHAR	GNA15	13	0.0
UMAP	IUPHAR	GNA15	15	0.0
UMAP	IUPHAR	GNA15	17	0.0
UMAP	IUPHAR	GNA15	19	0.0
UMAP	IUPHAR	GNA15	21	0.0
UMAP	IUPHAR	GNA15	22	0.0
UMAP	IUPHAR	GNA15	26	0.0
UMAP	IUPHAR	GNA15	27	0.0
UMAP	IUPHAR	GNA15	28	0.0
UMAP	IUPHAR	GNA15	30	0.0
UMAP	IUPHAR	GNA15	32	0.0
UMAP	IUPHAR	GNA15	33	0.0
UMAP	IUPHAR	GNA14	3	0.013
UMAP	IUPHAR	GNA14	23	0.007
UMAP	IUPHAR	GNA14	1	0.005
UMAP	IUPHAR	GNA14	2	0.005
UMAP	IUPHAR	GNA14	24	0.005
UMAP	IUPHAR	GNA14	0	0.004
UMAP	IUPHAR	GNA14	10	0.003
UMAP	IUPHAR	GNA14	11	0.003
UMAP	IUPHAR	GNA14	12	0.003
UMAP	IUPHAR	GNA14	9	0.002
UMAP	IUPHAR	GNA14	4	0.001
UMAP	IUPHAR	GNA14	5	0.001
UMAP	IUPHAR	GNA14	6	0.001
UMAP	IUPHAR	GNA14	7	0.001
UMAP	IUPHAR	GNA14	14	0.001
UMAP	IUPHAR	GNA14	16	0.001
UMAP	IUPHAR	GNA14	18	0.001
UMAP	IUPHAR	GNA14	20	0.001
UMAP	IUPHAR	GNA14	25	0.001
UMAP	IUPHAR	GNA14	29	0.001
UMAP	IUPHAR	GNA14	31	0.001
UMAP	IUPHAR	GNA14	8	0.0
UMAP	IUPHAR	GNA14	13	0.0
UMAP	IUPHAR	GNA14	15	0.0
UMAP	IUPHAR	GNA14	17	0.0
UMAP	IUPHAR	GNA14	19	0.0
UMAP	IUPHAR	GNA14	21	0.0
UMAP	IUPHAR	GNA14	22	0.0
UMAP	IUPHAR	GNA14	26	0.0
UMAP	IUPHAR	GNA14	27	0.0
UMAP	IUPHAR	GNA14	28	0.0
UMAP	IUPHAR	GNA14	30	0.0
UMAP	IUPHAR	GNA14	32	0.0
UMAP	IUPHAR	GNA14	33	0.0
UMAP	IUPHAR	GNA13	9	0.007
UMAP	IUPHAR	GNA13	2	0.003
UMAP	IUPHAR	GNA13	8	0.003
UMAP	IUPHAR	GNA13	27	0.003
UMAP	IUPHAR	GNA13	1	0.002
UMAP	IUPHAR	GNA13	3	0.002
UMAP	IUPHAR	GNA13	7	0.002
UMAP	IUPHAR	GNA13	13	0.002
UMAP	IUPHAR	GNA13	16	0.002
UMAP	IUPHAR	GNA13	17	0.002
UMAP	IUPHAR	GNA13	18	0.002
UMAP	IUPHAR	GNA13	19	0.002
UMAP	IUPHAR	GNA13	20	0.002
UMAP	IUPHAR	GNA13	21	0.002
UMAP	IUPHAR	GNA13	0	0.001
UMAP	IUPHAR	GNA13	6	0.001
UMAP	IUPHAR	GNA13	23	0.001
UMAP	IUPHAR	GNA13	25	0.001
UMAP	IUPHAR	GNA13	26	0.001
UMAP	IUPHAR	GNA13	29	0.001
UMAP	IUPHAR	GNA13	30	0.001
UMAP	IUPHAR	GNA13	32	0.001
UMAP	IUPHAR	GNA13	4	0.0
UMAP	IUPHAR	GNA13	5	0.0
UMAP	IUPHAR	GNA13	10	0.0
UMAP	IUPHAR	GNA13	11	0.0
UMAP	IUPHAR	GNA13	12	0.0
UMAP	IUPHAR	GNA13	14	0.0
UMAP	IUPHAR	GNA13	15	0.0
UMAP	IUPHAR	GNA13	22	0.0
UMAP	IUPHAR	GNA13	24	0.0
UMAP	IUPHAR	GNA13	28	0.0
UMAP	IUPHAR	GNA13	31	0.0
UMAP	IUPHAR	GNA13	33	0.0
UMAP	IUPHAR	GNA12	9	0.007
UMAP	IUPHAR	GNA12	2	0.003
UMAP	IUPHAR	GNA12	8	0.003
UMAP	IUPHAR	GNA12	27	0.003
UMAP	IUPHAR	GNA12	1	0.002
UMAP	IUPHAR	GNA12	3	0.002
UMAP	IUPHAR	GNA12	7	0.002
UMAP	IUPHAR	GNA12	13	0.002
UMAP	IUPHAR	GNA12	16	0.002
UMAP	IUPHAR	GNA12	17	0.002
UMAP	IUPHAR	GNA12	18	0.002
UMAP	IUPHAR	GNA12	19	0.002
UMAP	IUPHAR	GNA12	20	0.002
UMAP	IUPHAR	GNA12	21	0.002
UMAP	IUPHAR	GNA12	0	0.001
UMAP	IUPHAR	GNA12	6	0.001
UMAP	IUPHAR	GNA12	23	0.001
UMAP	IUPHAR	GNA12	25	0.001
UMAP	IUPHAR	GNA12	26	0.001
UMAP	IUPHAR	GNA12	29	0.001
UMAP	IUPHAR	GNA12	30	0.001
UMAP	IUPHAR	GNA12	32	0.001
UMAP	IUPHAR	GNA12	4	0.0
UMAP	IUPHAR	GNA12	5	0.0
UMAP	IUPHAR	GNA12	10	0.0
UMAP	IUPHAR	GNA12	11	0.0
UMAP	IUPHAR	GNA12	12	0.0
UMAP	IUPHAR	GNA12	14	0.0
UMAP	IUPHAR	GNA12	15	0.0
UMAP	IUPHAR	GNA12	22	0.0
UMAP	IUPHAR	GNA12	24	0.0
UMAP	IUPHAR	GNA12	28	0.0
UMAP	IUPHAR	GNA12	31	0.0
UMAP	IUPHAR	GNA12	33	0.0
UMAP	IUPHAR	GNA11	3	0.013
UMAP	IUPHAR	GNA11	23	0.007
UMAP	IUPHAR	GNA11	1	0.005
UMAP	IUPHAR	GNA11	2	0.005
UMAP	IUPHAR	GNA11	24	0.005
UMAP	IUPHAR	GNA11	0	0.004
UMAP	IUPHAR	GNA11	10	0.003
UMAP	IUPHAR	GNA11	11	0.003
UMAP	IUPHAR	GNA11	12	0.003
UMAP	IUPHAR	GNA11	9	0.002
UMAP	IUPHAR	GNA11	4	0.001
UMAP	IUPHAR	GNA11	5	0.001
UMAP	IUPHAR	GNA11	6	0.001
UMAP	IUPHAR	GNA11	7	0.001
UMAP	IUPHAR	GNA11	14	0.001
UMAP	IUPHAR	GNA11	16	0.001
UMAP	IUPHAR	GNA11	18	0.001
UMAP	IUPHAR	GNA11	20	0.001
UMAP	IUPHAR	GNA11	25	0.001
UMAP	IUPHAR	GNA11	29	0.001
UMAP	IUPHAR	GNA11	31	0.001
UMAP	IUPHAR	GNA11	8	0.0
UMAP	IUPHAR	GNA11	13	0.0
UMAP	IUPHAR	GNA11	15	0.0
UMAP	IUPHAR	GNA11	17	0.0
UMAP	IUPHAR	GNA11	19	0.0
UMAP	IUPHAR	GNA11	21	0.0
UMAP	IUPHAR	GNA11	22	0.0
UMAP	IUPHAR	GNA11	26	0.0
UMAP	IUPHAR	GNA11	27	0.0
UMAP	IUPHAR	GNA11	28	0.0
UMAP	IUPHAR	GNA11	30	0.0
UMAP	IUPHAR	GNA11	32	0.0
UMAP	IUPHAR	GNA11	33	0.0
