Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.07594878434417687	-0.29761577275066087	-0.3483537454223725	0.10958439835681458	0.26968790799570463	-0.09859447977775627	-0.03933431139588622	-0.21983533592440138	-0.3377745457091106	-0.1323358886302675	0.27979404244716505	-0.28893293116125746	0.08429632686436718	0.05683812900111562	-0.1413529283448849	0.29100312514857	0.1644155216597665	0.06340112300626552	-0.19664176306763875	-0.03894075011892497	0.5340584738409423	0.11315348859095412	-0.036471274616100134	0.09781747279693745	0.01733371016627478	-0.025966281409258017	0.11495836071566623	0.14989789275334114	-0.2821247673624092	-0.16466312301242997	0.18129662891596943	-0.2545020663108035	0.12496822434712604	-0.29961424361068884	-0.10339098220755316	0.2439131078335843	-0.008445804905262378	0.07101086174069156	-0.21229434677116463	-0.15066268295921115	0.20453796144178088	-0.2212260298584532	0.32240166157771233	0.3669139313066123	0.24043172321827114	0.18853100192282446	0.36590077689641104	-0.15853927752666985	0.10999975662804626	-0.18978956613475262	0.06945648553792705	0.01874229409177264	0.17186729960361025	-0.05122751918719597	-0.009371129732125756	0.04676767073471414	0.14068217645140635	-0.1009800309576467	-0.013966241960062287	0.03053430230549205	-0.014613501502675073	-0.014921775643573824	0.032885785523746935	-0.14294495303507798
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.3137828503221246	0.06992959731526556	-0.20072372023505325	-0.03907285986206329	0.1540794109223587	-0.2784545618129511	-0.20788166114672146	-0.222262360109121	0.24470973543883287	0.23680634628823163	0.1844266264631497	0.12952167441536347	0.08324164284209488	-0.49975568734467335	-0.13473155830742356	0.0334165749724347	0.027912282133188478	0.23308432422431288	0.0017097483091358622	0.1373946846958992	0.18784831823730894	0.04871564369786877	0.027713217244207097	-0.0026318235663699797	-0.07023604389570033	0.12744217056712281	0.25931841472253775	-0.06148724000768736	-0.23011439778861814	0.1405935931660524	0.01037557816907543	0.3058479730973126	-0.25936810580590874	0.1557857897871677	0.07302633061249786	0.27295785136889267	0.11293647690938376	0.11289525060938706	-0.09918437517956374	0.0845565931179549	-0.06557510549703283	0.12814116363944955	0.2411038535672034	0.3070197809361135	-0.0359393044800778	0.3928667284723103	0.09807655318916275	-0.008279712954619354	-0.08921572807342272	-0.02686229990341177	-0.05712858804692945	0.06343679843935371	0.07562581649594921	-0.0606633010556024	0.03793956083541378	0.08253275349802494	0.02324326856203461	-0.18030602711639987	0.061939520200792464	0.03792804908326817	-0.025967175311453854	-0.04953767265690258	-0.20125369074186436	0.10561027349898147
HTR1E	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.30032353151816504	-0.16982312591817555	-0.34504907200699414	-0.24100242412014117	0.16718239475616994	-0.2736747978373887	-0.15211805625729635	-0.28016622679594017	-0.11351586498680609	0.22566704124564813	0.028295068458638765	-0.02652120259073394	0.074815171323725	-0.21946462193569072	-0.3558031640142091	-0.3032103256884751	0.3545366158129186	0.14593582165530267	0.26661006212509086	-0.12979178437864972	-0.0031374499582381174	-0.1559044666903782	0.0458093711706061	0.031071706465437488	-0.14685113832850133	0.15394405878125156	-0.051092372980902724	-0.009753893643177766	-0.3828680292294511	0.02405052113436404	0.022437533645329463	0.0590603035364355	-0.20732266226380575	-0.21142120205823894	0.27165741131574467	-0.06865198510352184	-0.03765118887662666	0.03742786826110105	-0.24113070222809332	0.009990231732086541	-0.03168995837211247	0.050339133160238185	0.18240353381119567	0.06389669675891788	0.026003310930251367	0.5037556782085059	0.16468805356223942	0.06404774521027383	-0.0604591476683634	0.14718279443645793	-0.0469022268369417	-0.04184359837274912	-0.05891265473263946	-0.20755590094720192	-0.1520492827775349	0.07739734062001194	0.14313373595854786	-0.10381527366059626	-0.08569461530812601	-0.03192453994757195	0.02239984626290058	-0.12417536466838404	0.2502941505815339	-0.038959121189745906
HTR1F	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.11065374156497323	0.18504942709073408	0.06266986408177862	-0.04917034277202478	0.43142301783800807	0.45737105936551903	0.1279605394237163	0.24191693728924626	0.11390177369318905	0.06387588169077499	-0.07966586914518585	-0.0038457694421348155	0.09693796209537577	-0.23019414491951243	-0.2470438503176875	0.39710190582960275	0.24395929304918082	-0.15607546749524817	-0.15596555019188768	-0.32113833736973124	0.14022515545996392	-0.184976064218924	-0.20936723094510842	-0.033079243493098404	0.09898676281224389	-0.15090271782374723	0.27223694429042056	0.03708061376885579	-0.2746425472739911	-0.081114755545856	-0.06409356382292343	-0.12168751416924767	0.19202427413100423	0.13638064349932688	0.1572545268978234	-0.029160762492993823	0.05260811457950472	0.061459538482688925	0.3023791000899609	-0.14789170437739413	-0.05928460594021334	0.006620382933971351	-0.09039190814111132	-0.14683526325083882	-0.06514157039996331	-0.18118604866700597	0.2117013452340005	0.12233424747651776	0.4265646021387761	0.32266086919810266	-0.036796684021483936	0.36650808273089935	0.2072797727401311	-0.18751154828125338	0.005880537468387766	0.05501219157497018	0.0492239186182976	-0.05532583223116148	0.31754763908933875	-0.11292191309024527	-0.09869874683928616	0.04991458089399201	0.18115645666457109	-0.060956319353325676
HTR2A	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	0.04481763305827229	0.21976968512088488	0.017698352573334453	-0.20462215020994903	0.38361677085394685	-0.16669283487587228	0.19464078282356967	-0.10804797381569389	-0.07430399873405572	0.3944666789475211	-0.12488307981868717	-0.19563411080761733	-0.0310259041514623	-0.3396877592790424	-0.06786483021456602	-0.1599134027539247	-0.025265917666089984	-0.14894437131960306	0.0066377108191510905	0.20158651831172003	0.24050329018607927	0.025155797048767036	0.08974920647614128	-0.06566660094409939	-0.20523117249904366	-0.24326439778852574	-0.26300264535580054	0.027843831814012194	-0.24749569123682125	-0.08079484449254906	-0.16296753252190144	0.1584978123657002	-0.0572863495617713	-0.07615890634778884	0.3296089595815568	-0.1409317529126637	-0.11751674796571314	-0.06939443472520021	0.5356208209695427	-0.22231502074648096	0.0504308172852875	0.034239780326766486	0.10527157151775234	-0.07312315466900897	-0.02760559073722386	-0.3404647491505253	0.1765244339515614	0.3924340296751351	0.10587704091880099	0.03461504077539535	-0.1022824255015892	0.13426534781486954	0.257992677805761	-0.05277439863248548	0.24054410220780495	0.009825988178782137	-0.13459469891324505	0.20248764773581612	-0.0584818704244326	-0.004982265189304607	-0.3257665534869567	-0.11055942502941676	-0.06892424254306355	0.035597198217426025
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.07495444742322968	-0.15116651927377187	-0.1514220741321364	0.056067633711407126	0.35342066085613344	-0.16122298970537038	-0.22241013554561928	-0.11056548243704992	-0.1720143147287414	0.23244085294216815	-0.17112681356112322	-0.041312479514779045	-0.12812052843623256	-0.0765457215424514	-0.14531782496279952	0.12754022100430834	-0.029126778687670246	0.15896033187677594	0.03943759062313468	0.16093707609575483	-0.10764205913071558	-0.033697044076805814	0.17354259653875126	-0.254829744893894	0.24411773845462303	0.0018742785006010672	0.09665874388615518	0.09791737128776154	-0.309940286150656	0.11415677812345444	-0.23563775138046145	0.30008981963477616	-0.12489428385573179	-0.20852265063206432	-0.0375502546890251	0.034593642609705516	-0.015360571299319947	0.01926135151653267	0.19339444117850665	-0.06089403548191844	0.09358873126455342	0.16350452113859112	-0.22140876100730233	-0.4844850627623416	0.10058290425516137	-0.29231341712335895	0.3413828163926543	0.17639753179148487	0.12939866247370765	-0.03713067594416852	0.11737049055459749	0.1567890205798978	-0.03546694614756217	0.017543051942952356	0.12928574285158154	-0.1960604725694192	0.1093251810493354	0.016575581684861635	-0.07217821502013114	0.1353464722113341	0.07919507123760151	0.13486658446106456	0.12444838923032192	-0.07428394668786022
HTR2C	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	0.14720185638817884	-0.04949777837788626	0.2558084091366978	0.20558584707078517	0.22918660921853817	-0.3856556032489728	-0.13754020504300413	0.08675737578182835	0.07116221130344991	-0.3312647539537618	0.3132806672280057	0.053464200673238406	-0.16015778893067587	0.34194078529132194	0.024967805910627798	-0.20366912135250426	-0.048625162883690155	-0.0026508601018681885	0.024294555166055287	-0.21256141469524678	0.2884851018190691	-0.22140907500119208	-0.28282012366371284	-0.171613625123858	0.04954651118172999	-0.09365563041551007	-0.17648844456527163	0.031021623258888117	0.0176477134045457	0.0911638109191865	-0.1590490632523655	0.17834875574503878	-0.19930042811475587	-0.0061919010563608965	0.13585020917807814	-0.0533994792399403	-0.05361877685969153	0.04154983297560053	0.054100712436438644	0.07064616553846609	-0.0319261572559694	-0.07842471432453041	0.05214946682824781	0.05702567185293518	-0.3958353426515272	-0.022205404559985136	0.181495624470504	0.06998157242369779	0.11036928484726898	-0.1909533389385785	-0.08727519469629091	-0.2070934680654805	-0.014983672434207512	0.11619976066596248	-0.02999988361892225	0.19703531378039388	0.11545570322273961	0.03604850299752872	-0.16947560950471538	-0.011703900039189778	0.08423358336965768	-0.08884094370325672	-0.0695343974850889	0.2783335119001344
HTR4	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.06484792152230129	0.049904939037074776	0.1661726828182131	-0.1643650928571716	-0.23981530180023336	-0.12113010356308142	0.4037031362406146	0.1735674379636012	0.27267080336112554	0.12407447535827586	0.11615969328453293	-0.32716621353128006	0.41389271122930565	-0.11351934884790882	0.1527243178334711	-0.04155764282602744	-0.25699650829149695	0.3401946698619031	-0.037932876799895224	0.09596207154249634	0.21805362670768724	0.07122423621411814	0.018156495332046458	-0.08723942283275828	0.04539627384941582	0.1370169222103541	0.20166466734801133	0.3864417496882563	0.1490432366048712	-0.031014138364710665	-0.007858527180118917	-0.004790899056021751	-0.08643308065734706	-0.12810646891748884	-0.03666174314535894	0.06381855974951613	0.3524300780032595	0.18436862782748484	-0.2635807061207239	-0.06398766060735354	-0.06063963049384533	-0.26251837957440516	0.06595578436253277	-0.22170027526424704	-0.1745928454832349	-0.10636217292046428	0.10871359452545208	-0.12349926488756659	0.116320278724828	-0.3504079950235271	0.12444007475340557	0.11625418993148129	0.3828007149892278	-0.19434409712611017	6.243440394720257e-05	-0.24413755154372724	-0.01218775654448676	-0.32575852564904006	-0.06838314042773364	-0.21989854245820603	-0.14261411049838024	-0.0090454340526677	0.2132014715847684	0.1828344783240988
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.12455240432782122	0.028477443910723706	-0.2846348363564143	-0.16661300630577558	0.31791356067752036	-0.032234902545126794	0.2564447496240327	-0.09127922176182814	-0.09692961408041179	-0.017584616534393437	-0.1750407960293025	-0.2139143892304094	-0.19234262348865605	-0.18323811623464412	-0.14935734544189463	-0.011846347631491993	0.13496439663062967	0.22353448085371577	0.11142602159331191	0.04238011767295313	0.05135597334321841	0.06955039076698416	-0.07259794565699329	0.3166843801511541	-0.030869592890335	-0.23262812458851903	0.14988292775752304	0.017022800029595567	0.3809363527763546	-0.12976595039371097	-0.017541756441746374	0.14489915033577952	-0.14192417274436486	-0.270479626683446	-0.0021823084919681576	-0.3234055641445137	-0.006232149623311755	-0.13665270525675888	-0.25644645701566005	-0.0031075549295882087	0.051767885978656496	-0.0764034492497058	0.2524453952350918	-0.321070284431356	-0.1002667329613247	0.10321298334644516	0.08045711589057317	-0.07960521607940917	0.1729281737863732	-0.018230670675199324	-0.23092556875463754	-0.20100780009543506	-0.0668395806779753	0.08113127760576733	0.13082123880372123	-0.1655756814030539	-0.20043118278931202	0.15340674643549693	-0.12378473778123827	0.0293305430354002	0.13699958796139552	0.14357704682287048	0.2777965481731127	0.15999747380497423
HTR7	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.02406325886170653	-0.046542660914519855	0.3955229561606342	0.308613328288544	-0.25763466883523634	0.21640593546395148	0.41825732693315915	-0.14351253591046476	-0.3668057322145387	-0.010562204612488888	-0.05872760304091856	0.22510676148484887	-0.14153630999308814	-0.3422716549453666	0.6549381440646176	-0.36162061614823027	0.37467122853470625	0.1519892641070838	0.01570080979435023	0.07429991943976348	-0.23275790520791564	0.020637217242842214	-0.14583567995714208	0.21323091913869494	-0.24525570046934836	0.19936330788097575	0.08086578499507623	0.06445998912000052	-0.10112120895396699	0.04568652548793374	-0.16888708643542638	-0.0006643799754189562	0.32554381867524423	-0.007823276769764735	-0.006763583722273089	0.27338784059161503	0.09479757824142568	-0.06805528554857125	0.015528200898029866	0.16362422828999487	0.23397016186787048	-0.060344173742927304	-0.028063026759968607	-0.17630967801944353	0.23119444197077563	-0.10654962639193394	0.030523608204024274	-0.09065196896676743	0.14574519285941728	-0.034567678213166184	0.05768892409542553	0.07380641645070517	-0.05717753979296792	0.09371315609769508	0.19408089309113022	-0.06656194654476981	-0.05069953055053504	0.10566586459409909	-0.06983596664411666	-0.159183431050276	-0.044528513982757194	0.02139384189296167	-0.00785541288279837	-0.06842104622341626
KISS1R	-	-	-	-	Kisspeptin receptor	classA	0.15918467198750033	0.00815117239397561	0.2630530461995591	0.22616298584465647	0.17041158010588822	0.3241555574803987	-0.19510515022944172	-0.15370119771567373	0.10348057002677238	-0.332801841734284	-0.07900197125294178	0.14156135394356825	0.19151651514339574	-0.17955730654215604	-0.3473694145314218	-0.08001393845584327	-0.09043323251438534	-0.0434436066696637	-0.4276691983250493	0.17685606948582283	-0.12184256137354015	0.31452684436392947	0.07978988095979622	-0.1130551494039022	-0.1994449181642156	0.04609277979859718	-0.12933944654410792	0.17429987955604911	-0.4248460751704292	-0.09891914240476835	-0.2708359125464531	-0.0013557842538771908	0.12540863713431263	-0.16501953308765702	0.09666031233246468	0.10864773239184265	0.2288881738437401	0.043651065999761325	0.02577606548068654	0.21924911041253828	-0.43338551420494803	0.12853854135548887	0.1067819404966764	0.09045805478278372	-0.02782693051744614	-0.05958055068077643	-0.2026493134402922	0.01958224916932139	0.2824992406508161	-0.17400488764621083	-0.010243403847849946	-0.12687800075329764	-0.11239336833859942	0.001362817040949171	0.1365323812262557	-0.1551215825090547	-0.052164883725633014	0.09192953033771867	-0.03794037106660651	0.15952625757698866	-0.09084559575378462	-0.10170567430453017	-0.14555111636522636	0.04273950176178431
LPAR1	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.09415324836964044	0.38208255059836166	-0.00449504272060715	0.27033940277040425	-0.08261644487404052	0.3594269482892377	0.14667475564609736	-0.30954110421676245	0.2587342464205281	-0.07837549438257527	-0.05747978723480541	-0.005365708571928283	0.17668781191843722	0.013238121759797144	-0.47763373898424516	-0.350792628053743	0.0008693377537623534	-0.12536185772381878	0.0022771071623831933	0.17046038010995976	-0.04298346378729386	0.09388964501810543	0.1532090258630193	-0.06991774988450247	-0.19245736202782693	-0.13439382258364221	-0.1680764201466553	-0.14098238248064027	-0.20732316121808417	-0.32307345040310775	-0.14361233864209055	0.14906919654964862	0.04391811647394932	0.1363547981234123	-0.23700571780451749	0.2489354465745302	0.1118146336538831	0.16194741512723732	-0.07612292456951404	-0.0435287953060624	-0.3182008316331855	0.15745437124616163	-0.050577541572297734	-0.02322058960023446	0.20940786311434673	0.000294474037371733	-0.2942110521943852	0.05177728006211695	0.008092484559259403	-0.00301167521211358	-0.022766986521468368	0.0026931030630816363	-0.27686416855910806	-0.2280847201895888	-0.010220964987726804	-0.04283013974996712	0.07092075200403386	0.22167036338734505	-0.15945958759586176	0.053244061120924335	-0.06488040021185024	0.003814140541224899	0.012232760854718286	-0.05382388832670668
LPAR2	-	-	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.2565410942619746	0.14809503004474525	0.07661513541806983	-0.017063763057469282	-0.014013977130531513	0.183068199493511	-0.19621139028436094	0.015435034187856762	0.0022393833393921985	-0.15734214325664828	-0.11499645223072057	0.004593746470667133	0.17770628883445017	0.12362575858944895	-0.38832617289536414	-0.1227613591669701	-0.05430825815532191	0.002783884440467249	-0.4046036349785137	0.17934337439077938	-0.2954064852265107	0.06183440047702275	-0.11628950252321496	-0.1960135090123839	-0.024444656950456216	0.034560670741069645	0.13414988701553848	-0.03436559215937724	-0.026735689760780636	-0.13233653147103197	-0.00616676989278569	0.3875607381542465	0.13592466378443502	-0.09746834920996525	-0.0671379541429652	0.18428291799595437	0.12339209602947832	0.06767978015475679	0.002619637577322292	-0.008784167753197031	-0.24549733668875717	0.0563927955285903	0.17235879282770505	-0.17681549875606048	-0.2080568835589171	0.24046448900577186	-0.36843656084928056	0.21640358294899364	0.17665540142126396	-0.2264482715276309	0.1385397453939488	-0.021897633499600916	-0.1463259842509323	-0.08683208403045768	-0.15232844716520352	0.029850050967355827	-0.03282150812447208	0.13292828854442448	-0.15909577823887736	0.025570180976566336	-0.02354889242627683	-0.023133170557125823	0.06436589553005911	0.22323161836493982
LPAR3	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.1693853653971443	-0.023878783094182125	0.050474024144747234	0.3323251316004572	0.37531625986281536	-0.3324749757859482	-0.026216666915147013	0.32111015985725155	-0.3018340032960586	-0.016936748860244856	-0.5332754082706913	0.05987727567760778	0.12622336406598836	0.023459958075909466	0.17601418532478263	0.10202950371709958	-0.10833454874966618	0.11789003103243947	0.2418940187090337	-0.32375503710906217	-0.07454601305687879	0.4262845388754171	-0.10967185214556173	-0.2368459651191377	-0.3358110278424517	-0.08507648696701357	-0.2406887771418552	0.2415229522104681	0.1387282947372205	-0.11994596695341156	-0.06329616876610267	-0.03446974466255218	0.007449042954545031	0.1995212742665366	-0.2199814544765799	-0.1261502495320597	0.14487966755721457	0.010025046118610124	-0.17153653962234208	0.026767679464636946	-0.09641395219753343	0.3386609431963204	0.20353903890119424	0.15552162294436134	-0.181269799132258	0.09783337362059301	-0.03716494542140075	-0.0019524016235281962	0.008244924881452825	-0.0120995433159169	-0.0343674884696255	0.11726268511356214	0.23619489823482392	0.013541255044933526	-0.08869640655743989	0.044352227471141065	-0.1547993632622667	-0.09542952696888105	-0.1952393459959201	-0.16958460261667738	0.303105005258062	-0.10254454372275212	-0.1801474544878281	-0.21985256769599262
LPAR4	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.3918026345235013	-0.2642865257788244	-0.0002923582743078962	0.4200694545270004	-0.06350343169611714	0.01364273025534015	0.06448382406446736	-0.30380864015605774	0.36660969065626314	0.08514120524878518	-0.4539086609603801	-0.0908816131940228	-0.1595096259025983	0.06204625702009163	0.1320669349942369	0.14716323401241946	-0.06802773263526654	-0.3148178032296475	0.22185418401950935	-0.021006667543689347	0.02800059070390733	0.21895610365383641	-0.13574859697734512	-0.35191250604610874	0.2748414040031384	-0.11133238881651562	0.05900523184019625	0.07993431271126474	-0.2744388664560372	-0.10148950348246787	-0.15462399105424343	0.05345167575270232	0.07607494205403259	0.18996715671197345	-0.0416263091689984	0.10847872465092774	0.06726301001424086	0.1412870382614298	-0.05361247105706969	-0.07016166145807075	-0.018918613526192347	0.07624327451201336	0.00417970666248102	-0.12766954157590274	0.23725459672195495	-0.14862689615511587	-0.03619777487029399	-0.07090883274857639	-0.11024912912949618	-0.334589449536164	-0.03858650291545456	0.09798806618154549	0.007908407310192482	-0.1239398597915995	0.12224692333299088	0.22514669703749607	-0.14625211120602277	0.029968909886154776	-0.011231468181475824	-0.42826286015392845	0.0308437121507628	0.21025558020162757	0.05522296439789939	0.2981909280312566
LPAR5	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.19234605108570027	-0.14074035996525505	0.045167152313081	0.3027652557938068	0.17980568258047067	-0.38293349066269344	-0.09702218552516603	0.5505318248186567	-0.1683610229719071	0.30148648684153545	-0.25701394747407486	-0.004604311176810884	0.1000680845781752	-0.004999378335351828	0.5295984522705051	-0.02496209794585884	-0.11678684093359928	-0.003258653128672268	0.20145889600642714	-0.15116749438415847	-0.07086015240946547	0.17382935840164862	-0.3547709701351989	-0.3276111758471704	-0.4044509731537737	-0.04872760515970876	0.24221845157477112	0.11378610506621666	0.09501761136955858	-0.03890155564229117	0.09738053607897001	-0.040406557498032174	-0.13101849568023088	-0.0521703521244805	-0.07251849869873775	0.1481201392279807	0.05468892849283294	-0.021218971790834158	-0.14954563678197758	-0.28372471321221315	-0.16633505756106906	0.114791698766619	0.13721635664085288	-0.014200613317638994	-0.09472709948709208	0.1522715021268639	-0.03844316515101394	-0.07456471304018861	0.13053029729748739	0.0879799852303221	-0.020601911958473187	-0.14764716287728435	0.11969458428951556	-0.11150312021915502	-0.18041645884875618	-0.3262893796418847	-0.08798948435916332	0.21022002005854376	-0.25207528186744727	-0.11218467136251724	-0.3745458130336586	0.1348918804694582	0.0919846899710806	-0.17303676463643544
LPAR6	-	-	-	-	Lysophospholipid (LPA) receptors	classA	-0.09207674137542998	0.21899279348394515	-0.16028462930242904	-0.045125698433882366	-0.3559872565167134	0.12590497005415102	0.13079303998536326	-0.201994273866351	0.020900278932123074	0.5223312444022978	-0.3540505129372074	0.2797290345426561	0.011789893276641315	-0.03319284488890918	-0.3745406007334645	0.41470505866485563	0.0075993335463979865	-0.14828996098712174	-0.016836367711745424	-0.030285456845530755	-0.34597949790159216	-0.14491698822259813	-0.12783002541867097	-0.4036113655942647	0.32227039901271964	-0.018419281183938416	0.09268071023375347	-0.016491457633899986	-0.22103575869417383	-0.27305210438131217	-0.04264367526850245	-0.2387393495246468	-0.001046934643517335	-0.04846756126075336	-0.03541106260007539	0.06595930985480696	0.10337628944882182	-0.23775458501314398	-0.3053050631826934	-0.08120142094295411	0.07046818963536947	0.04720710126349169	0.3277146054012238	0.09205637294165056	-0.33312756757230183	-0.07703947164276215	-0.007445836783391785	-0.0017200787170449268	-0.4054802209398637	-0.1294677998279272	0.04300388905844981	-0.30815470953112695	0.15332338932767967	0.06320149796069625	0.001717015858896791	0.07407903650986239	0.04442057466379759	-0.10674222524491499	-0.017675455869708326	0.3009355455110344	0.07471550542460108	0.0870889370963711	0.014967604127445907	-0.010546835674125048
LTB4R	-	-	Coupled	-	Leukotriene receptors	classA	-0.23567589374369421	0.4513269446319646	-0.20556999641092347	0.1955238467196072	-0.3271751239711102	0.10679309269367693	0.3993625832872677	-0.04834600163481469	-0.11712901090549714	0.20461981333051188	0.04573851745746913	0.3663870627818482	0.0015353786755745466	-0.1996385044498465	0.042181428927472675	-0.2552234887064137	0.10091936449076787	0.2972548785364304	0.06433630832051568	0.034946396038948835	0.16252604334762966	0.05380298732070745	-0.1323442923701211	-0.17918933887662683	0.043582136721598504	0.07405681946682287	-0.24058112936593715	-0.23565495502786468	-0.07968711614228746	-0.012965855265414133	0.00974651413334478	0.3237370728059572	-0.08345197880443024	-0.15301155300410182	0.04016546619387538	-0.13174786922421117	-0.20057548201783795	-0.041112832604745346	-0.2402367680784114	-0.37429389464853874	-0.31875846538909774	-0.04255346327578105	-0.17515170151086315	-0.1411821500215133	-0.10375757544806727	-0.007557649498206592	0.025732473464214593	0.033192744166444035	-0.09386650060370637	-0.14665141683250033	0.09482151636503594	0.16653496618710292	0.1631301551071448	-0.05049081870171643	0.20357838996575242	0.15030817353266007	0.11914410996785404	0.15871986957100756	0.23229621965463568	0.5629887472150767	0.1175308657018164	-0.25096672340246595	-0.24392617075727924	-0.12152141926247433
LTB4R2	-	-	Not-coupled	-	Leukotriene receptors	classA	0.34621544437418095	-0.09096731574321286	-0.01663096973532047	-0.013728906410361659	-0.40503331374928786	-0.14899635810449982	0.00544455180568386	-0.06752367355140779	0.03218733065279382	0.19021037404987096	-0.44871859470141634	0.11776355124217144	0.24390227131450468	0.0022611405678079994	-0.279532002655045	-0.05153416873399598	-0.30386333520830383	-0.35326956764504125	0.10923124533918412	0.14142401661778572	-0.029895972158023816	-0.4192607389351185	-0.04224551481608054	-0.12538433709505176	-0.030571413488387333	-0.2797852608343958	-0.22052888857678227	0.30385584874907456	0.05372567829917225	-0.06500871713935501	-0.07527156376703817	-0.1432997228493272	-0.02550653812889334	0.11995001305121017	0.13545534584143804	-0.24860003553461887	-0.10259234166959556	-0.19609585756936324	-0.0936589892485443	0.02028131234761695	-0.12456178152089846	-0.1480991915829076	0.0807701134173189	0.18274561078567475	0.07524139916679241	0.11370636143661597	0.09839536418272853	0.07781314871865935	-0.09775114512394256	-0.08942713669038847	0.005210105453350397	0.06529532295096266	-0.1653829581592347	-0.06584901244354968	0.07576330466880839	0.39248227753728315	-0.0006991530926935134	-0.08337924943583691	0.11705818343319312	-0.19357777388475028	-0.010877845405569927	-0.2549672492485488	0.4612584054115188	-0.14638635702729277
MC1R	-	-	-	Coupled	Melanocortin receptors	classA	0.4508785289481382	-0.21735396469837642	0.25318714998165764	0.03710598996989948	-0.2997321289058129	-0.17616131891642486	-0.3297002431948656	0.2876930693629334	-0.0647565013732517	-0.026184242784375446	-0.0732869366725209	0.4038797292114628	-0.012831564666487067	-0.20245213624817485	0.028016244581291143	0.11371546548747562	-0.2705836855279192	-0.15887457662873083	-0.14665108701758753	0.0611796791611061	-0.08715588739582301	-0.09845335263363014	0.15360293727108718	0.014254339893163742	-0.1421730703058794	-0.12245721020430944	0.05867402885838941	0.07550018940445741	-0.05593633150501859	0.11711989441818596	-0.09262267381767829	-0.04495508305920066	-0.08433709304721082	-0.16224887749882294	0.0006350295263922602	0.06716205732311642	-0.2253023810843435	0.032984023505612206	-0.10733793040080601	-0.23765618264055885	-0.23992947530093217	-0.07857766626630343	-0.03948952094607511	-0.0452000028812701	-0.2608256649829821	0.13098858989305945	0.09542920427986328	0.1509261929130001	-0.08600575950050827	0.16433169479300214	-0.12209970767873775	-0.012096431427668527	-0.12768277515864246	-0.04784659524482444	0.18964403924737747	0.09804973183987765	-0.1433925030801134	-0.07024507213443554	0.25859297464765324	0.0014918968774917524	-0.027342265975887806	-0.16381352097936255	0.15623644297537853	0.02360024063237008
MC3R	-	-	Coupled	-	Melanocortin receptors	classA	0.31043228440455756	-0.3274917449824542	-0.07682794959229691	-0.21727998129546267	-0.23175691721639177	0.007151976429849104	-0.054574636216672655	0.42599730280902265	-0.20981640309808428	-0.1133751603314577	-0.025835764298693067	-0.03983825433081376	0.47151312893687897	0.01349110893975446	-0.003567701738954132	0.09363702207015592	0.16799895514050248	0.08045312498971738	-0.28655201431198124	0.021448583695616003	-0.12568344052461122	-0.171481623824663	0.02989563115040896	-0.14573175845869887	-0.202393326592244	-0.2884233376035867	-0.20679790215473914	-0.10228633467659927	0.14974477448449838	0.25770432668132337	0.045287956512728725	0.3635139549982782	-0.005883397472389469	0.03286119447341343	-0.016538564409285243	0.16838363109626667	-0.4255172537526155	0.03794897590267626	-0.25349338447089986	-0.3474269690570896	0.0883111203738554	-0.09866098504063121	-0.21952153237194882	0.22321382964649453	0.2822130981538834	0.026717569013489616	0.0014307506290877267	-0.0696838402299613	-0.20117612224912534	0.1631829368109536	0.1420076034880579	0.04628773698634997	-0.06938097574049555	-0.370671931406139	0.1162472314575926	0.058637006122330776	-0.07404945815771354	0.07734438125840015	0.0032299362505068797	-0.16417021651565222	-0.0040414917707047105	-0.14311728028394138	0.09817606432616023	0.03847044875894285
