Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66	PC67	PC68	PC69	PC70
OXTR	Coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	-0.1757911545820337	0.010595751386154323	-0.22450589269392568	-0.22632148101079874	0.056931768638625875	-0.10978009937434317	-0.23086209672750274	0.09575192950217645	-0.1455831477495555	-0.2518650842160763	-0.008099036163668211	0.3197883440468298	-0.21021402537534123	-0.2711963616364896	0.09359981062501609	-0.21331327714942058	-0.22806599093544974	-0.07315538912218955	0.12474565848592771	0.1090371781568668	-0.3663070582013198	0.04939382700150194	-0.05435947345610542	0.3708996616833674	0.2667103739760984	-0.19824123633930193	0.051396559206620555	-0.14397667352944923	0.11483678224646122	0.07706346711381742	0.07776738638344823	0.019372962169848774	0.024695314680188284	0.2753578027493124	0.052181655042816195	0.3892669011750655	0.042729439038926564	0.21895310104587837	0.1955008015203769	0.049851957010756696	-0.12999270755951436	0.18216038179135796	0.003046003342293962	0.15831356332561058	0.15789744649210236	-0.21481853560396313	-0.09287002170950716	-0.055633427497340265	0.17148781189212045	-0.0960963983993718	0.010932072145388804	-0.228209617322709	-0.054294854741172106	0.015581174281736639	-0.11706190773135765	0.24152064083403985	-0.06936358820379197	0.07842112537479926	-0.07669363335955455	0.22397323491556417	-0.020865509868600463	-0.02728847147228667	0.04021402432584334	-0.15712113035628286	0.09192209598873151	-0.15967359453868987	0.07453271985043468	-0.08580745521439494	-0.09626724497717025	0.13654796443284636
P2RY1	Coupled	-	-	-	P2Y receptors	classA	-0.33597936176500076	-0.030434028917057033	0.014533716243271108	-0.47011137775653805	-0.04018214915353535	0.032849124115257936	0.2576724060813556	0.0074363763549243535	0.1443813930981232	0.08701469975839057	0.20779425096105583	0.1102069079785404	-0.07899747216349058	-0.0792869133089377	-0.12249790796541185	-0.04978422590006855	-0.052772811413013494	0.015829721222909536	0.05405193611665042	0.09487868294225983	-0.02279996778987237	-0.1859413920066429	-0.056403387805914536	0.12043191660110818	-0.13571428897405743	0.0864383800297466	0.36121286954457044	0.14221788849354397	0.20994991241130845	0.07338863892668528	0.41703061999963387	0.03637796781361924	0.047463967167676216	0.2242544947668339	0.11280259813060922	0.45385787985378745	0.24942353834977476	0.03222255623965682	-0.12902340910726767	0.07707448876598876	-0.07464931087921928	0.32364268283822706	-0.15985882146179028	0.07865929615214276	-0.06834179847797973	0.08396976035026482	0.04827509778740758	-0.16776470710503555	-0.1713517316078859	-0.017814490844520834	0.054160707063394584	0.005577342357862453	-0.2426181930504121	0.03851818103091345	0.15507699778174003	-0.0026951235625522077	0.2316762234156739	-0.11227170845529656	0.19892348035112747	0.060464912502429184	0.03215898495661503	0.3184542838242558	0.10203400609119433	-0.11631984171573687	0.48527803401043534	-0.3401694549101336	-0.03330417398553821	0.07589416192277203	0.05970822210256447	0.017990309230732093
P2RY2	Coupled	-	Coupled	-	P2Y receptors	classA	-0.21887930320726512	-0.1392488213746138	0.16773844261333792	-0.22012603941450468	0.02703181023472073	-0.14796394850060943	-0.03976737963434518	-0.3304816929874597	-0.11603261307823953	0.06206702271871952	0.03775182546758532	0.32014379434123696	-0.10108586435445618	-0.019438698660901935	0.3456245246127415	-0.09028365693684881	-0.27926676756444924	0.15617645037644795	-0.13102173441367693	0.19204618129016768	-0.07514051081430742	-0.28777475009554143	0.11752168096826003	0.0020472802623956567	0.1474696609398015	-0.1222575821812612	0.031088971622312066	-0.09034921011846275	0.19820671733252831	0.16380241782405486	0.17328420598305347	-0.24290545631822472	-0.11673647445540403	0.054105440510750766	-0.24087818128866811	0.5524439294517178	-0.05612058014925362	-0.17969946760714495	0.15504520655004156	0.18927764002062672	-0.017379984090896368	-0.06538515711165789	-0.3153128618354592	-0.06871469351578643	-0.1772700804795426	-0.0915275961987044	0.07077586732589446	0.17109820563966474	-0.2795197116819549	0.07165574283694406	-0.04470660152695674	0.013262027847741619	0.13189454841899842	-0.02379883032039104	0.1959131779737282	-0.16528057781134745	0.3150428151462484	-0.2709825991306253	0.12486232670257304	0.2882765664524555	0.20789302947174523	0.002719683027259753	-0.05174940849912628	0.040191269204289656	0.16180476957779985	-0.1539047187873183	-0.10315574167603395	0.09005246665951092	0.11295266255027973	-0.2441022429581103
P2RY4	Not-coupled	-	-	-	P2Y receptors	classA	-0.1696936318177234	-0.0996453192728942	0.4460031530816945	0.10921956881199832	-0.14158782688724655	0.030719384940632432	0.07081809358171655	-0.1652782785571275	0.34938608467837073	-0.09181254585432745	-0.2314790520172837	0.012000975998507971	-0.24965021083027344	0.41169343809478504	0.018792210578772187	0.24608198917438026	-0.029377054921545014	-0.136425092164541	-0.12763094190773983	-0.2724105250985948	0.13803793376779555	0.1298489544038677	0.07708761794501805	0.30605870293062143	-0.09261453224376452	-0.26489644032723775	0.010730284381436745	0.30481596439251657	0.35367951031092043	0.4683108953127572	0.5750196207321967	0.04770686793162123	0.03396949263948821	0.114997105200035	0.20789900339025877	-0.26184095943433083	-0.008963840110232076	0.21459640954712167	-0.0761839378042979	0.4192693609441576	-0.2439796247753374	0.1609512409951652	0.16141042279500933	0.16248568434189675	-0.16862484478978154	0.17746361815933678	0.17019180635353454	0.19866367246118805	-0.030052456056968702	-0.14296858276501512	-0.20840654502838982	0.34184448284547364	-0.19850663674171432	0.1912678485423817	-0.08664837209175674	0.04390798391198022	0.0029772832988190605	0.40629755623123953	0.28825430691620424	0.10925208278991694	-0.07829406733303403	-0.1010156164496609	0.15903223486876947	-0.11564417855955442	0.01802511641667328	-0.08911378579626918	0.28750965649427035	0.5762840977329549	0.006308211106486264	-0.27221532579511976
P2RY6	Not-coupled	-	-	-	P2Y receptors	classA	0.028283774786032626	-0.29212301480584757	0.014844620236130195	-0.21867694063379778	0.13764151998561797	0.10206453208305857	-0.059386648991201885	-0.012820815917826165	-0.19595846575016884	-0.4077060940923568	-0.06830231169853113	-0.46677279022664203	0.06892658302188354	0.06280352738820953	0.17644249418577695	-0.09163836905639211	0.14892756174090477	-0.1402066797574619	-0.135955578756559	-0.18947094836456146	-0.09591034341076551	0.05437838441519224	0.2708116968397426	0.10399215474544692	0.24143383603541488	0.0653079406455269	-0.02870415118742136	-0.03170100540162497	0.22823468124182375	0.2699670485462123	0.1313486105330221	-0.14470246119815186	-0.08472773284406893	0.03679512037184523	0.13826373338640832	-0.0999589854805713	0.3500667859118333	-0.37967472212137143	-0.022547256837953143	-0.11967665530726249	-0.2417703407445226	0.05019043740341387	0.20369609220932142	-0.26543523835061283	-0.30627388765139874	-0.3307828982384013	-0.31366290051833245	-0.0012089653208381024	-0.2762284109541761	0.10217554218214756	-0.2979356379313441	-0.13818568269749723	-0.18110739573396084	0.09103485297238965	-0.1604200631479091	0.09578306710425426	0.03633103860102345	-0.05609502323611203	-0.011378591010599107	0.13849209950584787	-0.032928693661679206	-0.19614220165375754	-0.20676407907721459	0.050281652860397104	-0.03731308245478902	-0.1790882721123911	-0.018033771709190384	-0.3104072859445126	-0.10945280423106649	0.14925230441591564
P2RY10	-	-	-	-	NA	classA	-0.040706928241528606	0.06752394061547519	-0.07747074025963514	-0.017678319385206608	0.0873642704639936	0.4434216549808701	-0.00341690930154494	-0.45164469682820624	-0.23811809190623118	-0.1454682202072129	0.2765801650327976	-0.19019387910128657	0.04616586450802093	0.18007559620221988	-0.47834472361430685	0.5694586501578155	0.11160484934275249	0.100438202694497	-0.19750402514460755	0.1825061246572087	0.003809849702074245	-0.1472110578994747	-0.25308752421149416	0.2585734703329031	-0.06959073714285167	-0.10379089813226233	-0.029141875273460027	-0.3021773563681652	0.2059795637733399	-0.0610379464343388	0.1627281423792371	0.1148962405363952	0.004381725536583793	0.2127373343440868	0.04342570769192383	0.18133389349405257	-0.07705881049620089	-0.12713346462356398	0.1147119736208953	0.008530505776419953	0.217019436406074	-0.026071131846204416	0.057415530153580585	0.32951359275044695	0.14106410203329306	-0.07636660034098139	-0.13386543383510244	0.004939356921520129	-0.11383954026796171	0.12643145118042567	-0.32301039657807934	0.05639310109629114	-0.02299111303428944	0.12133693247138543	-0.15992805032260946	-0.3207684278579499	-0.14143862867033064	-0.045678051983164034	-0.38208020905422824	0.11931225772043014	-0.051692848765471734	-0.04278496845383144	-0.18180066060958988	-0.12282224931273596	0.03639130987724656	-0.27053704399274325	0.29893218148075357	-0.2170777351687594	-0.32134494865499413	-0.16289691155244568
P2RY11	Not-coupled	-	-	-	P2Y receptors	classA	0.17382385163652797	-0.26198105737883276	0.04639374709046072	0.048630677110195974	-0.05959647904648736	-0.41586277402955235	0.06868310445493393	-0.026941205692434127	0.008717640649943183	-0.023514031552978713	-0.09389299872436992	0.2486956538530528	-0.2186632157775762	-0.1636578434086091	-0.18903740797677138	-0.3624967501039989	0.13693764197936167	-0.1184988402589018	0.1603696605132874	-0.17946035188613416	0.5662763220781601	0.11475863165599955	-0.2656499302797163	-0.21257490229677872	-0.3235055816463893	0.2560101065809854	0.25739589432293103	-0.10382387234147435	-0.1096703999207158	-0.014570813773936046	0.0067302629474872725	0.22023530414014053	-0.07007700209370452	-0.06465794020802465	-0.0025206318187344996	-0.29219826327441234	-0.21213842185277	0.45847213435427986	-0.13383870500251427	0.31562854187120587	0.27709648393551445	0.25300656960696216	0.05320223324999117	0.04952016476318257	0.07097108709168828	-0.05517251692147206	-0.030892645322012094	-0.3781654638004607	-0.33388723595036446	0.11476720190580808	-0.12841571614468644	0.038434902057668675	0.07713457115776495	0.11675962413907795	-0.07243016179835705	-0.028011652732481233	-0.02952485089290746	0.20244122098768913	0.04940974945445342	0.18045197111395572	0.05480251530161528	0.15344776647385103	0.019041368471808182	-0.07301485959080092	-0.23724120866907292	-0.3800092665175022	-0.12230302462560359	-0.05685520088748116	-0.033774367674765396	-0.02031973334586816
P2RY12	Not-coupled	-	-	-	P2Y receptors	classA	-0.3039008788042431	0.044359899930366584	0.18021464387993918	-0.1301359456094484	-0.02535515465801163	-0.2845506355656638	0.20653172324195793	0.13784632812161396	0.10361489429891822	0.15848775700412962	-0.14131248842566543	0.2829029502445375	-0.07390768330192471	0.01884270756291489	0.18182551891411194	-0.5168865619311498	0.08924430715159955	-0.3197379157765163	-0.23228931694200125	0.18795758832767268	0.083224597649829	0.4578593468857874	-0.11372678024880024	-0.05419162709745018	0.12271929402809509	-0.12192400937184744	-0.06376186852903115	0.0655396973791675	-0.2023580520908454	-0.13314338229306225	0.1234798221001213	-0.10885331766021447	-0.04018532561519696	-0.09878523235928272	0.0741795026781858	-0.022441276983989386	-0.11957046830780191	-0.053770013638848486	-0.00678994007405257	0.06557471750315552	0.2284255918498514	0.06854765348699016	-0.06739714443873641	-0.007173951654723402	-0.18574363320262863	-0.13070803896405409	-0.14193311585977722	-0.2708761878241139	0.27057013084185666	0.33980586467512236	-0.052071781930570056	-0.2617008254408388	0.010615190392187782	-0.06123099291871491	0.1635592542487339	-0.028287208752549895	-0.0724007265808648	0.2456533403304374	-0.1276125576815349	-0.09864202334172406	-0.12093656258027774	0.09437240677269237	0.06526137578207152	-0.06018654666546612	-0.14176391236004465	-0.4038238150407953	-0.09176970330776718	-0.10909234784552506	-0.10141463297087383	-0.11111161935719116
P2RY13	Coupled	-	-	-	P2Y receptors	classA	-0.2153347652300257	-0.19937690708487799	0.1354864294002073	-0.05024554998068847	-0.10860155895711664	-0.20018511712297962	-0.38818002108142713	0.1761767639933288	0.14471602182552518	-0.05330100026208385	-0.3180383557851603	0.43659843905449985	-0.05629786758094916	-0.08551570573087681	-0.12475073290402439	-0.30556522015510335	0.11761848416853923	-0.03772006000886108	0.07393923679781209	0.2875086391432666	0.10992567318576199	0.0002334512006454562	0.12913161460064038	-0.08564531928001504	-0.19867952879862827	-0.11551708268211776	0.02463112800182261	0.29972232157215073	-0.2822916103850557	0.102364944862853	-0.24835453841482996	-0.19475199381809294	-0.0103843039982918	0.07544068701179725	-0.029849392366881923	0.286136851491428	-0.13714310225909898	0.2063880995634917	-0.07198207260546198	-0.3540544552920222	0.05233133578666556	0.10884482223340383	0.0670281267025699	-0.14146034315271647	0.2281079821206232	0.1995662694228743	0.07882377296478561	-0.11394670740561867	-0.07790419182881071	0.09564390890690148	-0.26610458514226143	0.022742290704487748	0.16459473275533645	-0.14476041939483347	-0.20330133768226055	-0.1444264901880014	-0.023362813174707144	-0.07770073673817894	-0.10484845005907155	0.15158839350562409	0.07323053951695259	0.16722268608090718	-0.03314761041981952	-0.10053667111489607	-0.23117098594544747	-0.25899854255487786	0.032925864102157996	-0.08893648169832738	-0.0999620213009051	0.02705692970423506
P2RY14	Coupled	-	-	-	P2Y receptors	classA	0.04604341410498551	-0.2734101479336095	0.11644901604009823	-0.019739668031796123	-0.12295055386733829	0.17309578066868392	0.006216233705209609	0.1923250320534059	0.29487862541891563	-0.14871647545996652	-0.02936944797724128	0.23172308472192985	-0.06518812351577695	-0.4037316406715024	0.16523526879628375	-0.12981006934992861	0.09897350870612191	0.32608962852334705	-0.09265155901178185	-0.010661393548421556	0.015738175521905064	0.11602635832540371	0.10250401975551358	0.2420253038343543	-0.37849653839498054	0.39193230405204565	-0.29344695864574527	0.26239684201966235	-0.29038276252904677	0.00021915637562055593	-0.01706211765591555	-0.149013691969094	0.48340638812635583	-0.23961230566873665	0.47479334929066125	0.08171465416630896	0.14068074579011539	-0.03445726665737732	-0.09404694333840491	-0.1804640968509113	-0.01655018888960538	-0.18486287154322228	-0.08409551231687498	-0.02393821124967418	0.42301982074750694	-0.23210331672322426	0.22263227296554003	-0.10016712118863799	-0.2575027528249613	0.09554844170966825	0.048602240895098396	0.015651934944706816	0.04160174048678265	0.49546516360314613	0.4192605053164374	-0.19711764315764915	-0.05870328801442269	-0.10962200579477605	0.20209579468033803	0.12246154757733806	-0.16448739046672178	0.013516535155660285	-0.17467216575294958	0.10557555035435949	0.22701286559124986	0.12047302848218042	-0.01580055996830008	0.3370930244269849	-0.1442247961817586	-0.06634497463557498
PRLHR	-	-	-	-	NA	classA	-0.2384872435426519	-0.378090802076608	0.03639488922793546	0.020078617296640223	-0.20717363855159232	-0.33301071368213164	-0.12085802942147938	0.1588059160411795	0.19723789309012463	0.3628168455515785	-0.20893273701222903	-0.1732167310329611	-0.05389709343707747	-0.2003071107214214	0.374274401148809	-0.06791591687793848	0.0031546693266598104	0.32116622299140474	0.09890378500287397	0.3282700344067578	0.03772529809167063	0.22596073833145558	-0.2858665125116504	-0.005852847930405289	0.07527148761438382	-0.13067102413984716	-0.04683713608650764	-0.14737557281221844	0.09580343970349336	-0.39838435871061134	-0.06313823800952605	0.13485724863503235	-0.05985068957260634	-0.06364132837906498	0.07951371822491606	0.04499701133189217	-0.3516639523792775	0.018152274317434453	0.4332989953830291	-0.2652377773073859	-0.12858673585813382	-0.10027858612680486	0.22133373830568454	-0.011665903127990884	-0.03173355773865331	-0.18393453880271482	0.21621672906735753	-0.032273873222156954	0.06533358333730613	-0.07919297274922564	-0.448144484069775	-0.038854473355185506	0.26781200863598803	0.263418205612279	-0.07533573169076564	-0.21024263351150985	0.20348235851335575	0.2134286967466484	0.043099336998651344	-0.3209433734412221	0.464816951671264	-0.20295609176494575	-0.3674006639464936	-0.118065154578737	-0.0738064731233805	-0.2569276629698542	-0.17941884739934139	-0.15805668054002486	0.1702432666939247	-0.02217439427495634
PTAFR	Coupled	-	-	-	Platelet-activating factor receptor	classA	-0.20388897292213742	-0.05033043610897932	0.1481671023805747	0.519685704544023	0.007709203633105331	0.3810499040253727	0.12161266474594705	-0.17263524459764384	0.0661139819271963	0.2064560582750624	0.22535873011931842	0.5971448784316136	0.07070638010978704	0.07878687091293868	-0.32536909162953936	-0.0837150957396719	-0.3826046157237874	-0.08160327977893507	-0.17683404030305286	0.003905471619394028	0.2198330987773586	-0.3604223244036704	-0.09133763623899618	0.2015102942870962	-0.2054773750036575	-0.1483589403074646	0.14021699427514797	0.2387663343709374	-0.1021797350807554	-0.04431518316265161	-0.002277295015434552	0.006639431192717973	-0.28878502960068064	-0.21394808099377902	-0.052159615375770796	-0.14475022106461508	0.3161086931384335	-0.17864455163729595	-0.10849252074575293	-0.2990558695968075	0.04227050547265892	-0.021309146992112348	-0.05902950252403026	-0.008908558111536072	-0.1323558343760476	-0.183121280260599	-0.5102013066309383	-0.10922780330646702	0.2807772090806409	-0.13336533797840147	0.20591885390995712	-0.2974331727136316	0.01020205783796087	0.06955660758692825	0.11016433985913016	-0.2829558462829771	0.5291535345649877	0.08883384156570336	0.06657711253708744	-0.25051114941985925	-0.052499374967343956	-0.23485785380254176	0.04151408035733094	0.056742725330060036	0.0390623336666147	-0.0953285340902807	-0.05258454871360856	-0.08889389465240546	-0.15973266920270596	0.11831028443224757
PTGDR	Not-coupled	-	-	-	Prostanoid receptors	classA	0.3214333136163245	0.3286277703446585	-0.2897404858988809	-0.07673137356525526	-0.30487867991305495	0.4459076203851728	0.008241903689072818	-0.40360023815346163	0.3410601121996938	-0.055370703432719326	-0.2560969018990164	-0.5504595263804426	-0.2548858191472372	-0.19572455745979309	-0.381820109730571	-0.2282451675011844	0.030920551819194092	0.2636326537239915	0.5508962570722962	0.31616601277594497	0.1374961937993401	0.5045142465386971	-0.24029815775173397	0.2924073831026342	0.20644449666203796	-0.01486830158356026	0.015833594945500795	-0.031225603342233257	-0.19328890175169633	-0.07011801734958953	-0.25246064540855095	-0.0684455994964765	-0.04795412751156559	0.03950345451016189	-0.21117276472895932	0.032161308637847066	0.28040751085215987	0.09699384834318087	-0.210725241700534	0.06739748614670826	-0.28120044593110866	-0.11343554061983889	0.14932476160354127	-0.4333187463446408	-0.1853119964580467	-0.04469553405513727	-0.01659150868832514	-0.08834197436978125	-0.12410124305129093	0.2563116396434655	0.12963481846363104	-0.22539748119005465	-0.05640778497649003	0.25253796427201725	0.010011259574400303	0.4085175674522751	0.32285074592285634	-0.01968677398147198	-0.003466931735382285	-0.06933196386073924	0.061944836226999034	0.06504696139109081	0.18057778597989138	0.068317248135803	0.06172782853004624	0.06304692812170579	0.04183752344112693	0.21883854653766263	0.1269752731128004	0.14457856067186697
PTGER1	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	0.30073726257328687	-0.0430875962209037	-0.29208170064208344	0.12801307149884186	0.1764451654055512	0.3080448886328587	-0.20607803930339913	0.09291052007649725	0.23540894925960454	-0.10206887777771224	-0.048755828068907756	0.4546347196089474	-0.06868226422611659	0.14935468324059162	-0.3416182511996059	0.07260375339048225	-0.39946036440489674	-0.034321123390922095	-0.06892621931575262	-0.05992416843852033	-0.06536718733130954	0.16508263674305423	0.1739569182764801	-0.2315710124775579	-0.09020582959718171	0.08917674551967239	0.07540469443707971	0.15289912340331116	0.1531063304853974	-0.07238071695084763	0.23141774809480156	-0.1893027386091347	0.010433984143718393	-0.30524963312134656	-0.2231918837166244	-0.0905931792624214	0.08225904996173133	-0.08808797479058461	-0.11936579028377607	-0.3158916938881931	-0.0734839465208509	0.3873929448294995	0.08404303090449818	-0.1434243941282762	0.08567622733694281	0.10587539847245271	-0.2406065331567676	0.032004228493261795	0.06132526742206219	-0.38073643687142783	0.00996674617758929	-0.02467990619780244	-0.04549760146501758	0.13351257592794932	-0.06207956792987444	0.04657254205655045	0.2182761676361106	0.08480294408134006	0.0433961817853736	-0.09536948800251915	-0.07753627405286975	-0.07170130932874043	-0.1052088722246731	0.13465043369942967	-0.038272738471679064	-0.1917939785903004	0.0580813644917931	0.04221046546479378	0.2027627304597605	-0.061252617945826426
PTGER2	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	-0.43442145892817824	0.1991646290334103	-0.5034789761014419	0.21076404810980276	-0.19207287634023493	0.39208414868980884	-0.06489904710098504	0.026284700160023565	0.03813816585920106	0.5778279293914474	-0.020021740448849905	-0.1761480142747264	0.005986732074495869	-0.06810886709897734	0.03653126519943162	0.024080731458191396	0.11249253453931372	-0.1511231128136768	0.13275482584462606	-0.40173275183694	0.058900298350873605	0.2949126430205691	0.15110462508874858	0.4895855654469351	0.06833449411403691	0.3651003602806452	0.11864114485420847	0.2993075025032772	-0.029130207947215183	0.03966344724973116	0.09956127743284797	-0.4353310422551922	-0.024305838532708915	-0.1767762307210666	-0.4143397414472222	0.14168662717623745	0.08271983239130551	-0.408015055369018	0.15997948019106506	0.13511956352481586	0.13594903013233073	-0.2258846964032079	-0.32239053386939903	0.17550284828292567	0.2604266118014913	-0.28707874890652113	0.1091628782085172	-0.039748180471925416	-0.20570428498094087	-0.20444546318293738	-0.18285780395608933	0.29779544125046487	-0.0274070840652331	-0.08087214757220516	-0.09204919935446321	-0.035939712243705665	0.11356779326874658	0.4720493995262638	0.17202842482719674	-0.23663305623992664	0.09256227107703509	0.14418196643783174	0.0543033604530567	0.13484626755790682	-0.16490091229990222	-0.12680605017621147	-0.17114719943686155	-0.10603782145625226	-0.1696150528858889	0.04600250780783544
PTGER3	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	0.06682938554171182	0.471334404663553	-0.395415940492775	0.08719458284472638	0.27987637368263285	-0.07759300826294756	-0.24836088841473836	-0.12290239543145984	-0.3145430543942655	-0.2934970962823321	-0.08622078457615108	0.3252521696129116	-0.17626162492464834	0.1214705204208399	0.47394709705265137	0.059075010343323915	0.25611464441028403	-0.007642348030454463	-0.21167131327118463	0.10204114031386285	-0.26535191280652115	0.33691369301336327	-0.16603704799613697	-0.24559121637487147	-0.35827089480971425	0.17130069296949826	-0.00856241441436617	-0.03803858875316735	0.32980168402019994	-0.1597687055035426	0.07672325482802754	0.20755340370863878	-0.0053957814938097705	-0.14368117974059813	-0.21633864944745934	-0.2436315903979729	0.07169031793769001	-0.09964994412919179	-0.30593362124108064	-0.1326065424255995	-0.2859739311842581	0.16697606391419997	0.08858713106494481	0.33191259447134963	-0.05853845013105719	-0.1295141071401485	0.3879900958195087	0.36139178265748695	0.031385974922387344	-0.0004651595367950391	-0.10570480169752564	-0.07483176003481976	0.07024070444494637	0.17562346872131668	0.05591822746850467	0.18160315456017176	0.6515925798747665	-0.023153159461101223	-0.26431561029676875	-0.051590838567232386	0.2461079439378072	0.03654768763601885	-0.07350349425173054	-0.036381797086345716	0.13031389281266906	0.002670503673977891	0.11368417102293213	0.06355507043176713	-0.11680034153819711	-0.017901122924149675
PTGER4	Coupled	-	Coupled	-	Prostanoid receptors	classA	0.0606626072186266	-0.1527111825529132	-0.32654789422414676	-0.2575007441679709	0.1926859887838123	0.20061214782372372	0.22689071509855777	-0.03191508258238683	-0.023530332734035615	0.16843049443762417	0.19330464893360713	-0.1518430882258875	0.29551412006751093	0.1403135237164038	0.07651089297555624	0.14715576727478638	0.0068542059053798565	-0.022735799517942093	-0.2782331546369146	0.046555513214345416	0.22051869680101818	-0.12425762068485341	-0.2592745733908674	0.24334703642946207	-0.14558087506411388	0.08413400034528484	0.16652126056956085	-0.20569831801121743	-0.09328067619178332	0.2868311941508481	-0.19088813300351234	-0.22635344019744824	0.07613917059082866	-0.28093420056748053	0.01592678287039657	-0.14501382406150456	0.2133868621280886	0.04441773667721526	-0.03237149676083921	0.11230529850444634	-0.12173269521289089	-0.32052791099893896	-0.14586103336993111	0.30510092966648156	0.3736769119891357	-0.09637832251204691	-0.08829185702783103	0.13773706023420562	-0.2870321139434612	-0.17889972838558071	0.14696966693879593	-0.35898841896578254	0.24858818938611393	-0.04727140969891893	-0.009976960427610615	0.27036463305710645	0.2011369292808893	0.07582199745423991	-0.12392161354878109	0.05015912450083514	0.2081633531387405	-0.09333229848804662	0.10037924983803215	-0.006812538956036896	-0.18059764861801203	0.0681812997858247	-0.06617192400148325	0.35175175523804136	0.09908721063578552	-0.011265457452313044
PTGFR	Not-coupled	-	Not-coupled	-	Prostanoid receptors	classA	0.09724361733351831	0.3697841114757822	-0.2687589998453273	-0.03657327670143179	0.21153451163717402	0.081566307213413	-0.23381852155182536	-0.20031346352127416	0.27663924122891204	-0.24167494452909083	-0.2897886728919788	0.14621336318010017	-0.35199882731491255	-0.12926578140235542	-0.08392938162044528	-0.06366301200675	-0.18502922919313838	0.17712539479922282	0.23457605347654917	0.07171330796257983	0.08719614336056317	-0.17653554118033304	0.07671658063483568	-0.16353243798374356	0.2619443705928842	-0.16888950523648114	-0.053591686037063026	-0.3691176316883407	-0.1308840928394902	0.00937820575636957	0.20551081410544064	-0.055583564196862154	-0.29199439661617926	-0.13776873728474875	0.373041153955475	-0.2880474571418286	0.025385301486378378	0.2174105547779837	0.162743769410093	-0.18336822896870814	0.08471437568409032	-0.1461401952105447	-0.05988522688059426	-0.03940600154856746	0.05497980573322993	-0.1605499590271757	-0.48048709275212803	-0.0395437401782157	0.04039864132172928	-0.20561102607323103	-0.057000443673558845	0.22401078507822428	-0.03340652184953857	-0.28763036040236656	0.20107128885032563	0.0014756026025129377	0.4190818897337857	-0.04983822912227634	-0.13356530869296626	-0.055068316495018504	0.05973857827505123	0.0019811809385168375	-0.0440264483778794	-0.10560058790475196	-0.20248031608983952	0.09234540046489728	0.402985644867381	0.15969648756362248	-0.03350579088642193	-0.0664044453878731
PTGIR	Coupled	-	-	-	Prostanoid receptors	classA	0.10115623925669023	0.3348295160047917	0.20388630398701124	0.2780590587441225	0.4267643670108767	0.17099577310357977	-0.08750562385366553	0.1001757767136924	-0.2974516150745088	0.3989196868355965	-0.25624008101318485	0.013718305110865199	-0.15026250088038115	0.08385871187620421	-0.09457051915369545	-0.06218100169775215	0.16756558782143416	-0.029074935546774684	-0.15795273456544295	0.1872664290876825	0.2967215098433881	-0.2039808345292375	0.2775783325747586	-0.09276056735276557	-0.14623535007812827	0.2332358387527974	0.11838389701764968	0.13488461714141695	-0.3068549614572546	0.07211638865334313	0.03186555170632105	-0.00716532181477266	0.24349277788897575	0.08395702297036646	0.09616606464975239	0.05310775706002338	0.3660520292979581	0.1619372163829341	0.038557879304317304	0.041446347427263365	0.11092989031023591	0.16336544838062145	-0.15559357362627774	-0.01714357901073788	-0.07806847468221198	0.19021833660152318	-0.011664499628251859	0.001735555386086092	0.07868857509899727	-0.00963876183982929	-0.28561069735259403	0.0015072736605842745	-0.12112659685738235	0.10820012658179942	-0.10485425240528251	0.19329558050346415	-0.14924201550281826	0.17338941628307117	-0.0029775934466384508	0.38324566376255476	0.5603086665776594	-0.15439699811964633	-0.004194535929445597	-0.3361160168653913	0.03537385336777346	0.22312229688230842	0.14185109525441142	-0.07353160113529343	0.20724016226662237	0.034975947473014114
