Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.18767554379188703	-0.0713846880844731	0.23569519122553284	-0.12208649217748636	0.1346899635887419	0.16520095193121562	-0.01400771467019422	0.3184428240719869	-0.31462156226745625	0.34759611612603114	-0.3288724755048737	0.3570163544916762	-0.35761543885578356	-0.3948917939782163	0.32992743889141085	0.21469264332867216	-0.01635760241179403	-0.09346660652593387	-0.5389592901292646	0.27512816631343867	0.5670490634723833	0.025229953744803718	0.700107384366768
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.24346122514657106	-0.432480528086395	-0.05328381055518399	0.03739602445137322	0.10976233099378117	-0.3920966595358028	0.0357739914902141	-0.0180358288405182	-0.26978314941341724	0.13427856901611332	0.20820085217032	-0.011612738702575214	-0.06176751465353794	-0.23894803463719982	-0.03681407266833773	-0.1145097349333962	-0.051477862677325854	0.10245398039835514	-0.1572170236935982	0.017431015568907877	0.07586316665573889	-0.015320074858798991	-0.23229412766508667
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.22615431330726507	-0.3902601741377228	0.02665902423515691	0.13231315814856287	0.11532433235701219	-0.4156899608383931	-0.04572228087515159	0.08253528831731527	-0.2562597955391766	0.23398262047716792	0.17657485068216516	-0.0717562924754784	-0.10312559811346753	-0.27902335225285824	-0.004608992364216684	-0.03231812891685228	-0.041131416530223584	-0.08472031492689334	-0.1341930127410337	0.01498776904798408	0.08555924448245207	-0.0958019916162417	-0.22407767423647476
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.24017275267682922	-0.3889604816889755	-0.036647449635423886	0.14329150534951995	0.169125795652221	-0.3332272515567292	-0.22300598090091975	0.1638789190293381	-0.15467195323913913	0.1423444746938524	0.2371411253411634	-0.14040942270608628	-0.08440895879331424	-0.1645344243350707	-0.0482862380530848	-0.07059192905422847	-0.011769108570896858	0.011019969703275404	-0.11821501407490528	-0.18016284043502928	0.10768969574784025	-0.0918251179749529	-0.21022086262137762
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.18335946343017082	-0.3463634286242099	-0.027178596189661727	0.08665062102992772	0.10158798649804314	-0.4613107283407471	0.06093890131725747	-0.06075457077993438	-0.22741957524615214	0.20410194093174244	0.21335455214601917	0.061635738219335476	-0.14943305166504342	-0.28967463518528375	0.012687938125756982	-0.016908190659041956	-0.0962200640538186	-0.058519003705168306	-0.039154150830815665	0.057141288925213744	-0.07681166106128293	-0.10385774281224336	-0.18237171338320038
OPRM1	Coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.42485083627710124	-0.04371752855421737	-0.19420437013784866	0.002133111203821367	-0.45528172370466946	0.3623356433048923	0.3052464973219915	0.024704720976884115	0.18743687002491216	-0.16638367519875336	-0.007589498406911638	-0.23581758283724888	-0.10754209694057423	0.05618799519191545	-0.04604739720889134	0.20218381662393503	0.021923254962592578	-0.19526330000222897	-0.04735122799809342	0.0793379418422474	0.12452146982414239	0.004935551496719434	-0.18113380824981826
OXGR1	Coupled	Not-coupled	-	-	Oxoglutarate receptor	classA	0.011474091980675165	-0.004265945523069579	0.3558573541407077	-0.047031770067846784	0.4064658360055784	0.006587064476144855	0.3569553102739806	0.1809189859987423	0.24528915069069815	-0.036169601900087514	0.05724714554411201	0.10343692531695542	0.0036867608002520928	0.3214169099882535	0.14622777907542112	0.023895626912027453	0.007004696514148493	-0.07313759581249382	0.006222856633889906	-0.061412005526898385	-0.1496772088191923	0.5580342760323226	-0.11086381498682421
OXTR	Coupled	Not-coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.39656254318143813	0.13942682058884537	0.09065640228007316	0.08460422508105775	-0.08399380563690347	0.2086960470871889	0.27534881807487	-0.22966764390851613	0.05091074454747004	0.007771677090529774	-0.3900371135895631	0.1231152240970403	-0.07681563271833632	0.0068915713764678855	0.024197831939131047	0.035908140696018186	-0.11858547064112272	-0.1116512887861447	0.1694201520234919	-0.07338004229456702	-0.04607314724739952	-0.034859139885305666	-0.1499107544818811
P2RY1	Coupled	Coupled	-	-	P2Y receptors	classA	0.3808633301660863	0.09648715267478747	-0.13221406364451843	-0.09796312044434838	-0.027772623540612586	0.256741785730929	0.1814951984202272	-0.14617537143089135	-0.03186163032634211	-0.038760090469855575	-0.3511363479769433	0.2050377624190586	-0.10353077132890749	0.1935759186346624	-0.007057719481700006	-0.11746536876041912	-0.06216325477082784	-0.001801727307692903	0.0033383657566502015	-0.06476825737830293	0.015351512326039029	-0.01234254113847138	-0.156148749682315
P2RY2	Coupled	Coupled	Coupled	-	P2Y receptors	classA	0.4134407849109693	0.086160327264239	0.03279844638049236	-0.017189268635018917	0.06815207475652373	0.3611971493649768	0.0017065201378187722	-0.03823534123230282	-0.00010430368343377409	-0.02573705862204294	-0.4222326358315428	0.05421538515178711	-0.05862808023041804	0.17906601869329256	0.015215466360775677	-0.03488811968566209	-0.02988468852905221	0.06338075759186049	0.062465050291644626	-0.09959374042944821	0.10732175638391842	-0.010265404182225976	-0.2999926466189558
P2RY4	Coupled	Coupled	-	-	P2Y receptors	classA	0.5599772855636762	0.0361578354592224	0.07912276570723403	-0.09305544645314794	-0.350297898635201	0.3616411382069846	-0.048037536727237116	0.09894365489084989	0.029980143637749174	0.02461206172708086	-0.3529253969021013	-0.01628819261989186	0.2193994316452467	0.028362079859628287	0.004469520956018813	-0.17218133631490987	-0.005403218675547246	0.09621058317844763	-0.1349252954175777	-0.1399859340164755	0.17204380330451013	0.04842170015617632	-0.27891412077621563
P2RY6	Coupled	Coupled	-	-	P2Y receptors	classA	0.475393575914445	0.24293158093471104	0.1901566440017796	0.0025614895523324976	0.001315398092414336	0.14679184401731196	-0.03085742225759549	-0.10673878957779864	0.1330800155839648	-0.036936486428891045	-0.3017261344282575	0.059783058911161945	0.17188115850968727	-0.02169919138216547	-0.01307502202279441	-0.10316266535259738	-0.1444299655405359	-0.09081143664071474	-0.062494965304761556	-0.1070928569485418	0.2749501089743367	-0.026871815474217107	-0.04864557872800479
P2RY10	-	Not-coupled	-	-	NA	classA	0.16665247198754424	0.09648718923144645	-0.3512998305519046	0.1913931445016238	-0.3898009754290249	0.49549461978138587	-0.05611649253699088	-0.23709143859064896	-0.13341197553250994	-0.16605933568291895	-0.11774944611555796	-0.2613526507915911	-0.22327913109861894	0.13502153647576673	0.05462877232769009	-0.004862438499497249	0.04436878047269446	-0.11168379339431926	-0.012395435550755248	0.25947714128994864	-0.11576020908662703	0.26816104983466965	-0.1280840697503262
P2RY11	Coupled	Coupled	-	-	P2Y receptors	classA	0.24984117136964784	0.29434213191926095	-0.05763575322615845	-0.3997320901680901	0.23685564835724954	-0.14153743756308207	0.004015549875893927	-0.02662092746216792	-0.268302923286802	-0.32712509624950725	0.03368160621423767	0.028442486382031788	0.12324191480909992	-0.031192668819293296	-0.11295600605300744	0.14463220347214198	-0.10827170399426235	-0.16806020359314847	0.2743007810731502	0.18876926871394922	-0.01776357421100342	-0.04649548331505569	0.14808956534400602
P2RY12	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	0.16946103748720986	0.37566651212068536	0.003564573487899641	-0.2566876186947142	0.28349909111409277	-0.1304463851975983	0.04172591915774321	-0.14835964225048331	-0.3355561034354386	-0.14328240383062235	0.0429293106538159	0.0037153442444191665	-0.04436265798004404	-0.1766789297208388	-0.13257249529902562	0.22857344493326268	-0.11166060256142146	-0.23301883326199901	0.13725381076846468	0.31953028181483306	-0.0949651327110612	-0.03519673438368369	0.11032541779116478
P2RY13	Not-coupled	Coupled	-	-	P2Y receptors	classA	0.29937418270274524	0.28832778129097913	-0.09977665469611555	-0.38088926695998865	0.0949489869754912	-0.1789048463176114	0.1540663129738821	-0.19913532259988256	-0.19016234266756724	-0.2567012657706146	0.10178273294020701	0.06749218562406266	0.11767179179254046	0.008020149672527881	-0.1627075389945089	0.1769211100026067	-0.11737588044088731	-0.198493645077802	0.1855306727742204	0.3031258568225013	-6.534424146842636e-06	-0.0031459911988181316	0.132666055574477
P2RY14	Not-coupled	Not-coupled	-	-	P2Y receptors	classA	0.11233513917800708	-0.3291018858917295	0.17315699670374093	0.1024737723465645	-0.06404602728593581	-0.029390529550628552	-0.10478613795068677	-0.4841365536311268	0.16976460428684392	0.19148464090894063	-0.018446652058809236	0.0022144697353682764	-0.021655264698725106	-0.17858677658456099	0.11001798061288727	-0.21023365604234737	0.17430497800450695	0.010834363661832635	-0.05192060581580735	-0.04262563673594958	0.06241668700535862	0.20021587753495468	0.2526286953893805
PRLHR	-	Not-coupled	-	-	NA	classA	0.36137495089242927	0.2766917703783685	-0.17031083254276919	-0.2682044991482682	0.004123996111470629	-0.10102725626448261	-0.08279055503732274	0.218970579926109	-0.0125051994495877	-0.20701538371979097	0.06674363415368649	0.06256317941847345	0.20092311599800577	0.07117112068972561	-0.06226311112818851	-0.13613200462123065	-0.13370505790332898	-0.11630721484127095	0.0744143511812807	0.041461903460909326	0.15352038444188057	-0.11798550049326467	0.0665896312027208
PTAFR	Coupled	Coupled	-	-	Platelet-activating factor receptor	classA	-0.21672102210151703	0.5676741005523223	-0.2936470676846083	-0.04545562152153247	-0.10147660778037455	-0.2890976884264045	-0.2727789132957418	0.13729822338279887	-0.00047053424990479227	0.1297458582069612	0.04073274443426995	-0.4450043688444825	0.208478427645485	-0.11693097737856051	0.2837858360031566	0.030461355922882887	0.1856118951834359	0.02136887186385026	0.026681020198426317	-0.1216221451894492	0.02981243599741051	0.1711640699562803	-0.002734054223921883
PTGDR	Not-coupled	Not-coupled	-	-	Prostanoid receptors	classA	-0.13433314983318026	0.5180612424736372	-0.29384381023251366	-0.03220741923141344	0.21835442886236586	-0.05212203156005889	0.45262998536641	-0.3329590370685111	0.08230793979680007	-0.10971514579306967	0.3015381974687031	-0.06424024327563661	0.11331636336145308	-0.16864541336774375	0.25787673777125125	-0.29931680886220785	0.07385616248235874	0.28960712152397905	-0.21578195475305814	-0.1739477514600662	-0.22355847226447614	0.17163032872332723	-0.06978981053044866
PTGER1	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-0.18899070040366764	0.5554589401189658	-0.25870569598666887	-0.21389891818838844	-0.022853608388060723	-0.40546899138010134	-0.08850015527523004	0.06923198662242579	0.12492520282538454	0.07876818063721165	0.05100792124701803	-0.20083056029606114	0.20775221221882412	-0.1345118965752467	0.2221515051537281	0.04412470947293063	0.12437544396961261	0.0729043783731773	-0.0053413809157549	-0.1736897014806891	-0.11174380556267209	0.16198472961953003	-0.05327095110275281
PTGER2	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-0.13063306219492482	0.5429012125165319	-0.1904672417129603	0.1569642220113886	0.08939013253200255	-0.20182360576547984	0.34581119404460275	-0.004898769115004359	-0.429051303012877	0.05863768784272073	-0.10966330907122354	-0.16790532995958682	0.07935192628872273	-0.33727780232149623	0.2326721304407847	-0.12989950932401956	0.14524915252434253	-0.03880608442115568	-0.15850340057468126	-0.1026945153346254	-0.08485947298021941	0.09217104139356916	0.042990958691516985
PTGER3	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-0.3027621175900119	0.5490719311432101	-0.34467286495370575	-0.09031594343224413	-0.13934902298951485	-0.4504956318187926	-0.009687879684220834	0.21884689734499702	0.28003996852707014	0.119235491961316	-0.15774531163197328	0.2738474824969039	-0.054819968574711685	0.10061340537856753	0.33653069599174684	-0.0683015283157116	-0.002915011169732547	-0.04508574176433923	-0.03693515662431702	-0.0998581265678083	-0.31345485594722833	0.02573464686253615	0.021028993303229885
PTGER4	Not-coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-0.05366655331863359	0.5468737151871986	-0.14565846038498162	0.11415378875115588	0.08416549264491396	-0.37395745582852696	0.4049575357255088	-0.125405704765205	-0.3122012058505683	0.03762455470680162	-0.05704789563432715	-0.1414893311447079	0.23548239383613603	-0.017159996650395866	0.1229671937216147	-0.16912090335049054	0.17656719421798542	0.05610383123754817	-0.2661992858510231	-0.1528894818009942	0.10071650882477093	-0.021607868004246328	0.07676457268539313
PTGFR	Coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-0.20816959597161078	0.5517924942406813	-0.3424942814103	-0.091123719980529	-0.09817336523126918	-0.42008022028498554	-0.15892082776709196	0.19535039512747018	-0.11579413225898497	0.15504335257661364	-0.02451087613447991	0.0019061645773101005	0.05663449880327354	-0.04027238030049124	0.25868253887534665	0.07315999898305336	0.1234005319111791	0.24372914096763576	0.03725050238200789	-0.0779611133147192	-0.09457714761841184	0.1191423924191598	-0.002885851090301784
PTGIR	Coupled	Not-coupled	-	-	Prostanoid receptors	classA	-0.1846200621859199	0.3303599843418574	-0.24031044935316634	0.0018925773672212145	-0.09692872477365791	0.149688209922326	-0.0948055388916305	0.10698219245084041	0.11088780607845643	0.024034689541264434	-0.022338432643222765	0.028678204588233197	-0.24666992680761723	-0.00040960214786577216	0.25294034729309434	-0.07646255053392399	-0.33835927530147464	0.12542647063502158	0.04803104981073017	-0.1105801866513382	-0.013528189934614116	-0.2004748581759194	-0.021997979425779433
PTH1R	Coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	-0.1296831066818145	0.29146755546791747	-0.2261823439466351	-0.04162003457182114	-0.06421087958188888	0.015409795130376932	-0.022206076101500338	0.18091832310087666	0.02476511838510347	-0.04546284015517264	0.05825851856225971	0.10138693911946302	-0.11294576122083541	0.1150245591041289	0.19945997150243147	-0.0849463203298747	-0.30551285396768296	0.06770088174979555	0.023878276345426053	0.009131194559645095	-0.01610959062693614	-0.2084286863318441	0.031089893908993256
PTH2R	-	Coupled	-	-	NA	classB	-0.314974895024523	0.12602441891128452	0.03223395029341651	-0.22041866650121625	0.026743161959186065	0.00603369836568625	0.03352213735066466	-0.20560991514114235	-0.07979626739138884	-0.12931855440299272	0.03017454120738386	0.13715843874512532	-0.21633337997184013	0.06850774505691114	-0.2155629859744045	-0.18400168156618557	0.1987019519534449	-0.21931536005180108	-0.041020116308990454	-0.12433998905989968	0.18692422914996415	-0.04191455326744139	-0.1153232645455651
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-0.26058530814175507	0.11546130120057276	0.08248697260078364	-0.06917588727077954	-0.09215106850510064	-0.051978913547943324	-0.05320785328667021	-0.3855124361729361	-0.21298239243027517	-0.15212992361624847	0.15103654094982735	0.11942221645594511	-0.20944625166394862	0.06867827724724866	-0.3394953230986913	-0.1645836083035316	0.21849926173176745	-0.06543290522666326	-0.19255951839060967	0.012619329862820227	0.06328556145389701	0.05674415186992124	-0.13763921931199694
S1PR2	Coupled	Not-coupled	-	-	Lysophospholipid (S1P) receptors	classA	-0.3002568155616953	0.17557929038569287	0.017272875468970373	-0.2343566876202422	-0.06696085516767862	-0.016013137999650113	0.0317193837832332	-0.26463337046534424	-0.18628792873259395	-0.20162428440060146	0.19366207196296478	0.12531028291981555	-0.26999122925065616	0.1043394951102402	-0.21365710992459508	-0.2131745645130105	0.18787463535886376	-0.1424400491378403	-0.10165535433802358	-0.07603745547190677	0.1653067519263179	-0.01252806736554667	-0.0871054760626791
S1PR3	Coupled	Coupled	-	-	Lysophospholipid (S1P) receptors	classA	-0.3202048682109329	0.17488820779245334	-0.10466820333068236	-0.2044128795807529	0.10187182020049242	0.18723230970075466	-0.14903267093017036	-0.1864371848173778	-0.053979866099505516	-0.17958827034150335	0.12135613639848784	0.16984563577737966	-0.3329868649792058	0.11378623350964186	-0.17211379108062308	-0.29296944534651204	0.16995616127203625	0.09662974138020143	-0.0447303472567722	-0.09032840492542586	0.1861205486069837	0.06537118979785822	-0.17687992884073495
S1PR5	Not-coupled	Not-coupled	-	-	Lysophospholipid (S1P) receptors	classA	0.17664707148660128	-0.3093375186271719	-0.061931940877979305	0.009924994065899546	0.1762912055435736	-0.34121098603522476	0.09316530310863955	0.13616957743575073	0.2958669116658903	0.12508888380407188	-0.2179001675893628	0.04896843930199858	-0.26242486362776846	-0.16537107292729564	-0.017051431086457104	0.022190069407186215	-0.029545368641548348	0.059274455431084526	0.025845323940753142	-0.32105788212190933	-0.0971190597802068	-0.06639163219615672	-0.071126635195645
SSTR1	Not-coupled	Not-coupled	-	-	Somatostatin receptors	classA	0.2564991114728247	-0.37751476355786134	-0.10483887155085524	-0.06935251123683144	-0.014764750250259142	-0.45797271622314106	0.25173580691674574	0.07819384373865779	0.19491939711223255	0.08786406789960159	-0.09497458457732455	0.0824287033364217	-0.06232724725863504	-0.05722900924260132	-0.048293177155074286	0.026594846854027347	0.004436005950305563	-0.06416726284458095	0.023774810061545675	-0.1989402637091853	-0.13815488702130146	-0.07467236394256115	-0.08112390240012012
SSTR2	Coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	0.14304190743051626	-0.24792977521288453	-0.26278443457287265	-0.22243976206709845	-0.003374148612637229	-0.23337066358208486	0.1043623372156677	0.17351432347673856	0.24889005351338858	0.1359140745839884	-0.27134811876304465	0.15838532238963587	-0.2799053555213678	0.033402203063784344	0.023386425935004423	-0.055297810165743484	-0.031178380242751567	0.1518374386423157	0.09505691974692909	-0.12854640866671285	-0.17754499989816705	-0.08048706215927548	-0.1364084554698356
SSTR3	Coupled	Not-coupled	-	-	Somatostatin receptors	classA	0.19004860232093812	-0.3129213913568526	-0.11064656381306903	0.09079641289959833	0.1328983037397632	-0.2554198564919794	-0.007122394341640199	0.07205792996427268	0.2949921957306601	0.09940092006175211	-0.03946853962598051	0.04280953500985719	-0.18055724457021888	-0.03443895717525532	-0.0008192114299332373	0.10993645896218472	-0.023865965199791263	0.1371968408863028	-0.0351647088116666	-0.3200810781502724	0.04265621849994774	-0.0216811261101545	-0.17941537081824083
SSTR4	Not-coupled	Not-coupled	-	-	Somatostatin receptors	classA	0.29242422283802366	-0.3775365310601078	-0.14419717066883078	0.00013705835755004465	-0.06222889383139679	-0.27738438768999846	0.09063146487046955	0.08237553504167314	0.13224293337764795	0.12351827419996483	-0.11274676700540291	0.0011109801028718824	-0.16826521681333798	-0.014364631460286555	-0.06789466728227875	-0.01918960774350943	-0.0024530929139760715	0.15687999235776	-0.013839560586881784	-0.3299458977882131	-0.02070790858798224	-0.06793891301803213	-0.17004145061869375
SSTR5	Coupled	Not-coupled	-	-	Somatostatin receptors	classA	-0.02110752229158774	-0.2045229190810011	0.09355334029875807	0.06113671954375682	-0.3132848231488977	-0.24419358639797903	0.10329348210973914	-0.2861790415927051	0.37836388185729775	0.02505972756954049	0.024379091041575367	0.34809289426400686	0.05906557488806257	0.2391173490297197	0.22808538072068069	-0.23064704336463523	0.277934019588782	-0.13145690583522712	-0.2815234330070376	0.21060971735364856	-0.030648019886191907	-0.12934570857036104	0.20965810024672
TACR1	Coupled	Not-coupled	-	-	Tachykinin receptors	classA	-0.02143686733247961	-0.2129439598752635	0.08940073244469872	0.11155742774924082	-0.17018513653872622	-0.1622681503361288	0.054476364782367614	-0.366489684161849	0.32339579819450864	-0.0607697855465881	0.08828821520212549	0.2748368095213063	0.06616376260697686	0.2064582993884062	0.17028098665719094	-0.102326088778367	0.2834275163397907	-0.049978706958047306	-0.3529095670788851	0.14252774427732806	-0.02808668667065672	-0.06322997207684566	0.17013096545697223
TACR2	Coupled	Not-coupled	-	-	Tachykinin receptors	classA	-0.0898335840283616	-0.1358580426663151	0.2311546892349756	0.14011831196330712	-0.0036300311486012894	-0.07788451179985445	0.13245731813418304	-0.4068478620472775	0.5328390359934065	0.09760058564820073	-0.1150930860315347	0.30036181130994094	-0.17987209747770433	-0.03503249566469935	0.31018648119575065	-0.2895220332643787	0.1925870940386774	-0.15907083048162635	-0.34346583727574714	0.07973345067336433	-0.10934811531138451	-0.12378414873961817	0.14948605622879776
TACR3	Coupled	Not-coupled	-	-	Tachykinin receptors	classA	-0.041739862985264116	0.5265402520242153	-0.13467360885859678	0.14127138952559415	0.06680791755372632	-0.21752922970928185	0.15427547688491375	-0.09094350684961473	-0.3865877415999993	0.040835704485962215	-0.23914862757592387	-0.39344887727319405	0.28938380442948825	-0.10777925165573782	0.19225886105298376	-0.21533146716002635	0.1988679024696823	0.2004130683050282	-0.3241240389164725	-0.20011890705259386	0.15414885983456383	0.07719712309448082	-0.019197360492691717
TBXA2R	Coupled	Not-coupled	-	-	Prostanoid receptors	classA	0.1422040072276413	-0.1392031539191813	-0.15113849715538816	-0.02411238442669279	0.3004413857884751	0.007716814012217033	0.09576231027634827	-0.05002899893561622	0.10838365898325293	0.022997258601169968	0.37692224593241075	-0.039178804649397846	-0.31246477307300247	0.04720087786671853	0.030076827249873626	0.060005355632317105	-0.08823586328881788	0.19774654068357705	0.051357502749045526	-0.04692446282011929	0.2333666402943924	0.006605403092259759	-0.2581448710906237
