Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53
GALR2	Coupled	-	-	-	Galanin receptors	classA	-0.5064086744175011	0.0973891146747484	-0.2183909415659568	0.008193024310138151	-0.17599653416548097	0.4023563803377209	-0.002140728415840519	0.28750268599111783	-0.2791953589799114	-0.2627153470278429	-0.050647543245117166	-0.35662208081766755	0.05233015908217566	0.16516720585811992	-0.5255250200192871	-0.2768877602685793	0.40449575010995037	0.13230805368181128	-0.27854937003457014	-0.051557035925228124	0.06958584995556624	-0.1842516244382812	0.2507875585672754	-0.009824676450837648	0.01659294083170893	-0.03122288450336901	0.1495727910806464	-0.0489046344961126	-0.23639416618707004	0.17755389406024613	0.26149903059674245	0.058392319535191924	0.25106044488869017	-0.011000485162275213	-0.19177197199756646	-0.3482797162781675	0.1284459096160874	-0.27255111743697313	0.037449792015758626	0.07031200815314319	-0.1014371100180854	0.2891502113917291	0.19246081121226094	-0.3911275951554342	-0.4853803369007996	-0.11607924690572276	0.10378743166909363	0.04699127421055215	0.07245372859143068	-0.16192175707533366	0.10543181915613827	-0.18528151975944576	-0.01459712406508615
GALR3	Not-coupled	-	-	-	Galanin receptors	classA	0.22566871352492515	0.1375975388483591	-0.17248596179506132	0.15120595370896966	-0.1951353816392062	-0.07205627526337133	-0.07800202451924364	0.07178154276005362	0.11517045449298093	-0.046354220175360075	0.10055269463092269	0.34825537747518215	-0.039891505706951484	-0.022223333729306936	0.12531050685256	-0.1143787980068137	0.43338057224226034	-0.0012761145418704138	-0.4607912940508666	-0.04780624129522735	-0.22482868518826896	0.1458624285481032	0.07787879557122092	0.4178921845322092	0.309791884993442	-0.022425875667456307	0.08197579237262495	-0.019581723343132084	-0.053567586313874184	0.2666310078856804	-0.34466623327051765	0.10054961434132081	0.12508385558350907	0.00695213356172393	0.12635928501718216	-0.11013891386730607	0.011347478066396173	-0.21798153160919206	0.10266850694249192	0.2822576630767099	0.19821132030609367	-0.15708129649456315	0.2667186120163548	-0.39424960386597874	0.2689164475698049	0.13439844561960307	0.07560408773679919	-0.0006256086494153246	0.0030975163380513467	0.11176716135229188	-0.28282355332362086	0.0009177755567354342	0.026207667557820623
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	0.09940127025461684	0.0970840976043608	0.2166355810132118	0.21898925759034946	0.11489831254273648	0.3935076547456013	0.13594661802836353	-0.15192377372105917	-0.07873069191925798	-0.1452308192030649	0.1194185705360595	-0.037924635705952	0.2198921264548492	0.16792039642758	-0.39248868597135667	0.25779689640329334	0.12969330495522458	-0.18169181236484563	0.17745639825274842	0.011518303777828127	0.10088786107110356	0.032381028393368434	0.4226135842583202	-0.32891397543423234	-0.18218651555549634	0.03380704285749077	0.15372196836402527	0.1308662121723366	0.20583178534132945	0.3841341692274007	0.12168892462308704	-0.18976452112278103	-0.18532524643397577	0.005278349245780865	0.005505378149880671	-0.09270385158567739	0.3816932880255225	0.12149122256077778	-0.09456382432167734	-0.11274522021577423	-0.2157836542037358	0.02561123946743798	0.026806609423575732	0.23067369589789324	0.03450678682808841	0.22824775847818654	0.11350780682252236	0.05128412205535584	0.03889877039523355	0.04648573178513229	-0.07740284369736537	-0.0852707872780715	0.13579263824903795
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-0.3914596711462675	-0.06421664695118127	0.21760629150027136	0.014309768967906105	-0.135197678924264	-0.0010542326725123167	-0.1857012260695347	-0.0581844198567916	-0.20477693205992722	0.03257793819595329	0.017616390286726697	0.08327030177067125	0.3112553848927809	-0.3849004307486799	0.060103637519618745	0.0013739221355765015	-0.3714525414516997	0.03131737531916669	-0.3051065145733898	0.17251078917507495	0.10932742715780701	0.579042158934559	-0.01821675975841411	0.21134372596802153	0.0228681683264602	0.6408911003710355	0.02121150278340048	-0.08287333421021024	-0.183268398306321	-0.32707283255709474	0.13750677569845363	0.12009240506656643	0.1421931770031204	0.1506551826164243	0.06877213386073003	0.054607636632213775	0.6362809972189266	0.08247890784731643	-0.43424855886150593	0.3145699308469975	0.40281258968244793	0.4800985492053928	0.07917873378287683	0.7023259566001787	0.12707773362798935	-0.3154731539641016	-0.10200034993326866	-0.07032272356429266	-0.18927479687168314	0.0713392372280639	-0.003149783427926581	0.09902844800973437	0.21818187567746034
GNRHR	Coupled	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.17041165669735397	-0.15761513402978292	-0.01720156646367546	0.28904929066987106	-0.04847956305863502	0.07682939202755222	-0.18553192458222004	-0.2673951189505383	-0.05095040687734687	-0.02356527821087783	0.2629129984028859	0.23681734793192824	-0.08860313230895056	0.08792551516221765	0.12189652454007742	-0.08755385307411007	-0.056445509648694686	0.2450897730238941	0.21264762061482068	0.20024613509583447	-0.015787928396859382	-0.1144750093115366	-0.16894834407604375	0.2481092942971708	-0.23677878726756568	0.11403044927241987	-0.28821467286862135	0.04018961929990194	0.4039826770025186	-0.046480820113306565	-0.09754080244876472	-0.06451529402436387	-0.036981152996987496	-0.13056927193999165	0.01548902491526678	-0.11419658373694846	-0.05701439097385742	-0.05967298874795607	0.2823761174804514	0.3789925326610986	-0.056958457327822974	0.10998035223254282	0.20681754330799734	0.15252422066619836	-0.3317580708600362	-0.10903182819248634	-0.05129358377296142	-0.08950591805388472	0.13355383084023667	0.24218098844827474	0.16377561837457272	0.06633238988789938	-0.3191146936901741
GPR17	Coupled	-	-	-	Class A Orphans	classA	0.3656373306886959	0.15467098461121043	0.05847213204971238	-0.10128735168256896	-0.33277488659959553	-0.2124561879589782	-0.2153103543996833	-0.4946703853361931	0.07714686680918953	-0.08663818036373949	0.05798088570889732	-0.15266574448471382	0.08112195585578941	-0.0110512350305062	-0.11453977634667968	0.1881321396095464	0.13381723076266422	0.523897026318246	0.12169751919727181	-0.17149152783035065	0.29098501581679453	-0.107122476037841	-0.21144398288337518	-0.4608604703113594	-0.14040833841113576	-0.17315651638709006	0.10278241968291231	-0.13880037050812402	-0.14375221811750383	0.3022838631047682	0.0740147963710724	-0.10699422409305519	-0.0006394751614594097	0.10010663773981647	-0.35885355096256155	0.08540692670403145	0.06280274117798838	0.020529520444881853	-0.07024007578015783	0.008416454131660955	-0.024352381301776495	-0.05178993452129463	-0.06429902967738496	0.016235791010197693	0.016189237648444276	-0.2759272885502586	0.12692095946602364	0.03870352362335026	-0.019348081518568025	0.0525650776061354	-0.02985934024552495	-0.007914426553905824	-0.01447582135441921
GPR34	Not-coupled	-	-	-	Class A Orphans	classA	0.5089022386465132	0.18764705055624772	-0.1386752876144183	-0.004588807566887694	0.4424092063203213	0.16079157105586578	-0.26703291144938757	0.3148754372091416	0.08706826325124598	-0.14130196297133732	0.3097583299066564	0.3885992176479122	-0.10705370939029347	-0.3445988203711029	-0.06415825086608476	-0.08793440401071757	-0.23003427888126696	-0.060940155768633396	0.036722006641993495	0.026060814455222736	0.4660326450473739	-0.08730330534350883	0.25237543595488277	-0.13770292096112294	-0.2478991724621771	-0.032647523507608515	-0.5130780108873285	0.012998335732596447	-0.30224126158757203	-0.23234466555159833	-0.010632977636025142	-0.07442207059598988	-0.1077892276189363	-0.2489890933945337	-0.19649216541846592	-0.2712151759889657	-0.31315212672750814	0.19556298434154495	0.16375796319039201	-0.059496640110452824	-0.41950812446842145	0.18217135865835166	-0.22935144813161154	0.07892413265485787	0.0884777939319955	-0.010240136800409909	-0.22611087558191245	0.22279958902342906	-0.31946961532074475	-0.11902756844440117	0.241138349491835	-0.2461388574370747	-0.12233912868943542
GPR35	-	-	-	-	NA	classA	0.08969608581202874	0.08643986143757469	-0.3341937399174017	-0.05067237196906103	-0.047227672735953456	0.02525262692788564	-0.3728314461486928	-0.3309196839225375	0.06419935737327438	-0.2348871444000513	-0.016518833599838762	-0.05074213407464006	-0.30511143585099754	-0.21159207608433947	0.017863792896982665	-0.0445228036129145	-0.05028413386053501	-0.04203656458335987	0.137974872186989	-0.1484746572971246	-0.23220822598090302	-0.13018186655776118	-0.10672852829986383	0.56513719554164	-0.013010531817465934	0.44585595963686286	-0.2532062174875674	0.1457707400188664	-0.06032191801098171	-0.26800644099551946	-0.30262635547112565	0.018198298524425196	0.2559795581632559	-0.09633873956696802	-0.26472186442634865	-0.1801777773271053	0.06078802149132686	-0.34054281815249493	0.04351572664060311	0.027543730178202507	-0.01814741476599378	-0.0006823726682495752	-0.2614559006710098	-0.23533783891188031	0.21171941247301423	-0.16907942152071107	0.0665858301965385	0.1130948758795385	-0.20361142547882513	0.32397776998965694	-0.16675899786830595	-0.15190280488378483	0.04199507109061854
GPR55	Coupled	-	-	-	GPR18, GPR55 and GPR119	classA	-0.2259993176630392	-0.3541199622744866	0.4802875433823753	-0.12627276609591098	-0.39867473530475045	-0.12344952004426654	0.025900566985966007	-0.25787183989417756	-0.02252986501356333	-0.06439821887698373	0.05962265530894072	-0.0199292063376473	-0.11243837891128834	-0.1378093463113746	-0.020275521828949237	0.109831131163302	0.15071708953313656	0.12250558370613321	0.03498031858195605	0.49240210703714754	0.330769609073295	-0.32297886848853335	-0.25151227643746993	0.25952930161774307	-0.18533091814747119	0.022499835075168693	0.17682888079440157	-0.2827052146835158	0.30553039178904395	0.36655465774334095	0.22143364219870829	-0.20638210605197083	0.07270847188589627	-0.19806016767163112	0.5926643074805322	0.09015598793870568	-0.3455833018169465	-0.1893747782838593	0.16436094960874972	-0.3342267515373886	0.17069850052642174	-0.028436652154342115	-0.3565101775953916	-0.15326086674033867	0.05797828269451121	0.10081842210121224	-0.435178294367445	-0.005397308962462941	0.04771411977669158	0.2602274247385506	-0.049387736426104535	0.08856073886505417	-0.09316928625141437
GPR84	Not-coupled	-	Not-coupled	-	Class A Orphans	classA	-0.08809927362160347	-0.343956140384639	-0.061214923707716425	-0.21726307020290814	-0.30774130917939047	0.01093949473608457	-0.2511319858929331	-0.3069668049370531	0.0012389610935886364	-0.11257881806693301	-0.41107489950177317	-0.06233110838351839	0.21069884570561428	0.10438097461776245	-0.005153581092665013	0.17340423674242397	-0.17681047959366308	-0.1641798176548563	0.0877301733497655	-0.2717949629763724	0.06512493017848692	-0.009422246752957785	0.14186453086635667	0.30623469420462185	-0.17897335297086714	0.36218810845233385	0.07325484240002779	0.23476110538991998	-0.024545208014953506	-0.09897643265159091	0.13037034716685433	0.04252598325142267	-0.00844592204296987	0.20518707185588456	0.26526583796364045	0.0674124023476864	0.01863390445082485	0.08255710136019809	-0.22788325275632393	-0.4448653826371711	-0.017030282098962932	-0.19861791924160996	-0.22692202371639958	-0.306895290272577	-0.08080516572736499	-0.10048503314510687	-0.06704250885114997	-0.06626294794560651	0.042680673429113136	0.0853547676358396	0.08516683207849582	-0.07249678992295626	-0.27013972632025957
GPR119	Not-coupled	-	-	-	GPR18, GPR55 and GPR119	classA	0.3672248564817521	0.18991037701488694	-0.1610526308126947	-0.007640690263254409	-0.4060252251939465	-0.03458088759326702	-0.15368245733308855	-0.006036838111217101	-0.27873922112265875	-0.0541913401139892	0.028236959077462903	-0.05354710442885053	0.4127369461011229	0.006878331443608025	-0.3074144138283245	0.09329016947155552	-0.3448609029318859	-0.019966395502878344	0.19063264542146902	0.06684110073129443	0.34590616615046155	-0.05220359309686258	-0.17632055908022723	-0.07682278011947387	0.11099508251028313	0.14343228481839462	-0.0213894981493982	-0.08929905078569995	0.0006334211272590206	-0.04308922207577424	-0.2877921312483753	-0.20895433944391018	-0.07756109348729986	-0.0402076248167423	0.3994130140594789	0.12531572114053885	-0.22795506751051756	0.3223243810147294	0.32872976539673926	-0.024817101038322582	0.37283781651938386	0.19118222385671657	0.26597586341864515	0.16943894594179404	-0.21274291538030302	-0.09885986071361488	0.031434043535750654	-0.039254388370939725	0.09756514467683143	-0.009613315316734978	-0.0904251447535719	-0.0680542233758649	0.04513599273833917
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	0.04925630466644199	0.4207082340598636	0.041879489993185325	-0.05226908518818909	0.18409536536844456	-0.14224951378684036	-0.2833103731695998	0.329432974791789	-0.0008495097297259889	0.48050584710682004	-0.2119669831563733	0.09176919491263495	-0.34971559689662135	-0.3440716105182848	-0.20210834422819007	0.04353756074464384	0.020158842335437202	0.02221021143277509	0.028974506488534158	-0.17847513437412196	-0.28498404832903057	-0.08688717684686759	0.08184288308076142	-0.035344712394272046	-0.05221222699786442	0.23374757496543128	0.0872183373298069	-0.04585441177288728	-0.09971895907972962	0.19034516987439595	0.2803807400422389	-0.06712384272704046	0.21018519754395645	-0.07356536688845086	0.4318493133578875	0.06284246157791352	-0.33777086063085127	0.02773713792078414	-0.152409304940006	-0.09569994088926417	-0.3634927425116184	0.18490623709632079	0.3665135638553671	0.012359977901442599	-0.10004664934796631	-0.23387670499852725	-0.2457768511096442	0.3356279454782635	-0.12822091766443294	-0.08014053801256946	-0.0024646023263017675	0.005709097445579319	0.21905933158588226
GPR174	-	-	-	-	NA	classA	-0.10055671275853922	-0.03984438824603056	-0.22374371570484874	0.10005377580015751	-0.41343979020513255	-0.20216939494956385	-0.20539325702189726	-0.19538117472239266	0.005632523683847047	0.01945735486060216	-0.02828281710341034	-0.05414677907189112	-0.07925574405318754	-0.20367461286057945	0.07128197557857396	-0.13203425464853022	0.31158338669904795	-0.003680106159786405	0.10553298558258968	-0.07555122480397454	-0.24660200742750396	-0.12902130733789002	0.1974882645475219	-0.32433990063286916	-0.2515170445821205	0.057897078062162814	-0.1547703123410262	-0.12439008185021168	0.0783923396838434	0.006411777455227679	0.0322043708433543	-0.21133971345414268	-0.1012728848076961	-0.24074242230452508	-0.037393189402664305	-0.1332359816744075	0.2094159548068184	-0.211940452957783	0.029919406539475175	0.14936671776151517	-0.3408513066447485	0.0552662162564463	-0.2042743063516418	0.15729531845355918	0.1081493838958651	-0.11519685618082966	0.3726487318122307	-0.1167118854322928	-0.01721091071857647	0.08000385814149484	0.1381648542169905	0.043353086036021435	-0.06842336906559103
GPR183	Not-coupled	-	Coupled	-	Class A Orphans	classA	-0.47166760266374314	-0.036652405813374894	-0.10457753271166002	-0.09793388059068452	0.1935883549191922	-0.20262308548486516	-0.17350550715623575	-0.07696437202711755	-0.14019025272541513	-0.19828771222976457	-0.44787188843087344	0.2475766524600848	-0.09807244406932514	-0.12893611092629326	-0.2654335512668949	0.12981572338000014	0.10294577671126336	-0.2729018299092092	-0.14696644242634996	-0.14295322939765512	-0.008209732914931081	0.3932959700190088	-0.41256188106362446	-0.07034884302973438	0.02519614503139534	0.002060985475746489	-0.19614440085679682	-0.10222379052796157	0.13309218794515246	-0.22548843864413246	0.06785033574664498	-0.2240768817959351	-0.13699409922670752	0.0113274121835091	0.08208588886170214	0.17037216160026417	-0.11239575183423739	0.14623001445993405	-0.18919805437971726	0.04977305916623312	0.14227123793593224	0.18772213108621366	-0.06639734920148502	-0.15047745621766787	-0.025762716686470424	0.016919292132018326	-0.128676155131719	0.06420185865691956	-0.08222310454548355	-0.10430343753638308	-0.07812850994703675	-0.010337144088796732	-0.2681882027113528
GRPR	Coupled	-	-	-	Bombesin receptors	classA	0.11980667918427855	-0.24138588121409807	0.07432601300470867	-0.025853104615450276	0.005369675409203771	0.14070333373677327	0.13004196609969992	0.08063877028970878	-0.20275536237357952	0.10327128259387798	0.3223425483599029	0.14250242964295945	-0.32647930752388943	0.12297365403608987	-0.29218459453078927	0.14695987647755754	-0.09351574008567017	0.541928301656102	0.17836599174078066	0.0711113914175071	-0.16933819462945338	0.2693684265055685	0.1309441307982674	0.2772761765799362	0.08135214660287006	0.15035991382373098	0.2206869858820347	0.11437012200489034	-0.07041580793319088	-0.29701198853179966	-0.32717577566885403	0.1350695633559321	0.030461169993210368	-0.1569503390965743	0.28393412201908336	-0.24965817858186987	-0.25060776527651085	-0.09441786646922162	0.029095787520219574	0.07335901689407372	-0.08405898585547955	0.18832199226250138	-0.28524896718680964	0.016154441291707088	-0.043348260439357605	0.06629835511330173	-0.08499456174303902	-0.11049397459516565	0.19508084759913624	0.14026947143069834	-0.07779019235707697	-0.0016654034692858593	0.07005002011926524
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	0.06897618892408819	-0.3998218878890743	-0.13808410548536476	-0.1239270773211646	-0.2483611337746574	-0.21924291817716077	0.13248594426429736	0.25135567482319177	-0.1572634720695308	0.07050631060971707	0.3218214065932039	-0.10830855657270869	-0.29661090468618545	0.15030203769219652	-0.14060727445104665	0.08251025713917551	-0.048683435418353176	0.4207099972266857	0.18032354107405651	-0.08776574629197702	-0.15714600943973492	0.22518718992789377	0.13627766600182262	-0.223645378324539	0.002023323392693595	0.034811260281742244	0.15688445808609167	-0.0027458200904607434	-0.04058024398019962	-0.31956923748816596	-0.09569748032557922	-0.04791122492469897	0.07465999202028624	-0.20791553608794752	0.20866589820365347	-0.26146251981519003	-0.019166765478707853	-0.09906958057232704	0.0018684295573358986	0.155937064216594	-0.08835316782301812	0.07461861824481134	-0.284618789531748	0.11895583073429711	0.04755658102152538	0.05994962494494346	-0.19333824494146415	0.03872339026954003	0.05244945285301549	0.05468489457223445	-0.1933893543499072	-0.03360849317626762	0.17157339206493308
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-0.09965600927885107	0.40907431436618447	0.20361517318062733	-0.05471640813286869	0.12267780753593215	-0.17678356609403367	0.32679389934578545	-0.4657750199392694	-0.01331536091997108	-0.061254457917984124	0.1407088223888003	0.05748095134968516	-0.06831525438071714	-0.5449601734905406	0.057358048528718605	0.31407524016552685	-0.041726518315430255	0.12758264774133302	-0.1590809462760396	-0.06485366367328872	0.20946624410052095	-0.23486364630369008	0.3346903691860736	0.22808852455626538	-0.054839839633546036	0.18210130493387613	-0.24005428546014893	-0.058991554216497565	0.4273985783890318	0.28039853430897194	-0.16234661961281388	0.4311257703730115	0.01943319786661916	0.1532292612304624	-0.05093532225319825	0.15108127249809467	-0.07385355650726279	0.09583220198240401	0.13456985315517767	0.03594076856141648	-0.10703685475498083	0.030742000460380413	-0.09887859271574087	-0.13919559149304617	-0.048205845333342996	0.06777061345172453	0.023646897031911192	0.05147622251809279	0.004276360916607458	-0.15428827217543647	-0.11014621085132181	0.07951616637928895	0.10610678599545735
HRH1	Coupled	-	Coupled	-	Histamine receptors	classA	0.10268609337343701	0.08389569110088799	-0.3128157534323861	-0.094178781238466	0.33716696662099555	-0.16060873348838547	0.12159079832195002	0.01409018011716627	0.13395629687503918	-0.32748859283999954	-0.14017998128042264	0.12050136956447734	0.20428840783010077	0.22487244484559607	0.038620168531202155	-0.038354198068096874	-0.011157960668352694	0.13496627820959783	-0.04509963436490507	-0.006482158129572109	-0.4335498291559831	0.07003671045626782	-0.09586512555961559	0.12175868433375509	-0.11890708882899076	0.07770639643627553	0.12320649602094773	0.1557608766315835	-0.3063939457621905	0.5632137834702061	0.0353425697798081	-0.31428394265461335	-0.15608254666466606	0.0408646815301243	-0.3171472267899874	-0.2059048550340152	-0.13590638970178856	0.2993058744374519	0.08294867069726868	-0.13315769723324114	0.11325020875326933	0.10170345124513913	0.00789619746622474	0.33191955219610647	-0.025480176080869547	0.02726445706568913	0.02802178143183764	-0.012549388620330575	0.036653870568066814	0.08984473634137925	-0.06991640458406385	-0.09838375971694757	-0.2351447411567837
HRH2	Coupled	-	Coupled	-	Histamine receptors	classA	-0.29943513968384833	-0.03282526042886667	0.33267255723964484	0.30850671050802214	0.10960080177177775	0.26993662193934087	0.4375064798658444	0.2589771875762592	-0.00825651794618678	0.13158771478256573	0.10720065950362076	0.15270714203178867	-0.5151976714522191	0.03215218407959969	-0.0223135923284698	-0.04599301919068103	-0.009657663587281403	-0.17266604942426642	-0.24430007432625164	0.027656503145249874	0.37747347851234414	0.032291687046999785	-0.14421380083224528	-0.2094271886086317	0.12505581761555395	0.28856237239373184	-0.2286728049492999	0.07424835545607993	0.32849478053172226	0.16314782008417197	-0.0342532567489588	0.3184584440790515	0.2857601101848987	0.19607120437280873	0.15017417008680808	0.18674797365006837	-0.08182266878543451	0.10062757025705349	-0.19059607383149793	-0.11713516753358974	-0.2111473286331906	-0.1571056849904445	-0.012677690144413615	0.19717426274604255	-0.29264368706540683	0.0014576366183393088	0.44355076188314524	-0.02833613548397181	-0.09121366113929148	0.1499112046401065	-0.10053745900956326	-0.1904881795478859	-0.04734761936377731
HRH3	Not-coupled	-	-	-	Histamine receptors	classA	-0.23655720944676306	-0.17154193903822126	0.11422703251151013	0.35548226135684713	0.31704728226690165	-0.2132218917786294	0.20180397888865512	0.11506121910826908	-0.22676623744898325	-0.35842798713370394	0.09397928348750198	-0.35964979157437676	-0.2504785216723705	0.02972063764007054	-0.010256126164787523	-0.04223243821849642	0.0516504815369359	0.15906318582783704	-0.18089987560239276	-0.14394750871736323	0.19130338925022358	0.03500629175766333	0.09450758273549463	-0.1022747608243235	-0.053011857658342654	0.17039654307853674	-0.378235278085334	0.1044937072260368	0.16552676665409238	0.06847734559471459	-0.36969361611512436	0.2515025870575149	0.31445548944804735	0.3063380073703488	-0.0974874848599023	0.36988554863022033	-0.05226253244086869	-0.12398943708700633	-0.10776209707849475	-0.3608246488199964	-0.06636573751191277	-0.21827418806978888	-0.008104407879109739	-0.1311812920048118	-0.37209368679216326	0.08920986958933913	0.03298253599902921	0.2684070708947227	-0.27992038476109576	0.1836327971519416	-0.01090244582445968	-0.09762297569221738	0.02010548300164506
HRH4	Not-coupled	-	-	-	Histamine receptors	classA	0.18105948658241366	0.08339759162493254	0.20582614284219714	-0.46210544524557284	0.003254594848433744	-0.16373497107942256	0.3701038610518664	0.36563726696972476	0.270067046537509	-0.24193332599096284	-4.7381935580060505e-05	-0.1250055542437656	-0.03918547043238303	-0.3154707013852295	0.12673886142307836	-0.08581502125843353	0.24415180287074678	-0.07691890551507292	0.002431560064228707	0.1761205967715402	0.23152637425464428	0.0034599802040306015	0.118772922771009	0.02883861411603842	-0.10353450645949429	0.15329802928391198	-0.11891473604144902	-0.03730715742388137	-0.0703259648813675	0.10089176712784034	0.10709893949420184	-0.19380928458659613	-0.18382112123522604	-0.09382312248920256	0.0902928888532902	-0.08103065344381308	-0.030247968476833954	0.1119873296959536	-0.22402444727062926	0.13277997804210617	0.07479990776578321	-0.0810170989305923	0.015582527314126704	0.02696542401363664	0.01413769984957781	-0.002623895868433972	-0.16196736829018157	-0.011472482300807932	0.08500064528401342	-0.05070283472628464	-0.009557803360863691	0.0026102661750654716	-0.02480709865911266
HTR1A	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.26852173342317126	0.22002358984275402	0.3412021004271438	-0.3370117134356364	0.12126012030426073	-0.11767293619434774	0.2950458680050011	0.19720442978203334	0.15685233580495447	-0.14761008248838736	-0.07731764587870937	-0.110440079118194	-0.18166699610656487	0.05931419080854864	0.13277657254945466	-0.10177659835916089	-0.06339986516441845	0.24018979991518827	-0.011134729752934249	0.363772327146443	0.09700938549184766	0.24957741532295002	0.11615584411639157	-0.0177158707040222	-0.06308522730953109	0.2135549595000455	-0.04515258405763429	0.20076225583560295	-0.291874830122548	-0.07068175461039818	-0.21472733135162456	0.021191317378632467	-0.18705208955514882	0.056395890836720766	-0.07997523393740819	0.02773195321878477	-0.07374303903304896	-0.09598163507141894	-0.1200162298849937	-0.12640491460133618	-0.028565359920538918	0.03301053284634759	0.17229719091950274	-0.045988878680968334	0.09287570063133668	0.20647813309426108	-0.02211379875679767	-0.13073606646304745	0.18530430971910647	0.09334844741806388	0.21412101509778655	0.12593647277175785	0.1603530048357937
HTR1B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.30868331021998996	-0.1162488418805339	0.24952628493220358	-0.14153919553248995	0.05098182324180723	-0.18984185781614743	0.15302415591377544	0.16661558441530955	0.01818253260047916	-0.18114719330937248	0.12563281054146933	-0.11724081716791565	-0.0882203450208236	0.1566442880174131	-0.0021350031875512205	-0.12843251585846957	0.0009189624869690618	0.11606678090028853	0.0047295890200669795	0.29038902901294017	-0.007671418346904895	0.30347812871920093	-0.021298137140624222	0.11000382591673843	-0.03644481305032318	0.25711394055681625	-0.005953823540262512	0.1512893510636372	-0.06399657577730941	0.12434848649215441	-0.05546506787415253	-0.24063075381712812	-0.25386810312413305	0.049749458666947535	-0.29457967703658433	0.07208859826738576	-0.042336579069485264	-0.33005332778352264	-0.32026005976135596	0.06552147012831953	-0.007365181022820688	-0.037834737926619996	0.028099091658107943	0.032368203827263235	-0.06930561359604762	0.20315915813644997	-0.11127203825723025	0.00827103180655455	0.08256403936870337	0.1229418847352647	0.10296952963060374	0.07450034081522988	-0.015286625919321619
HTR1D	Not-coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.21125085455866513	0.09699377676298288	0.11040205978589604	-0.27413177303212344	-0.26275720404039365	-0.2387444143355217	0.10510200363391958	-0.027836757515266097	-0.13212879334404282	-0.041345610324787604	-0.06045181353117596	-0.2680425383265817	-0.27295274518214996	-0.014760005560241976	-0.14071302255536422	-0.05188118226314105	0.03914549413404705	0.07599198909986625	-0.020700701266688243	-0.02971437061164583	-0.04274990150144997	0.1550823890278047	-0.008143574301723607	-0.028484159847431953	-0.14410360957733698	0.20522653070705443	-0.24931040124448803	0.16707378484736568	-0.13223753256492024	0.11896782107122175	-0.07522451821337037	-0.06533738899852642	-0.21677816102259356	0.11574820377851557	-0.12286343711069977	0.24985745665506373	0.08586041216628049	-0.1016304034327403	-0.09266469238876299	-0.08500494291599547	-0.17036650112380447	0.027044598187321568	0.09312597294887082	-0.08834720107072543	-0.12623337602501275	0.23874591910983067	-0.1769575767600472	0.11458134460636969	0.18783799283825925	-0.22633429857754753	0.09990725342644483	0.07990318323319986	0.08498671298796798
HTR1E	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.24518679337075955	0.4397995477061088	0.1948037504760915	-0.5458406509651211	0.07449054711342673	-0.3225447500457285	0.1463969849840045	-0.006193990738447092	0.08432879177966235	-0.2334132057557334	-0.1179075264746935	-0.06310657121306493	0.11889585567560278	-0.0035350246980334578	-0.22094167897685732	0.0431241991828118	0.13868139666774731	0.21201972409860584	0.008161718478949566	0.048959778727753235	0.13503665290995312	0.19419305810533127	-0.1129972661773168	-0.013367726948013676	-0.2325458763271056	0.3077575022641173	0.06878352737842475	0.05709204575504759	-0.09976032937787825	0.19369121714444354	-0.17093100406412118	0.19291610172924517	-0.2607225219518592	0.12236873420171993	0.030192020208207687	-0.049428240523220826	0.024045688867620374	-0.05871696412282222	-0.08722394984859907	-0.16549582371413296	-0.17149988454404036	-0.03320044256158878	-0.07243521245173433	-0.1455505680313376	0.0016001941410939836	0.22709069161198203	0.02211953679016871	0.08916735651698458	0.361545344632291	0.0321277508472104	0.16490471256390613	0.040692191306502555	0.020064139589242018
