Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46
GPR35	-	Coupled	-	-	NA	classA	0.01916416140315059	-0.2894743807784038	0.04580084463137492	-0.1344750041902217	-0.2678066029926635	-0.25373271153974114	-0.21730613702983775	0.209833414337381	0.023341949256089213	0.2096271160078048	0.004574658847225598	0.2619279669317531	0.16463087145817565	0.03489250363333373	-0.20758848172632496	-0.10456662640219387	0.040847287675567716	0.2524127505855112	-0.009956183203922888	-0.05467745009027156	0.11646931587916735	0.05091675998786778	-0.23471936281389713	-0.22897444596264754	0.0470981261841377	0.21645350814937675	-0.015394123500976794	0.07115070456499514	-0.025735271707380502	-0.03910248787876813	-0.37477021681151723	0.06767412718866311	-0.25986194195420215	-0.2060282508853913	0.25828444764472835	0.2578009277857058	-0.0590839887169382	0.22342958534571747	-0.3480553679723164	-0.276468620291882	0.1637799952098196	-0.3228124402171795	0.48875737966572197	0.09190419601986805	0.16883167733376142	-0.02180437805388194
GPR55	Not-coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.005607415732964669	0.17351784025598263	-0.1948327524241207	0.0613719818041343	0.12151372225721234	0.5182696077852667	0.2453808717194535	0.0014685226155451618	0.3618134896492764	0.032897489559666274	0.3598692988529165	0.28096843202745164	-0.19076371052318042	-0.24954860435094686	-0.11483397621563825	0.22342553424352316	0.05164923065564126	0.08177856965458417	-0.10263501232820649	0.01941956027213221	-0.03464478250545823	0.2983370527138254	-0.5024661827382599	-0.1354888145797086	-0.12360844890952723	-0.07561456595620974	0.09128846196046946	0.2933630820254233	-0.22048513062300357	0.37744657215209004	0.03738610309027455	0.25502243639346395	-0.28247041951649965	0.34469993415980543	-0.31729303897735783	-0.1752459221360231	-0.3997449242066304	0.23705354438010864	0.1406748656998809	-0.22134049851763007	-0.13462521840797054	-0.15106840834043056	-0.40919837584566493	0.02337822862099277	-0.014260389590167016	-0.029873739574608822
GPR84	Coupled	Coupled	Not-coupled	-	Class A Orphans	classA	0.1151257175180203	0.11141266837758232	-0.2163493905455938	-0.16419839112614018	0.0339787759036915	0.040814157384949624	0.04382742762876052	0.05784803210452754	0.013558827535567872	0.3499235033385959	-0.2047893288108206	-0.19313065267906387	0.01037202860783979	-0.08940661208814098	-0.0530541921517401	-0.04707844365406605	-0.33743639352770144	0.5123629178018564	-0.11493389777203582	0.1352410524674874	-0.35705976358878067	-0.07913416331784268	0.060155792224466625	-0.14782276965006158	-0.38315208357197444	0.25199300220116394	-0.31639469861294245	0.2063362810628772	0.27329455333691677	0.063710577909602	-0.18417865625503807	0.2696163347900574	-0.2822246064684275	-0.07412340820427352	-0.056497546474832044	-0.09905973000332384	-0.07285673291736898	0.41409891417285544	-0.15661967274781763	0.10720675722794969	-0.1921302209602141	0.20008215331262624	-0.022436614464736205	0.07389711152803005	0.049216505720569174	-0.17346373368298373
GPR119	Not-coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.0021497664328162043	0.06066149914248931	0.07963504028719273	0.020172828527658487	0.014596687363093955	-0.1970063226404135	-0.16360421931606617	0.4922546983117228	0.009027179191946415	0.05600559954542332	-0.13373534875258947	0.029125315544641008	0.03776407402030893	0.16395553953031095	0.1603413877395555	0.4172667063340573	0.07958297533541286	-0.06781336114001182	-0.17858924008118393	-0.18602656529945336	0.36429676124359034	-0.08887516754453396	0.14983726727160862	-0.1558821464280375	-0.10678834671382811	-0.25862546460718905	-0.009558874345437353	-0.2951255147913549	-0.11273406695323862	0.2049063260022905	-0.1333466800356334	-0.022787855932364133	-0.16812714436595597	-0.16997962129981029	0.11360870119172735	-0.119715075025442	-0.10746914938584168	-0.01846366945560636	0.10755436026584134	-0.03456980144545834	0.1756760896031079	0.17104811957944896	-0.3935093023643273	0.27223994129909634	-0.10954381187526749	0.033712994325223754
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	-0.23938015577020394	0.0005970418879899827	0.11065440105014028	0.1959126680952834	-0.27972473582441665	-0.14804925675536657	0.02212291069369864	-0.006256308313667394	0.11682504725815777	-0.2556162078532971	0.03819209190018938	0.18365889440085087	-0.07003909721407278	-0.4607324651100513	0.0016582045127959799	0.037500720656123275	0.10580830942826465	0.29125459627868466	-0.20173105093496876	0.03438958444759431	-0.4168464060837661	0.17064294058314117	0.0859771117990436	-0.08929329693298052	-0.29083918130925823	0.1022711569735903	0.01113653240616544	-0.04873994440104065	-0.032305980700088215	0.3972431893893007	-0.18494698086221237	0.16772844132616646	-0.0030910879744201676	-0.030916562924686464	0.16534315943364755	0.3966189288201395	-0.1061980312619277	0.05463040733011003	-0.05723122819731834	0.19346015866155108	-0.04882725344355994	-0.041095192958730674	0.03742799600367402	0.15231442573832218	0.06759229394175723	0.024123765812551476
GPR174	-	Not-coupled	-	-	NA	classA	-0.2917070201736754	-0.23747186516311616	-0.1048960323556676	-0.18537908703933462	-0.22090649246861155	-0.28653710114462316	0.14183613776594794	-0.24069186115363772	-0.06949267062827162	0.10722622346696445	-0.12937527460221082	0.1817902917132388	-0.26326935712158944	0.2749578055946781	0.07238686596922504	-0.046497241954769924	-0.10390353880655606	0.12235776660740728	0.1106041463944484	-0.07614372947641718	-0.06241887085611714	-0.058345282137660257	-0.32392670452863354	0.09324633412706144	0.2701172540950969	0.0022412732599888063	0.18529628572771084	-0.1997278172457265	-0.003708306328190389	-0.06211638093773907	0.19720795529723717	-0.09875644611004857	-0.02654977536357644	-0.0016296279765331155	0.011892123523484698	-0.003932376266150078	-0.099361000605649	0.09691466131916562	0.12565289327935905	-0.004843414678998563	0.22066420886661492	0.05776040919384509	0.03834210777028174	-0.0794691908733898	0.0512836105147276	0.07361290177797133
GPR183	Coupled	Coupled	Coupled	-	Class A Orphans	classA	-0.3214786228722412	-0.47222428848612075	0.10609026944693992	0.24681193122975176	-0.11730370087516197	-0.0517643261230621	0.43477144029523374	0.3238647210866107	0.07455947435146881	0.3775711627107564	0.11044564762382444	-0.13474362151387334	-0.12180976211815234	0.03508820699780806	-0.20775229734695427	0.07192410416615595	-0.0956265480067382	-0.2564684929814097	0.10073609305714117	0.08457313136414434	-0.0031055829258858038	-0.021016293907170105	0.1940542334967402	-0.06318871289032808	-0.2083450938216473	-0.1474456173789199	0.039746211971528014	0.13152634568530333	0.07666984828278234	0.22450173897492692	0.1143012919321927	0.007387478519770325	0.1237762008759413	-0.146899925073404	0.1431733379784495	0.017263942040090893	0.07490680404034883	-0.06577326589452981	-0.33150254003432317	0.04877082577579575	-0.12173956385549628	0.035505231814450755	-0.13635963606244622	0.09671002057840035	0.03588698946455821	0.05102872659311564
GRPR	Not-coupled	Coupled	-	-	Bombesin receptors	classA	0.02895298049079457	-0.14542478706881445	-0.008808649193180501	0.042885642046385807	0.04182778970286911	0.05994787125298862	-0.028125010371288384	0.1499302675557185	-0.13111148748811105	0.08033176873767917	0.22574567315839475	-0.07976583570326	0.20809628984311554	0.20805618024320544	0.3309754229541571	-0.0980286326681846	-0.059838641328905026	0.03236994856708432	-0.020653993258294413	-0.05516169305756761	-0.055391075030985296	-0.1582649580285726	-0.5241009134548307	0.11370707989410636	-0.24260951411571188	0.3033708635214595	0.03417173425811913	-0.13041873721497702	0.21862117462070663	0.04090306651708178	-0.3257487575308339	0.035598026044123585	-0.00016694662506344698	-0.26553919917272567	-0.2656102224102112	0.100136767275475	0.09071578275553124	-0.14936627360267826	-0.014936281131535983	0.004185292077468673	0.028792277853638724	0.18976666649653087	-0.08278069932981355	0.12308743582775929	-0.19090901368816776	-0.21638299098052902
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-0.29091851600605834	-0.22058055136402022	0.07540015564050749	-0.10138786958134259	0.11201008819248826	0.06045985556273982	-0.050992678018211356	0.10755542906355918	-0.14909072945970908	0.057023022327326714	0.2730290674260846	-0.07503333270396825	0.007648317291479724	0.34960983461723794	0.27245926766037204	-0.016860055938247933	0.05129632883609768	0.10285025506258048	0.0994048669953595	-0.21165169385721488	0.04253031723100454	-0.14637591954170293	-0.4572195002768613	0.2108046766283109	-0.07843435753881121	0.1713373609447405	0.13257565738549917	-0.16878992887938085	0.10998482673061515	0.08110015978126935	-0.2163680574219993	-0.08609840099550506	0.03709816457484301	-0.24401175435719819	-0.09019416684505376	0.20065441234731077	0.03167800808810174	-0.07449485076393877	0.13762244351706054	-0.030135761882715887	-0.004550341657409606	0.08346663675155101	-0.06555133095357867	-0.0046334658972196205	-0.13520429583967705	-0.12864832734195983
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-0.10595228623784296	0.009605471687430938	0.19488435013039174	0.30135111635937445	0.39542485257296306	-0.10545265833034172	0.14110755046142667	0.05543795869869263	0.12121389467593101	-0.07176664131818745	-0.22727892997458343	0.48147067566620594	0.05880989913404876	0.3592705615984588	0.18201531581067534	0.005604696155562246	-0.07125130622922818	0.12616730624947237	0.27683077192987104	-0.03279585389915205	-0.1426746645026099	0.152258504080857	0.07382348072131355	0.12891157914427068	0.11535257155824352	-0.017021390724193116	-0.032454100573836624	0.1583573291040996	-0.00495522901531627	0.008026385540128102	-0.26895855564969295	0.13920257344102693	-0.2953305427999888	0.20429915858464984	-0.37952474390414925	-0.07389739585567255	0.13489579157935397	-0.1032557697092791	-0.4429075493824611	0.10012289174856902	-0.024038176334369894	-0.2945905246052171	0.21737943675792085	0.009748696572593652	0.0277638050765811	-0.05850722794220141
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.20866655503744577	0.05009041803443312	0.0014680193137980994	-0.28456371153197474	0.04519228661847737	-0.1644844376480899	-0.2601247973363012	0.26732053434517233	0.06309863310965809	-0.15013654316626415	-0.2756823925291344	-0.24970928361174205	-0.20711415618617904	-0.2594160551821664	0.48214111933725223	0.21451917579494717	0.040788540670102506	-0.3102862062681061	0.04816491559360245	0.0425748584295191	0.013363143722613898	-0.10435555142721392	0.09368426779453527	0.16191586231045213	0.10217084128165263	-0.13952552254767212	-0.37172731766855704	0.2658570876893608	0.5168315404229888	0.042137480369752116	0.17510800698761206	-0.15618157352955206	0.058316241318356256	0.05268200490872888	0.0070079576989604915	0.0028661694637209063	0.09229933095007688	0.031430683135960064	0.06840227410689571	-0.237806926790494	-0.4432339907471786	-0.05346876931178799	-0.24866488648975194	0.05194216754747502	-0.0041137087654303205	0.11671114895540326
HRH2	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	0.2523069916219023	0.030493491675315103	-0.25953717050162356	0.36856693337209484	0.23439031746300273	0.0011706895480252536	0.004529576062489515	0.10546755513738623	0.3844840930765133	-0.12220919910301659	0.060741039646370634	0.12733247515792273	0.19865983043473912	0.07139305405099772	-0.27737290822329397	-0.25008676515395495	0.358778818593984	-0.12425633361431428	0.057236380470871616	0.21328383346812718	-0.2426428013605733	-0.13082545381031302	0.1803303908821564	-0.4141139145644983	0.20412224741182716	0.20826371774649746	-0.007101780205880826	-0.0207897975116948	-0.1300012089044501	0.16919319213275874	0.2102614292677061	0.02225686303012929	0.025039313567174006	0.1624318347042601	-0.05994508581919397	-0.04715934518903317	0.47244880371739567	-0.00728080608859982	0.004594138981545655	0.108972146595674	0.12629271147762747	0.24007536317608286	-0.060236621667288236	0.17389799964396863	-0.010757859681986726	-0.25413171119311273
HRH3	Coupled	Coupled	-	-	Histamine receptors	classA	-0.20863638785734823	-0.24420276911491828	0.02995956287321604	0.29480472381916073	0.11887019297003762	0.34122747423106187	0.03794110448963836	0.17279977490163795	0.4214317168526226	-0.2083973718596927	-0.3734196607634892	-0.015221371940878387	-0.05879262711208475	0.21379897027823788	-0.28700511914367155	-0.4857096347503802	0.14767899071158527	0.359504165865491	-0.19937460115444372	0.2424852672908712	0.1992095118991758	-0.0690194294329825	0.04339758951009899	-0.1384869354890038	0.23298399219615268	0.2400725876599566	-0.1389684748605969	0.2447385367228195	0.06764255520911994	0.1628333890188258	-0.018462067342292082	0.068470057514084	0.04036201306025816	0.17862754553557522	-0.28584374637851134	-0.08866028695588263	0.24747371950331187	0.10483776637016766	0.10790123913156663	-0.0594436915716311	-0.04928262320475693	0.28148081446654355	0.27102348417319094	0.07647837639944013	-0.06992884022754398	0.14721886128171255
HRH4	Coupled	Coupled	-	-	Histamine receptors	classA	-0.11859383416551537	0.022134914425832375	-0.3075171877645381	-0.15231623993626786	0.2668714174391	-0.24528611019202673	-0.18737086523493912	0.02237752723618386	0.37383123606503826	0.37198617621211805	0.1034383726001136	0.07089980429492165	0.04200630311595368	-0.21080688222844368	0.09966581456809004	-0.1780619043974386	-0.13590254594546497	-0.17863374777158855	0.05745173071173994	0.003382498553628809	-0.10931186347024245	0.1727820833024606	0.09228441666867121	-0.1946215203897106	0.057177060279713754	0.03450915952062755	-0.020021736199495703	-0.07906990219416458	-0.023391218668970842	-0.129452743100069	0.03906010966216097	0.098142940900694	-0.06465257978164994	0.17300640078761712	-0.08155912015596899	0.05185014751281812	-0.2867771867761892	0.104962950405907	0.16690131759314425	-0.30729730856773385	0.09976566588929627	-0.3900013672523622	-0.1280378154285105	-0.03167642163888818	0.00186337467473473	-0.07733640778764685
HTR1A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.20224997859502084	-0.04407792257359239	-0.11784029122858702	-0.05960488506763939	0.1548789147651842	0.0039025760403745362	-0.2159007949510969	-0.14344703984481308	0.2908618218361443	0.11263866072305452	0.009425310169023123	-0.07722627208880382	0.3412062133866236	-0.14864015996169133	-0.10502776773152972	-0.18711196575647898	-0.11820399315706433	-0.2817702193103337	-0.02910457168712655	0.0640312313107176	0.2883148183233102	0.021974421754326536	-0.14386969633801489	0.08093785178870296	-0.19941929004627865	0.019053731348705617	-0.09857804442183792	-0.17410556346532371	0.11909125064614919	-0.17206429629905765	-0.05799167307129388	0.13715844143604208	0.1623023864497357	-0.05628142775344107	-0.0864939602217458	0.15646551787736232	-0.04083143518360664	-0.1111277425872097	0.3024400417852532	-0.1777559255035258	0.28683328788000473	0.1043367158194871	0.07050309032554411	0.08719811428604332	-0.003151385018781154	0.0123423233243101
HTR1B	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1955515044282192	-0.28233121647001563	-0.11371407031071616	0.06561674837535418	0.12898729417316224	0.08958215888863923	-0.20911687090726377	-0.02105448742987137	0.3765947392060614	0.18020694210744123	-0.2196916113077016	-0.2483394073014352	0.2520480965192277	-0.15212468903167675	-0.09551748424265669	-0.14210937282381833	-0.09562020521280105	-0.16570649957854436	-0.03587724671164434	0.17235253658039867	0.1518351368757068	-0.23198255399461573	-0.11037296358492124	0.308630065050081	0.11065761692237007	0.05223057468100857	-0.15903475429629166	-0.11631681573591343	0.09359997639844836	-0.17329962476364533	-0.14174637913872817	0.21241020619274648	0.24553871930962276	-0.1054922992575349	0.0462122991754871	0.1539642879432754	-0.1839598433452926	-0.0012416771583709694	0.27748249643918466	-0.2007312724176516	0.1761416676425495	-0.03619356702048944	0.018799457935358723	0.06782833848624352	-0.1381795702379484	0.10565409733369376
HTR1D	Coupled	Coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.27048582691307815	-0.4937479683458398	0.18605585840586925	-0.039447651323468044	0.13803374872416546	0.008346388152781737	-0.15209051768953075	-0.022735541236455773	0.3512588968431131	0.04973917362158439	-0.2779917972230887	-0.10774890699101038	0.14899670603742943	0.15316098668870445	-0.08624626413370785	-0.2296490984205391	-0.20898334511186212	-0.03649508120896526	0.23381406552928205	0.14963548604391935	-0.08528881678686473	0.027791964956792658	-0.010698582242837328	0.2908035295332941	-0.11289432898878658	-0.09180916328031911	-0.3317897631267505	-0.001578926245012899	-0.060535581533018946	-0.0879061978314659	-0.004757280994502087	0.24854353864805187	0.1431455456582244	0.09178939076041615	-0.1536679255305494	0.09661800482763316	-0.2240065019414461	0.021143983762164892	0.13343268763996025	0.0219457384684652	-0.0054871888672963715	0.12267677531139837	0.11280314833478595	0.0500618781990139	-0.08623119058728781	0.05466438279710854
HTR1E	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.35140104704044944	-0.329237647951584	-0.05655622894567227	-0.13245942770926664	0.10827743818255818	-0.10120825434529378	-0.18814996211355442	-0.04639640688182116	0.44976958277931317	0.18765698670237177	-0.06897619330505116	-0.08090382799511575	0.057131863929861464	0.32151999599935527	0.0023201093321766945	-0.1148749628971555	-0.28030188697672936	-0.2237357952589262	0.22592409734255461	0.03308199695272588	-0.006691916286651755	0.12419779675410128	-0.03981816240485419	0.17394362975438882	-0.23916627388996825	0.045831297167220716	-0.16885462900435974	0.00870092863671356	0.0822628104576891	-0.21029645804678518	-0.019438122760750725	0.2604732984907596	-0.08911114055983703	0.12455855933879008	-0.22320805941009855	-0.0017901752777878751	-0.08329908406728853	0.03790599117721344	0.09779177522959254	-0.08488689003203602	0.15265072216905887	0.06795028257732376	0.19790927348008672	-0.06754011672352869	-0.17555275860118233	-0.1156226133510609
HTR1F	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.1579507247515446	-0.39006960985265277	0.12316959446696372	-0.26950725184979185	0.391019398919137	0.031141849105513274	-0.2468800466835467	0.0008904331959312566	-0.1935688771916572	-0.04238058023912645	-0.04312637974666549	0.06555088694997917	0.1387569704828285	-0.23110675040824588	-0.16489351047869144	0.17821965520915434	0.21979097825222874	-0.14322238538440718	-0.012390420777982419	0.07360588943894344	0.23790411193282704	0.13990108039555568	0.05533615153704364	-0.09507897801779258	0.3779707482928626	0.431234284952335	0.17225063602635768	0.23414681556971842	0.02276192110281537	-0.0975930587247486	0.10767319419766698	0.15023974576914606	0.11624155199584228	-0.16942994185124727	-0.22326267535055017	-0.12540349621693742	0.16520260222146738	0.23979982844880335	-0.31184613856402554	0.24118812833830292	0.08104350215123295	0.06504986402853877	0.0017040326252126571	-0.044036010295493797	0.29762488743335896	0.16338396937567295
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3217551428770302	-0.2686149694161981	0.3424808555313061	-0.10985874973465577	0.41382441862163116	0.19630391825884225	-0.2802818244393881	-0.22492235593521623	-0.24247268704653294	-0.06415549374489032	-0.04251672679940479	-0.050342065261016554	0.04428711551986309	0.1746375896114583	-0.16114949834674672	-0.09563695558604222	-0.08154151406184271	0.014027453885314622	-0.1249931071572326	0.10662345207547251	0.3119662424315375	0.158690550353434	-0.0669196208757133	-0.27880393039068524	0.07809518110079984	0.3894645141614432	0.005557272254055718	-0.08204228247387294	0.015713387856077243	0.07110277036278688	-0.026832929139554648	-0.1280476689356322	-0.12819933242838932	-0.19496346090412675	-0.1970634526227767	0.0836791125247699	-0.2045787181398537	0.3145859221876948	-0.1502907187415782	0.1991467868952652	-0.15214414629031417	-0.0010126661370341219	-0.032550187299834624	-0.021304533544083654	-0.12276402791577981	0.07903255163062116
HTR2B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.3258968657089436	-0.08165883317979186	0.28001992324689706	-0.04931447729673554	0.3363806674624935	-0.08208890535133131	-0.3026906105261703	-0.4182659592003034	-0.19598193531553168	-0.25657555394839393	0.08153082314228577	-0.11372391115545909	-0.03236290631904206	0.10663374532310371	-0.03862693548726429	-0.002794009755875166	-0.019179870664815395	-0.04617831003162303	0.11601640877112522	0.026718840263594487	0.12198958241114112	0.3103707260581124	0.20817110433382072	-0.6173590334989614	-0.12693814396888922	0.29722723848482263	-0.09751584325148963	0.0086427032575703	-0.1592616130498086	-0.2027340045136278	0.3836362703278823	-0.2289306714506441	0.09381120155277849	-0.13779373742137688	0.02251497162904557	0.1690697542879385	-0.1627246828652486	0.10245467474373542	-0.14350457737856206	0.10872029034442605	-0.11393787859839127	-0.0053699884880288136	-0.00019464691809549617	0.055903573637950475	0.11475905098167073	0.09414422363784881
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2941281891181474	-0.06878804401065651	-0.11336390827061463	-0.012508766368613687	0.11564458406515904	-0.01936504159917743	0.09604900965310574	0.06727530314897869	-0.03603359954103958	0.09821871892344629	0.02310521613188406	-0.20868250266763808	-0.14006661843300602	0.05895244336025497	0.08038015016629112	0.053027848408865944	0.33039317393613976	-0.22487243702171442	0.26130841483067724	0.1718402395949674	-0.20342561281412108	0.18655789519204885	-0.05262787491508432	0.027624154455554918	-0.17581184853959014	0.0877685591065311	-0.28311422237562744	0.028597644332797777	0.19144376995301526	0.20075234478708617	0.30396242156262	0.2569054060346536	0.03716438478385413	-0.01510645301066091	0.02729732551623536	0.033265878925545916	0.07889933264414821	0.10166249495825254	0.03616437682100898	-0.013856061192844616	0.10592169747408899	-0.13223751785190463	-0.2153285428476592	0.16293423337766796	0.03313136424402177	0.1790501726794661
HTR4	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.4968946835848352	-0.26124979052082903	0.15932296443288646	-0.06765579180480089	0.2654539745565479	0.15049828596675882	-0.15074384065138227	-0.36453852534548076	-0.4550156184484403	0.11159965831200643	-0.13693630709311927	0.05203420874025776	-0.023650631356914316	-0.28926646965017805	-0.3372477190911338	-0.23174411012050336	-0.04474261508886391	-0.15480978723665184	0.1376136139710099	0.5071292834044623	-0.2634623992638883	0.4114540495230537	-0.1387908083468468	0.11723323523354118	0.3294304393109113	0.22791927446705632	-0.3329487442488245	0.04624701426142559	-0.13623371163012704	-0.11125499212509865	-0.2594701538852209	0.025568371936644164	0.022506370384568423	0.002642795330466013	0.2780850349941534	0.18622101693431806	0.32684990961566673	0.031181088761605986	0.25045161281410383	0.10062493327778581	-0.10785386596854343	0.1295520576647094	-0.2903065716315156	0.055637256461309674	-0.013037415809488062	0.017833130663673414
HTR6	Not-coupled	Not-coupled	-	-	5-Hydroxytryptamine receptors	classA	-0.045367804459047416	-0.006909012850170634	0.017847142125639776	-0.19446970889108678	0.3810000170488715	-0.2913807447053124	-0.05163819326238455	-0.02375237386901285	-0.1619324014030852	0.16526524708340434	0.04060732985431357	-0.26276529208508353	0.2917600409057873	0.2558176675436324	-0.008707440474868499	0.11261190304237492	-0.13941287081648346	-0.10601779356692205	-0.21147714156421696	-0.04486791257325534	-0.29606516738378835	0.19156428935059747	-0.14121571049244322	-0.012703747735202114	-0.15480139526463496	0.15689506514895468	0.12080412033547185	-0.04636214586688081	0.010726136113277124	-0.2280291004130153	0.11567039223698264	0.10686723774733446	-0.37007551759971447	-0.03527165441513662	0.05478388356837763	0.11781371703540736	0.0746320696786161	-0.0874133257255408	0.07324745431304432	0.23398972382523575	0.29766054330482034	0.01575708081877216	-0.11894497709182544	0.09009635816666976	-0.15049376522456137	-0.16794714570780336
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	0.47765385997797605	-0.07624946615429441	0.40573799471536764	0.12046328467445692	-0.09945683026956294	0.41839443299726825	0.5394278187335281	0.054975791068066666	-0.27959214878283906	0.009481139997947023	0.0222411454717725	-0.0062777058097638165	0.013223547110949526	-0.09364866276360052	0.19177882935774984	-0.2120781994970181	-0.13840071681979443	-0.3326893113151942	-0.1799100303150188	-0.04454149107676418	-0.17436903020289832	0.10366441553412599	-0.06659911377901383	-0.1477703757755093	-0.012483519559203913	0.11948520623406181	0.05319345139045484	-0.06289539317393295	-0.04184423908536499	0.12433277464556534	0.231625547970407	0.17266105249209354	0.26144849337971576	-0.14579298771595361	-0.0075273008192155285	-0.02374754266082668	0.007920907463170559	-0.016648621027506718	-0.030973775119958667	-0.044828560784867404	0.24412014655236863	-0.16552608566720564	0.02078885103499232	-0.009494406800544017	-0.05464481082413905	-0.22710184759614355
KISS1R	Not-coupled	Not-coupled	-	-	Kisspeptin receptor	classA	-0.28348590834430454	0.15536677628365872	0.002908660976944401	0.27686529029038776	-0.09116517545129994	0.12656396721807756	-0.2830901976357357	0.04060146328997106	0.14367463945013975	-0.2068332088262666	0.34161441024109057	-0.2512841004221879	-0.10132853509256383	0.42245380292265067	0.13147185514295515	0.23033721339771077	0.007816164562529797	0.06785170575148088	-0.10405305368218717	0.08563961367162323	-0.34364296041556086	-0.11550757879884241	-0.15132099611775762	-0.041696204273205785	0.11157760143035035	0.21208062023770202	0.05433940150757528	-0.05959579462682116	-0.3315365380336403	-0.00455149009165766	0.1894529242532044	-0.07572193286248666	0.06398650680275123	0.09351344899906511	0.027528492615746726	0.10289010335073721	0.10411699447143596	-0.20261528725959224	0.031158652285216977	-0.09320361343932886	-0.08940726808878263	0.0541174025070524	0.14926238800345365	-0.3301524028349598	0.15530806266020994	0.021863324071900312
LPAR1	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	0.08053618132879453	0.06423096144245936	0.1599859700969106	0.5746457757870848	-0.10747710349519865	-0.0009780714550914886	-0.1749776038257898	0.15590229695089375	0.18259254945513775	-0.33796917070329396	0.1545933595999781	-0.29435413486576456	-0.0771685783805589	0.3693680818754095	-0.03367294351391601	0.2940064131985082	-0.12049295294934882	-0.12091241603904106	-0.27009226293671734	-0.19641444972569233	0.1438445255749488	-0.067431439038023	0.06477507670579334	-0.029609829653969983	0.024923210773536913	0.3863322685300321	-0.156441736340244	-0.06103211293435955	-0.20375771303042622	0.17724161507090128	-0.0060755334906778605	0.0676603088049427	-0.13821921502746337	-0.026919070622794798	-0.008509114728599861	-0.0785746883968017	0.01898877738889256	-0.19876947084202307	-0.12208146022486213	-0.151280055925473	-0.18819019850869873	0.0520249975066569	0.09040830957701215	-0.24988527946570227	0.17964636713818846	0.024224227025879272
LPAR2	Coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.21443473441224523	0.21283302960485367	-0.17705032537828935	0.255447888467862	-0.10067383693312058	0.20117943855683348	-0.15435771615404495	0.1835121468405879	0.20559263230805105	-0.34551469018916753	0.2656674103948587	-0.1322459836527104	-0.25074773402059425	0.3428612245554209	-0.10006890354964161	0.23498382625149078	-0.19715469823911885	-0.14258498583969498	-0.07416834289185775	0.10547181594396757	-0.07015656498424658	-0.05900519611734464	-0.08637377666970333	-0.14529713124889	0.028257510770024998	0.2012574417494003	-0.079220574644582	0.004199167640688844	0.058928045751634406	0.11122970377994285	0.05390908125754078	-0.11797301838308562	0.07472869088490663	0.1815164871684332	-0.010217520255928671	0.030650098211159108	0.23514103526969737	-0.1995612336011312	0.18064219341558904	-0.03205837912175636	0.0336351536203526	0.0734643566885162	0.1456199820736489	-0.21628115349276106	0.18647279129860742	-0.09608151042404618
LPAR3	Coupled	Coupled	-	-	Lysophospholipid (LPA) receptors	classA	-0.2963715003575788	-0.28148656611383915	0.0950698458229687	-0.30341082568390376	-0.15958696644019155	0.12350276212027925	-0.3614266202621705	0.2384394009058403	0.026935001758099025	-0.12124704227007158	-0.0013751926435179615	0.22861724714132717	-0.20331749036907443	-0.1740069909519009	-0.3155268686846662	0.03778146642826309	0.07422617149706076	0.02755873930495456	-0.10727626369210543	0.05539410647171143	0.15723887301766376	-0.09150693939486661	-0.20347521162961946	-0.13174824096766088	0.049750377242018	-0.16026288418790516	0.1779846272263036	-0.09055258247688479	0.007345138922176455	-0.028615545401598382	0.0034591527621001122	-0.13657542988110505	0.16623332901957902	0.13625944500661533	0.3372642202871382	0.1830131598119716	-0.00977714916611081	0.10069276219246533	0.019831676478324997	-0.034822379987817474	0.1076050258441868	0.05328547322434867	-0.19159060575709053	0.0250610457620978	0.1925780899638954	-0.20246676736229746
