Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49
GNRHR	-	-	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.09250362335918583	0.02197806562068337	0.45882609252763884	-0.12909420715329964	0.03852717093843691	-0.02861857603462427	-0.21853038132154343	0.15297592373470817	0.02070519142008985	0.10569967277280339	0.09459041812237079	0.04911747023567316	0.16369834128037097	-0.18540646750849685	-0.2700633002716238	0.13089051426653275	-0.3452360412307582	-0.14887960161781438	-0.09722051874123354	0.10682118484295554	0.1523910048748673	-0.18302038129577783	-0.15482113992189867	0.20517566564511855	0.24455947109851786	0.17611073056936924	0.5061220018080074	-0.1276033675369865	0.25713984934760686	-0.16028522707850035	0.08039073363788632	-0.22241888308354626	-0.026281852373476303	-0.17153887362964185	0.039854458715053095	0.1482730637224473	-0.015211519435791005	0.21184235380037755	-0.09610265881281785	0.18796169058511034	-0.1396751312681381	-0.2191742120297794	-0.012737535167837207	0.030410754214401942	0.10086699840681061	-0.0320499132014418	0.0678951618935016	0.1289798556473325	-0.14942341193017075
GPR17	-	-	-	-	Class A Orphans	classA	-0.2344212512643514	-0.022495915125947886	0.027993776502196355	-0.15480106548747946	0.04494194564034932	0.11975734039540027	-0.14211073897166873	0.1960207765937579	-0.27123298885206587	0.2558277725662041	0.032166708317432534	0.21327000461312856	-0.05333531395795285	0.13399788384141467	0.14954812347553434	-0.21874707523413559	-0.10730687378175724	-0.033574403525627336	0.15225123191660564	-0.08981104943913057	0.1592809064780986	0.018786257578202264	0.0317197631958367	-0.2689331968463107	-0.1326596274110449	-0.028837702066940512	-0.20565494648106358	0.07069068339438161	-0.06261530779450536	-0.5002230141199971	0.3366688074438601	0.05629873596770713	0.12586034947732047	-0.09365414381675928	0.297590556847569	-0.09626239829385438	-0.10980024093669223	0.188303377581968	0.029509677273364208	-0.04733152823492518	-0.258761374038565	-0.09345963076046712	0.02741306703927325	0.32343903640156896	-0.009112406447343556	-0.0849960351378043	-0.19266630449149322	0.02532873573416277	-0.0009397635330207808
GPR34	-	-	-	-	Class A Orphans	classA	0.1566790821743336	0.44574239002769994	-0.2805728773480609	-0.2868920152618618	0.30155444441229695	0.1976418680144962	-0.043432519646840265	0.027217790301901485	0.10129959016936242	-0.047768883916759916	-0.07823298121903328	0.08695917234413018	0.1759505751972719	-0.5635492685572976	0.2792959774971021	-0.22481776014874078	0.019072711864797073	0.2662159323369845	-0.13730649924459778	0.5775910029485019	0.03643999830178353	0.3569488595187858	-0.10734453218069392	0.002926771920660179	-0.20173845149096925	-0.32480021942959975	0.3098218990886461	0.12818674338001915	0.16783553644005453	-0.025702429909841205	0.12857613249954827	-0.1297885035816477	0.11838567537838944	0.5475066260320144	-0.0797120795154005	-0.0907080433351015	0.2629399282457169	0.0772129486126412	0.006865260654360795	0.3294629267884372	0.18253610435353845	-0.11730546949210154	0.3848644391158715	-0.09180087247199788	-0.022822492816367116	-0.11549860364090116	-0.1055166325252082	0.03514767068058021	0.02776647759967302
GPR35	-	-	-	-	NA	classA	-0.009989605952601052	0.6141181971666354	-0.2503220803873213	-0.2605699338102379	-0.015773362904922122	-0.006800379908082603	-0.024581812394290067	0.11198064308206106	-0.1040899603649558	0.08359139616809083	0.05633518544293392	0.38796389552166904	0.3791082225843463	-0.32987579553585394	0.24948238580379695	-0.3263724317544957	-0.0138336763584776	-0.2938300567672599	0.3244752857977841	1.3572248917538355e-06	-0.09306554862008873	0.1424282430490171	-0.13259215671656127	0.19407175383311354	-0.06544472548069427	-0.18379950905520223	0.2676313877995468	0.3815117293192385	0.1167668995516295	0.13405565418764465	-0.25938093368946463	0.17385940136018474	-0.07417561480352207	0.09055826348907531	-0.11697611085282629	0.17034955225395818	0.036493002049658704	0.09708345862352055	-0.17695833077367068	0.04389439375938358	0.12358622261398093	0.03630594812141906	0.45027477370640995	0.0950040216666359	0.21027492759655786	0.0783114562146472	-0.07159497485190017	-0.2239872408603734	-0.10723193812588627
GPR55	-	-	-	Coupled	GPR18, GPR55 and GPR119	classA	-0.08999186748477002	-0.2937794849781953	0.07592685610906764	-0.1452161097498712	0.016538127851403163	-0.06769711610494845	0.28771962387251065	-0.1731795187737595	0.2211088824873119	-0.4109551382295252	-0.02422903352842524	0.4528503835026149	0.2162591254407895	-0.09235544979250172	-0.15998994654238263	0.16548709199178072	0.1354049367163015	-0.25453560423657284	0.08331621315169221	-0.21641834044402022	0.38352880109766246	-0.3307527260608664	-0.010943182278232648	-0.15212175638663814	0.26243057774261647	-0.4046069543127546	0.21674490669637292	-0.23026342757306273	0.0003586273505156587	-0.09637480844088621	0.29198789576183254	-0.13059339939836417	0.2713816527111296	-0.12376906156473046	0.30930195112039205	0.00570659477130152	0.24954712675008392	-0.34774256373855705	-0.1928671242437223	-0.1293690201252989	-0.06853745044282834	0.1334789630088313	0.31330889294239805	-0.328996642795633	-0.017531366637595684	0.19101817761511825	0.08041155025749465	0.20380573277661712	0.5610516996559632
GPR84	-	-	Not-coupled	-	Class A Orphans	classA	0.01822146663117245	0.2340237040808727	0.03669711266678067	-0.23589772255346722	0.06830213884037527	-0.18943774651282036	0.461511993996281	0.06859201886908156	0.20824401267527276	0.30238023828460936	-0.15553453944772075	0.03768492092781761	-0.13050709895038257	0.38746419165585017	-0.04899052773389267	0.056089151007644625	0.047350342046745056	-0.42389724415919344	0.15872277051636838	-0.11651525153790773	-0.07730953893631543	-0.008577469642799724	-0.05454039416207203	-0.02573611411435299	-0.14328343252744494	-0.27739318226147053	-0.12514361935303034	-0.019508325896211893	0.13573549055740042	0.1097761298356311	0.5940925256972974	0.31922223271398675	0.13272146319788503	-0.08727199023192962	-0.27955442303458966	-0.011559889868389886	0.044280960070381056	0.03659846378250846	0.08383138469037547	-0.20184452117703758	0.30872568513595494	0.017592676950000503	0.3312986879350278	-0.2530233358068214	0.16341431723203376	0.10046658721231892	0.028041381422555262	0.08103935206764684	0.0029328760794204564
GPR119	-	-	-	-	GPR18, GPR55 and GPR119	classA	-0.023052190662493532	-0.2688371918064752	-0.1454296091897069	-0.33729490184374017	0.16410952538464704	-0.03242701918376796	-0.12546686036545107	-0.08452687494976731	0.04786478346020323	-0.028838547381644368	0.30957756579226176	-0.47691058220876636	0.07386204248714157	-0.11445661218081268	-0.005717690591481535	0.10572047300903459	0.06700767018867977	0.12733017387994797	-0.19700592246397586	-0.07879036838349533	-0.21622833141469086	-0.3278833601924784	0.006157950750954329	-0.0004877529699857244	-0.03979492797838207	-0.3910080660361478	0.06092743282879127	-0.300784748239037	0.014361421014157015	0.2134431738957545	-0.1305698891994509	-0.32859547361759156	-0.05433528191422088	-0.2993024035873002	0.03883024803398002	0.0569941052607304	-0.004043687465112884	-0.05644573798732563	-0.3207187986124967	-0.2081815628172017	0.18072915143096308	-0.05708994594576328	-0.14762602247550174	0.008829857079777072	0.24860902565245513	-0.05069825506502884	-0.09695025631336454	0.06782073279616288	-0.30202256033565283
GPR132	-	-	-	-	Class A Orphans	classA	-0.21827770893806345	-0.11031651411811995	-0.30003599686771854	-0.22036831419065323	-0.10988538636821679	0.10242211119207283	0.12820156958313664	-0.13872544754138527	0.35399670202286626	-0.20651486007273065	-0.23577018015473336	-0.09314217246296488	0.21569418679527674	0.30601295829042335	-0.051507229221887676	-0.20375193184166263	-0.046535026909819796	-0.17332786137920383	0.015691266821619705	0.18793843176342917	-0.09200826907384699	-0.20360606435277945	-0.15202836714846835	-0.022651289166225528	0.07811177690800185	-0.3985415484948313	0.04445186574351009	0.02418127001153161	-0.20622060279375112	0.22493783527774242	0.05237360115146184	0.38714719962676325	0.14002964037009777	-0.05612562298416871	0.05704806676762342	-0.02961865780466642	0.014072842055796389	-0.040190051853120905	-0.1977280508086971	0.1748885509723526	0.2479833698642845	0.08704759841331497	-0.1203967226420996	0.3110031386615801	0.04228702871655019	-0.15382110757655393	-0.06542990117282821	0.11097270383418911	-0.07949211058516623
GPR174	-	-	-	-	NA	classA	-0.2869096616391039	0.17454610634108936	0.239418948344943	0.013609018459615466	-0.06029258236315595	-0.15576335339078803	-0.06376809210808297	0.22301837408933858	-0.1091519152944473	0.02182295974658585	0.1986604681957136	0.0508643788460614	0.15579671242531953	-0.2968487969823317	0.2730795655079871	-0.0755516504633981	-0.3676475355629407	-0.18678113778831365	-0.10810103355189553	-0.32915652121492545	-0.020905683586469156	0.19731426693509435	0.012623422104364556	-0.2598992946200301	0.061237407850437124	0.15718028270583687	0.21230612951743777	0.08118628770338589	-0.11864710373970244	-0.04096159049039377	-0.18626280668085635	-0.04297542321578175	0.03398645298008828	-0.12085166938101811	0.13733959052453742	0.14940000765944547	-0.08611815554661893	0.05112305725209173	0.018322580248141384	-0.08395889674305472	-0.0015371742338257403	-0.27090480495576125	0.05958485205123731	0.1698751325221442	-0.15005318493115577	-0.29047171645979775	0.123438590068285	0.08361386718990033	-0.05564903810216587
GPR183	-	-	Coupled	-	Class A Orphans	classA	-0.30572652125666017	0.2401710289764753	-0.193778623809807	-0.03391348761655112	-0.1159372658601033	0.3043954757844999	-0.23663695031449275	0.2942269945222744	0.0634514746371312	-0.009932777978813721	-0.21688191233642307	-0.020612821201574857	-0.13124354797821103	0.10100435554534612	-0.16641743546252116	-0.15282823256832345	0.06680271574925727	0.17893960132024148	-0.32453740610530357	-0.11278534012879614	-0.2909160585689031	0.06943469126814637	-0.018121687868643016	0.00422293785424408	0.3320601150246216	-0.3183293593772071	-0.11789338973690149	0.0661159291050148	0.00982006821122115	0.17507767249965261	0.15398916026625376	0.18522132054857143	0.09443689351577493	0.16496604284892913	0.0882030586895421	-0.04320547130421075	-0.059498657521814685	-0.18757305668677524	0.26868391339365594	-0.15673957855807538	-0.2855615500235282	0.028520850576008474	-0.009366888784803755	0.012312644097255267	0.20087019376119342	0.21518828182332375	0.2034487961936644	-0.16502849348503149	-0.0430555305613014
GRPR	-	-	-	-	Bombesin receptors	classA	0.0876223570447659	0.1691879315238174	0.3991245626670524	0.2063578308626594	0.0034172582581239713	0.07669730807413455	-0.20109543460439488	0.002267508819975798	-0.1942539053232926	-0.16316217483024595	0.18201475861698002	-0.3454601953990598	-0.05544580312101216	-0.14452881451840582	-0.004919865258138303	-0.02621427750801232	-0.06658149027487266	-0.34214607073827	0.06907286244191013	0.20694586430371972	0.045392210324232865	-0.18658355383942996	-0.17201790620009516	0.19876646188435432	0.009458037064092017	-0.06987631243043795	0.20127374429304573	0.024749474820175785	0.0483007963369966	0.20154675662776603	0.1638597282249634	-0.022317311653271686	-0.11587435742905437	0.025835555691752055	-0.13405983880669609	-0.4056268127193528	0.10902843935971045	-0.22277474836119301	0.09385765809046481	-0.18582727898841797	0.39530392468630315	0.11087840843354288	-0.004273764555966622	0.03285718102569271	0.0229932002120771	0.047195577585580795	-0.1926705262026231	0.18019359426233494	-0.1185638196202308
HCRTR1	-	-	-	Coupled	Orexin receptors	classA	-0.28355092881032806	-0.067510846785938	0.3260430265255826	0.15655815291225	-0.06706344974967156	0.003998483996465975	-0.27323218165569235	0.08186812324980422	-0.208761991476509	-0.27120917579804604	0.37423127465716366	-0.32354287171477203	-0.07864709394107923	-0.17742443353684004	0.025291593831184227	0.05879681257669766	-0.015636820039060677	-0.2619719231550459	0.08106740648464818	-0.11620969444101076	0.1017486935398898	-0.06629642680807722	0.026442145680567002	0.029362890513730616	-0.033453366245881064	-0.020430629484079182	0.05678451577279124	-0.023094477516190325	-0.053207582363926906	0.1359746050956454	0.008415397780721059	-0.03536272468409579	-0.10490289287621966	-0.03300267350784317	-0.06865654369173585	-0.3003113437807648	0.2085933026682237	-0.2055366715946738	-0.03828526494730877	-0.08239881391118539	0.2113620667259221	0.04347952751969386	0.03504670329785712	0.08629519871191392	-0.06814839743369251	0.06241501773211493	-0.13466849903073955	0.07362104127138233	-0.13431325890973697
HCRTR2	-	-	Coupled	-	Orexin receptors	classA	-0.16712775277600564	-0.2658880344664564	-0.12402436758396769	0.11064328680884614	-0.1426495672543304	0.3120926406796906	4.5834671574760045e-05	-0.03551736299575274	0.068244035607277	0.20220242264945135	0.08200140540705524	0.2542584884701092	0.5340966335754145	-0.189746355442179	0.09335423064713816	0.16845054777161347	0.3430143997558351	-0.02158026473824101	-0.3760624055206123	-0.06484915499869826	-0.012887741283411977	0.10281492781233646	-0.10584072432318532	0.010889148385543642	-0.2060524918614512	-0.1682537081911808	-0.030004433139293102	0.037758141156554806	0.22679886691863288	-0.13283868537102522	-0.061557316837044705	0.03877439369278474	0.08620448187271479	-0.06383012542787168	0.05321123255257384	-0.040714021123892385	-0.047741150919112484	0.06862422521872633	0.1618908771497247	0.13865552272991083	0.2982342910025773	-0.03302277044883358	-0.06861085030018511	-0.00483376525526105	0.08805602529720627	-0.02605861307975524	-0.028561979884232463	0.1362519449979536	-0.06984132950788538
HRH1	-	-	Coupled	-	Histamine receptors	classA	-0.18048850408936054	-0.26321617111546575	0.2525850707430742	0.18843003076452472	0.3187530027549472	-0.004352455870205414	0.14148732948926687	0.05299660399393039	-0.0928052341575335	0.1447690145021621	-0.17696430610460454	0.3871756315909949	-0.22016484216672255	0.3223031007604366	0.2894917575988757	-0.2864303490232825	0.11677195328463001	0.16017909938133593	-0.24592057446748194	0.4928403712756069	0.1262776103036899	0.06717759800026529	0.016612977684138476	-0.2182146300890785	-0.12163186143847265	-0.054551282409586004	-0.10189757488704977	-0.09553106747012388	0.10129399185634021	0.06636240637557764	0.4811042007894146	-0.098578735769496	-0.002087229835674394	-0.044338530314189266	-0.2694087619762097	-0.1568848289319501	-0.16845201734319012	0.025693101938018586	-0.15923232601929715	-0.13026585071905286	0.10180473019908536	-0.058604102035315714	0.03874603377540865	0.02699592765204343	-0.05789094928992156	0.0028809859442796037	-0.020006300804670998	-0.1342807064675536	-0.19052786221868023
HRH2	-	-	Coupled	-	Histamine receptors	classA	0.3106486915349537	-0.4613568445534707	-0.06779340386754049	0.3593277906162792	-0.18502301274407496	-0.04051530375614613	0.3412587055704104	0.019081476325636053	0.027162590244167898	0.1032770807696592	-0.3560669868281707	-0.31541620063392717	0.12069972837007857	0.024244728611636818	-0.298135241822691	0.4894455407982635	-0.1102941015262001	0.15199860707717475	-0.19823043996104192	-0.03782176604504434	0.0944735774164481	0.13376422147018294	-0.27597230618872104	0.2725191143016547	0.270871602886225	-0.05227074008004067	-0.17532794501988366	0.20704883998903756	0.04115552753836612	0.21052396329720147	-0.10088631334177196	-0.2123888183608542	-0.04040141227453857	0.036033850507968236	0.14573286323221385	-0.039437881306374545	-0.039448652881877815	0.20160118919267525	0.07774645311731197	-0.11364488783376063	-0.008573871168641549	0.17711308577155532	0.2260899211041524	-0.033055338166509685	0.1832949272235098	-0.3175356736715147	-0.07058218155806148	-0.09020725059925377	0.21213008543421064
HRH3	-	-	-	-	Histamine receptors	classA	-0.24110728798609074	-0.1980821640893176	0.4287666860269535	0.22033149048606002	-0.40293289434489904	0.2376995715580674	0.32610159732125477	0.14997720376367352	0.11538158641050683	0.3491348760130307	0.08325180812873369	0.01187218573368544	0.03852531291712394	0.14736818216599606	-0.04427511935811034	0.14283295713231353	0.0597538413428457	0.20447641233755076	0.011886406739196708	0.05938686878097212	-0.12232406901822379	0.15633253892079013	-0.01083701521527102	0.0282903988910648	0.18273366643054142	-0.17081551704978945	0.05148686461225874	-0.15776365780031892	0.11641670545094111	0.37508046385373833	0.019161769244870112	-0.27209844448892156	-0.39013897728443464	0.013252125099350785	0.007381593826928884	0.08902867262963403	0.025983055805608956	0.28788877564979426	-0.02580264969125255	0.19226833721849879	-0.00834976516570051	0.2791001046913977	0.3815245562467848	-0.031940617365653796	0.1134801713198684	-0.16095319122915622	-0.10551893824361747	-0.1295954835475443	0.3043633132543173
HRH4	-	-	-	-	Histamine receptors	classA	-0.13580210101095283	-0.12433143113522188	-0.4063125610499281	0.36259965135090527	0.5304641979176072	-0.06780466695420909	0.19902340811648075	0.07325023031483632	0.08404755347646801	-0.10969604212955589	-0.003413490707101255	0.24483199511137874	0.054870362099014615	-0.02790264020126463	0.2896876831542459	-0.06720228660105222	0.17335953529266304	-0.12464754370830103	-0.030649937567941078	-0.11490212224984259	-0.2682417831502033	0.04789443906445017	-0.010337053295043305	0.11321310307279667	0.0893131405828397	0.0273197512166167	0.05206976148703872	-0.027962424417585643	0.16656353081288247	-0.15972858576897947	-0.07017197789890041	-0.06594122367290572	0.2268034489054351	0.049506889909328736	0.16135260880419214	0.008931016445684154	-0.21002417853893585	-0.08086516333751927	-0.1910061112255476	0.0058887371581622045	0.07028486928004526	-0.17085175587793772	-0.0776458706914002	-0.19882761541076835	0.09817054637909027	0.15678301841581488	0.01903392341560026	0.06608611225968412	0.14742153064581914
HTR1A	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.16834032780338623	0.3303073347527071	-0.0032961657418730792	0.31003262858676683	0.4059885571764968	0.13263513746253336	0.09878350273542243	0.04734720511968882	-0.07691656531243442	0.020697290520437082	0.11969121484795746	-0.09902942525161625	-0.03511086012889132	0.10510923758586593	0.1542640262745066	-0.09725898540417313	0.025587159721476016	0.034537352596385434	0.009636579940840316	-0.12909483130651675	-0.049830908077186355	-0.067149668091747	-0.07382413383647014	0.3453039232413088	-0.07364601155617785	0.17408972363394934	0.1441211456625105	-0.011844293915689382	0.15715110693230064	0.12449198020157119	-0.2600650552353848	-0.09788622149162278	-0.19484015051883954	-0.07681699536242995	0.08593105447828592	-0.10030182477342774	-0.09170549936721917	0.039843622705273904	-0.004519180850596816	0.055642889079588434	0.1488324841252414	0.08618926253709715	-0.2059578600266865	-0.03666539218319609	-0.14813808300144576	0.014427000635833345	-0.013203261026232213	0.025083338848219124	0.22226112267409998
HTR1B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.19630567184944137	0.05092726699571958	0.30995295734186046	0.2370231688924651	0.35398636914170956	0.2601229257704112	0.16119895410556506	0.28849532621527074	-0.31978530935315164	0.1914507507481735	0.09244522777330945	0.040618279524271585	-0.2098112831978148	0.04026838708791822	0.19890571062550094	-0.09841203949717986	0.06721422775174425	-0.3001546513283583	0.03320640191306611	-0.11121719202172262	-0.030632681763379983	0.07343844211522643	-0.1492387794154833	0.3018224704195656	0.051082266450118	0.02298126232475303	0.16665493518667399	-0.20543491537337638	0.21514903661720225	0.1321664511840064	-0.07643067701842418	-0.022343746764427366	-0.1535995594332405	0.06741038928834711	0.018715546288668942	0.002231277149183709	-0.07409698316132302	0.019005220635657828	-0.13111763363005752	0.10326863538307826	-0.08658513717434613	0.0910625121069574	-0.16586675789901714	-0.03232306551582826	-0.19729154327478576	0.14458459956060687	-0.1112954479691024	-0.07331267752438696	0.1387418838790093
HTR1D	-	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.29860954328441025	0.4012382862495809	0.0038296631907020168	0.21060619532036032	0.24581979628922487	0.42283933591496353	0.14290160139993693	0.4508996469940711	-0.0799269550134899	0.16572054224408123	0.24701057788765057	0.016180056696650885	-0.06222129700788812	0.1484365872020766	-0.11174348279182973	-0.03232778467690083	0.11306852301673823	-0.04096574114135432	-0.09150777729950542	-0.3227336968699694	0.07662220241165017	-0.0029240064065424	0.051214890894887385	0.19215152986351344	-0.06240638721606769	-0.02728834828438637	-0.04743970372508159	-0.29129942903972933	0.2652716513067759	0.11335987967820417	-0.13099135515279509	0.1302130317830405	0.03427217270450393	-0.025169012601869295	-0.05578279561282607	0.022031480075214698	-0.18171307254984934	0.020531959177321053	-0.10223431908405534	0.08337758254699393	-0.06592653950905271	0.05881501099769041	-0.08251851528545026	0.08406653223173002	-0.2662262180946572	-0.167753431151661	-0.076224810332608	0.098115442776827	0.17197934710513935
HTR1E	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.4031180964563038	0.451956748953476	-0.06840072078271008	0.25639134155040816	0.42273661259906287	0.26109811277325	0.23785252697597825	0.3955023736120602	-0.00469420142201741	0.1013180700687839	0.3705280612190845	0.005187160026300421	-0.0904482167696647	0.12840825221971752	0.06419471143799477	-0.08641276956165792	0.0778828297182177	-0.1957945048114113	-0.08687696630699666	-0.300553733361546	0.1816270707191125	-0.008748408665685738	0.045632640570945376	0.10797571497788101	-0.028666727487358868	0.04915460820108408	-0.20948121283908366	-0.10834592456855549	0.2941982279176358	-0.0006040113573613477	-0.18447547855206553	0.01608703618991605	0.010458189496990317	-0.025019993340334987	0.08254729782813239	-0.028024800088532073	-0.15115795139565275	-0.037207948775781784	0.16116456653726247	0.0047091434740275774	0.20501881927955845	-0.004279132809892086	-0.09909219058529106	-0.09109957516093717	-0.10915470662622972	-0.04869209911307445	-0.19704598461731	0.13529938346050968	0.12031608152525411
HTR1F	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.21996930191282782	-0.4002658899037734	0.2535302754776953	0.02784289579581003	0.09234496767468744	-0.06066469748503628	-0.286114530021885	0.3115114987233626	0.19716179731821476	0.2035934621115188	0.06101239068411798	0.093892261720101	0.08043218257470555	-0.243345484147518	-0.2717869929323594	0.17825171952865795	0.3039852953555293	0.0826334447702747	-0.19109629037264195	0.3986603909611027	0.08377001012633603	-0.07314455111022237	0.20674447866180448	0.1233806320425442	0.037769667150696566	-0.05759447307858515	0.2792673294653592	0.38343248775950034	0.2424424932962293	-0.21559596801320927	0.13898517646104608	-0.05699894843104825	-0.2713848396665225	0.004275423400672187	-0.1613515477824514	0.18027904708627127	-0.035302514730144514	0.3306645535086821	0.05368689495064955	-0.1508554176947024	0.15060056454314322	0.11087249444413624	-0.23555422103185053	0.03374568918403056	0.0016222548376776378	0.053002731142739075	0.20980021875987695	-0.007753435040292902	0.13413517133452074
HTR2A	-	-	Coupled	Coupled	5-Hydroxytryptamine receptors	classA	-0.4106899035100175	-0.1634853854905984	0.08868088258643567	0.04907054570490518	0.05786701331473582	0.15521271068166811	-0.20414536220382534	0.18917121607970827	0.22589718419142968	0.07245768393281658	0.3589404978386355	-0.08175185740612893	-0.04852665300220303	-0.3816429370521477	0.04650140234485022	0.2918738850182261	0.24732043779306612	0.18266904153543748	0.20596734476871392	0.2506375707806229	-0.37131130149624836	-0.04637560626421697	0.3655794126373159	0.06306948335422892	0.07026508965072899	0.08837394266823674	0.17822912810433694	0.002927477462477021	-0.19357356067307555	0.04628626228141419	0.2444280605923071	0.11838452102276917	-0.1031574252958153	-0.06264633134481529	-0.22209886620529978	0.05926919098535657	-0.12687265130759334	0.11196742210241532	0.05144677859660004	-0.1549226868780986	-0.04183386032366441	0.165170914422852	-0.020706009174494666	-0.016432928431796015	0.07650204084749296	0.13055841227322626	-0.15184009967585918	0.14783588472415427	0.09795157418705462
HTR2B	-	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.38832342455065677	-0.1682313523450123	-0.3407000760983185	-0.019453962866391252	0.18407229201183328	0.173453366573729	-0.06637457572589957	-0.019537691019581957	0.2788859824143591	-0.10254548806257655	0.1498990235045877	-0.02997627396895785	-0.0610429688351658	-0.018065333814443134	-0.19572389404172724	0.24067321309747888	0.2514551288712061	0.12833828477070927	0.05005100173267551	0.2946112547193701	0.10451198971321868	-0.1191962471088862	0.25216076158816153	-0.004903096381137514	-0.019331181128779483	0.38203393027315297	-0.06042911169362008	0.07160976354973238	-0.12657702182531133	0.12705919458130285	0.01929537772209448	0.0406935699256597	-0.12645646895060741	0.18855131397247687	-0.19982721987360313	0.04432616654296062	-0.22913762719211345	0.09902051090831876	-0.06984752864784063	-0.061161383244224925	-0.11183720029620514	-0.024804819264964115	0.0781449550308019	0.10865876364635779	0.016998076428236683	0.1578644607213945	0.07340232056636205	0.067727097166415	0.01276100319447237
HTR2C	-	-	Coupled	Not-coupled	5-Hydroxytryptamine receptors	classA	-0.25964564469035234	-0.39398941731844866	-0.1514011547101264	0.26305751027607244	-0.04207843302405277	-0.04782753140212403	0.15899108094055678	0.051338313458220416	0.16343636630181083	-0.010189344506325313	-0.059022589853196875	-0.06832045520442032	-0.17440894835497242	0.1265418519221917	0.01602592914581385	-0.03697583212549681	0.044479232119510125	-0.1486094915285664	-0.27516541654635285	0.045711414196036644	-0.2630996828958447	-0.360856707193461	-0.09135546524286353	-0.0906642599157752	-0.022052105177940085	-0.2988793118483462	-0.13909267929367425	0.05459770842240153	0.15795541101293326	0.12261668863069555	-0.08049785717977292	-0.058621399690447634	0.14775624865578832	-0.013736703584657084	-0.2550147814898921	-0.016630760784361973	-0.10313593842039735	-0.023776317890300023	-0.06952565947736583	-0.07724386583935973	0.05703910344639328	0.15843840270065426	-0.034160605903814784	0.06200782286865885	-0.06568026503409492	-0.05504370802660333	0.0745981489506491	0.06544717019554713	0.03773850986168392
HTR4	-	-	-	-	5-Hydroxytryptamine receptors	classA	0.5528588259581619	-0.3604412080012147	0.2527871761297679	0.29116807512035486	0.034656821333915996	0.08919839798526273	-0.17149917000210835	0.26236618139735046	0.5886207469971069	0.19469993831647814	-0.3559650146504501	0.013608604230496235	0.08861673956162398	-0.11944919318886689	0.058980282585329925	0.1759106222344823	-0.14262098306558604	-0.17294342170359742	-0.13940490062383745	-0.10705021502712103	-0.1445792300110793	0.08915780466428493	-0.16969541792036935	-0.0719090300144299	-0.18627887800343637	0.2888545691731731	0.2345285161590349	0.2231502383204594	-0.05486252797218932	-0.08432537444206827	0.2316594684824191	0.1105211358327033	-0.23047657060361895	-0.0945324549768732	-0.4840143098420021	-0.062363160071162244	-0.15562552122658305	-0.06371001882783248	-0.20140798871601878	0.017039757212187662	-0.24072359257309495	0.3535692387693043	0.25659710850855183	-0.005067098734852377	-0.1845724884335576	-0.03510916085187318	-0.11178070315280131	0.10411894245954695	0.11700694543305508
HTR6	-	-	-	-	5-Hydroxytryptamine receptors	classA	-0.07207388347108257	-0.13586283543325955	0.27344583965158	0.048447611900619775	0.19090646118755608	-0.164027027143656	-0.1684068355547247	0.04724749311192753	0.2807769764637282	-0.0661637370689522	-0.16638804074047772	-0.11199111958937347	-0.27595393916605065	-0.03762969316751436	0.07719418319761182	0.40250657240764626	-0.0765084138114334	-0.1792799718207201	0.12858921941999904	-0.1662849792279751	-0.13425641751891676	-0.2980821988882477	0.1164616183903872	0.2438120967019725	-0.21433980304554456	0.1694078462933952	-0.016889867656852464	0.0740138490058788	0.1601216874059564	0.04751332637578015	-0.17605837382699976	0.16194814520033443	0.19484154228479614	-0.32112447420386037	-0.03840444168616448	-0.10425294283958873	-0.09084919142918199	-0.13972053335778295	0.20985113210112039	-0.06060314765407829	0.18405262649960125	-0.1495475799249208	0.2201137474079972	-0.15171014256021972	0.10757682915656028	0.10546705704892624	-0.1299946226670746	0.028484710761564086	-0.14964661748714203
