Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54
GALR1	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	0.31083217802286867	0.1136890481984816	-0.07634446805295403	-0.1491901558455592	-0.19699868358750836	0.28964293930538487	0.0944005763660613	-0.1101095436269271	0.06578531791652613	-0.10649265430684475	-0.042540704145512136	0.2700111795797333	0.0004077618848810453	0.07976040204390994	-0.11272849933136178	0.21448078478442606	-0.08201582061554925	-0.20318524319394488	0.10799225425545275	0.00029200700341505713	0.2056890357303945	0.10247852628946029	-0.21225528036113625	-0.1924802905263232	0.05344382202766049	-0.09937719904234292	0.08891280414700758	0.14234074779256337	0.08130646655379105	0.02789044141953122	-0.09587947897641047	0.30584219075810937	-0.017108919684109637	-0.05426212540682066	0.16666716052267164	-0.1264333369995135	0.18124267774163177	0.26787809406690644	-0.003983528948481922	0.09649599831351292	-0.21493288660719434	-0.1637579248432319	0.08441036114934426	-0.15394595125948243	0.20158661327176053	-0.16156909209499093	-0.14879317498644043	-0.12170092242084038	-0.04118650117114411	0.13448967539209	0.02127577392848422	0.05080197169819323	-0.11142538690018253	0.0951409583142906
GALR2	Coupled	Coupled	-	-	Galanin receptors	classA	0.40271539819237784	0.04037980321929215	0.042852662446238386	0.07087124904249327	-0.03669942036914564	0.30741434221453673	-0.1139950723428943	-0.08494730982665771	-0.06280598074825106	-0.016272058349778594	-0.29602286234820757	0.18203833553583143	0.013366777706509974	0.3803591133341628	-0.32411183511881875	0.538519939313024	-0.034444705935731006	0.35338255804605706	0.1124563745867399	0.23523569470251524	0.3758151512897771	0.22228780547717816	-0.35145387104030534	-0.3040699683041786	0.13076342021891413	-0.05170123404332048	0.04361491182645928	0.19614328334944103	0.10142721555335228	-0.013175278905819548	0.28453997159209754	-0.027904216866774762	-0.04990952678411567	-0.19922309266665406	0.024227970509746313	-0.02095857018438351	0.4647578349983819	-0.02203068712792433	-0.18243117723029786	0.12242476716941218	-0.22093997682284414	-0.14797424261168243	0.07386715876504807	0.04256643337402847	0.3601917422809539	0.016212070734601843	-0.06978160767431034	0.055595635168332075	-0.054482352182417634	0.2816223680864936	-0.292472020387673	-0.0684163350359229	-0.1615003741698427	0.0008849209681023712
GALR3	Not-coupled	Not-coupled	-	-	Galanin receptors	classA	-0.12874892260254722	-0.07526964712922121	0.05435369828380192	-0.1581343557562442	0.280601598565797	-0.024312979280375988	-0.17398084105836817	0.16919622743614074	-0.010072718961207885	0.2290515324764655	-0.23987976180974716	-0.10800952801044693	-0.2558085726884895	0.1790075404220522	0.19108999378156463	0.13577190916777754	0.24816274344896755	-0.09965996887159241	0.2090397545365105	0.04013098387604807	-0.35362256702600964	-0.12023587070375397	0.17958159877396573	-0.23131327905806298	-0.05083269763684833	-0.07503221390911555	0.0034274344597081726	0.28889067561059856	0.06519406917176021	-0.11765259869071121	-0.004433362335171445	0.14611462291855187	-0.013211383128278152	-0.02092592552391841	-0.32593430006316465	-0.04398706544147143	0.0438590071334824	-0.06718211935294155	0.1501276473192551	0.043058667235921874	-0.04330756742560803	-0.18571301781824637	0.04261237476280809	-0.059724182819058884	-0.20219180196541675	0.08233327268384948	-0.2641608700592553	-0.09946389429951769	-0.052058848372491126	0.12471587253218877	0.001689059658000736	-0.1906098797799253	-0.26115535061507755	0.07086999480739015
GHSR	Coupled	Coupled	Coupled	-	Ghrelin receptor	classA	0.2962705596062469	0.20499244808942163	0.027405293168252538	-0.07811557141293878	0.13526510052323823	-0.02628981606821709	0.43732831552611157	0.2946745277162108	0.09699242887008223	-0.34706626113582134	-0.07836706028947793	0.10448078679452613	0.2678363238515432	-0.28883046551107755	-0.13833514756483847	-0.20470253058775922	0.12821747119672905	0.4517805319510489	-0.00034551875351444296	-0.05949935584113664	0.22866807375935566	0.06578854396860281	-0.14068666147668973	0.031230927141304276	0.01874371408918884	-0.2711073758076675	0.11558524116367189	-0.03152385123968019	-0.030949190524453347	0.03924228005838203	-0.13475685431197915	-0.04503678961330323	-0.06951947942465567	-0.17400230215122944	-0.18717292457697549	0.00244185203645606	-0.3503553586314414	-0.050271133746020005	-0.2627861287665043	-0.3331352225315513	-0.0019308160988305146	0.1425075600877557	0.06403995667258636	0.04996153923152837	0.04816640519297044	-0.02850400560754469	-0.23189555014605576	-0.11905005007428181	-0.09427586956149595	-0.010528028591464825	0.276248271820809	-0.044565754854611485	-0.05729113022505247	0.02395632422109903
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-0.03403214397589001	-0.15081796490756977	0.3057571313810298	-0.28149752005932643	-0.24621677460014	0.17386926768224767	-0.06417532068021792	-0.3165073644915352	0.084865949774137	0.28294603576379335	-0.05930127688984214	-0.05240846194027761	-0.1971713036751819	-0.02362161322884728	-0.35445035993123947	-0.3962767731365118	-0.3593139976978002	0.07401315085096627	-0.21626300881891908	0.26815054661812243	-0.002242370843474713	0.023143742320658856	0.09575512139057192	0.4505406708188148	0.22802257909365367	-0.4991458103538827	-0.3058895462150911	-0.09318079140655901	0.1863338874420698	-0.37601297457438876	0.16010371277008598	0.2599169668620057	0.14192620895949515	-0.0793716436340099	-0.3167438563312298	0.37053005617693074	0.006551645791668334	-0.3312183443529764	0.5581601204190239	0.16584137602823107	0.3037619790634579	-0.008522656585509162	-0.3405410101020738	-0.05663699118834377	0.17630274257511064	-0.08196220524185018	-0.004613859655409448	0.1072576626546612	-0.25978644398199935	-0.13870534079203037	0.457682850757716	-0.0842262697603051	-0.17554652710388485	-0.30742566200641014
GNRHR	Coupled	Coupled	Not-coupled	-	Gonadotrophin-releasing hormone receptors	classA	0.03908254057450051	-0.19294931029403997	-0.0385009115809252	0.4288769811255823	-0.17339343263240026	0.034828418286959276	0.3036566328517358	0.566293572076141	-0.13560416847934992	-0.32690519335902923	0.1571072326563991	0.07285336471417224	-0.1343431331436247	0.2632526309226464	-0.07199343607486688	0.07558983449731377	-0.020775841372461475	-0.18224094165633611	0.14747622139983596	-0.08842333227768397	-0.3550665196838219	0.3127700332587341	-0.1778678232540513	0.1375623725058305	-0.01563794159024484	0.04623545471419254	0.07578965725814496	-0.2676437197543801	-0.00334599469994064	-0.1347441915478587	-0.15502303366869902	-0.05992550218003861	-0.0757064334793734	-0.06197075432228245	0.2270114036240417	0.028900387092095046	-0.07950883992105491	0.0028823398674234215	0.07371088090060389	0.21302487806421125	0.01799048782325427	-0.12992115734133702	0.004727566743256928	-0.14233026617112418	-0.15759193355494627	-0.24469562086128574	0.1589148437578436	-0.016977214990039968	0.1721231741045331	0.18317659906914352	-0.0577530385699907	-0.1433608387368256	8.710484180348537e-05	-0.01036279841434303
GPR17	Coupled	Coupled	-	-	Class A Orphans	classA	-0.27427731792604254	-0.20493970409655624	-0.372672544927867	0.006017123350148869	0.20950716809182374	-0.46441881709726585	0.05287292708059737	-0.1383956242040755	-0.03649073390680886	-0.05275954441852283	0.09933549239828167	-0.2424198047757899	-0.0882657940971313	0.1013107710633278	0.22857777760487885	0.1299140390585674	-0.23621788536601018	0.29071595928028815	0.0409929423329155	-0.09941716216159463	-0.1878150865202664	0.23525279910919816	-0.009914436361794395	-0.2756902695220221	0.10698612352024787	0.022871548662335303	0.19065420568453206	0.043768797888881765	0.22803654578872934	0.09632815301140131	-0.14027946798288493	0.02090192816980148	-0.30258206033184476	-0.17897947754887547	0.20137412244369715	-0.04038421330983365	-0.14216787926353994	0.08917168072675391	-0.07485035785609973	-0.1629802452172835	0.09548114657598812	-0.12088626960384749	-0.09314579467325035	0.20021205753213886	0.15622993696504997	0.12583492281007852	0.24657951700783343	-0.18379272841917121	0.19187411179733474	0.009102548290403977	0.05497382834622255	0.0634584181188458	0.04847805770545921	0.08350424570565965
GPR34	Not-coupled	Not-coupled	-	-	Class A Orphans	classA	0.1265017278459055	-0.3041606312530478	-0.11607540243254404	-0.05658734578769215	-0.049941607258588774	0.20920105917956822	-0.4948580852965794	0.12172875021738958	-0.4034292734305501	-0.209765050112305	0.18657739910164045	0.5969848432658728	0.17028314741777323	-0.02703013651249328	0.3003615771223873	0.030782349051484942	0.05893593693340664	-0.22263453362632415	0.07963803729667615	0.02607434575346902	0.25538196933975055	0.14368723979556372	0.18943299105546743	0.11761862386012462	-0.36787973619699005	-0.3588578978529392	0.08976642388760372	-0.1635273319242828	0.09895961367380197	0.31861195968110423	-0.13537813401896456	0.05111627723631965	-0.49096537831885934	-0.1742900598387866	0.05330397403957861	0.19268540905987006	-0.23936295664773138	-0.18396683899854188	-0.32250270842883333	0.006516885376436631	0.01978644621905006	-0.015798279598926452	-0.23058203546068856	0.0911693553795974	-0.16839732862297066	0.07900198546667582	-0.2460414036955467	0.1301063756443799	-0.11314040890066983	0.08442244345251824	-0.03664087375570473	0.05367688411911446	0.23613851255652704	-0.09350905608702949
GPR35	-	Not-coupled	-	-	NA	classA	-0.047347822317687936	-0.36732245352004433	-0.17724986900964104	0.10522773772282312	-0.008122044187458741	0.48118162429014644	-0.5180272084607062	0.1454328899747363	0.002669121158329107	0.09868257551933063	-0.16417387344654524	0.18212198869238855	-0.1829563453473403	0.10771201970375616	0.13894514559184862	-0.030639198175153707	-0.050550505871490695	0.10197834868184202	-0.2305016939832851	0.019466395141212966	-0.2577406680353221	0.2869044114227741	0.16216438669938402	-0.30808897427453236	-0.21113184340819655	-0.23229647013885252	0.11684928480453768	0.20723200179685738	-0.33369520700648175	0.2124844018193841	-0.0675477011488105	0.05612019093390172	-0.1901726479822393	-0.1987996505594507	-0.3071628972468082	-0.27517798697759216	-0.33397934381523947	-0.11493114027567655	0.23141002228868937	0.1222808042976901	-0.11966931294381501	0.11122791613403077	0.0034959195541815987	0.06822082604181043	0.19995097859920535	-0.3576395818139126	0.22568186432103704	0.05610675550212646	0.057767852048580884	0.09568139219508127	-0.20243088322333777	-0.08171808961203644	0.23643623142543926	-0.06968828923659667
GPR55	Coupled	Not-coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.07348965335986837	-0.015916499187246528	-0.47138995823473295	-0.3574090136123763	-0.21831782274042566	-0.06655253993156168	0.2008476919131833	0.39511612420596115	-0.3214907156884714	0.09869960721244536	0.0530116383830441	-0.023957794511120737	0.11308023905371407	0.1558562113944485	-0.05548774292805699	0.18380208359712555	0.2801232156622595	0.15016903692320618	-0.05172208823703116	-0.16088090068968364	0.10759136225947459	0.05840077735641501	-0.05542787457775348	0.1912244005568993	0.30454621360514594	0.22346825194645378	0.20621965807962914	-0.03257499444214755	0.14036114238389352	-0.10343850597262279	-0.36497704722444996	0.28624774298123895	0.5659134805497265	0.18572351296724934	0.009862562113160491	-0.06685372207446227	0.060142968867763304	-0.12091992833458433	0.012217821360990285	0.375158270694228	0.019625232762083503	0.1695629244679596	-0.13207653969553945	-0.11695414027094152	-0.029604371280792158	0.33687344882169784	-0.02984737191543075	-0.3609864299420254	-0.10440356911229509	-0.2379001926731428	-0.14890152551996996	-0.062469108697636486	0.13331774800633436	0.042046274072468436
GPR84	Not-coupled	Not-coupled	Not-coupled	-	Class A Orphans	classA	0.07865727632099528	-0.23365322841020786	-0.11425269676288152	-0.47365468640669517	-0.038381432112351024	0.2530976225772261	-0.0937505978175987	-0.3699429844379606	-0.2590713574130256	-0.18334188347569386	-0.36890925559548665	-0.05760072975194978	-0.04705740395801293	0.1462578746759631	-0.036694531450054496	-0.014039427332419491	-0.31797681549066686	0.06489277612984183	-0.10091020934546462	-0.32969178327613413	-0.26721349207690326	-0.13949962247523787	0.031216681044482067	-0.3100487338767312	-0.10960308257257269	0.05734127896595594	0.10888501143361176	0.0005374154154565563	0.0976820845211624	0.05484727253276965	0.016791481221388252	0.09519815750812606	0.2841628523721428	0.2266811138606295	0.4398317067073363	0.038917413042219774	-0.2692743285663291	0.08486449145158562	0.0586549690291341	0.10409721515962764	0.18712399409832042	0.2765699433593581	-0.09683656645788646	0.04079772373241751	0.18044821458518714	-0.0930895914682205	0.36301242640515885	-0.31517329892769164	-0.06372955197553115	-0.17332598893935405	-0.08186429950301358	0.08668923181400365	0.09940364412444529	-0.2005637886933636
GPR119	Not-coupled	Coupled	-	-	GPR18, GPR55 and GPR119	classA	-0.03654066287186176	-0.16571614597335957	0.11670051931186122	0.3390036138204491	-0.26438703353713106	0.12661339209133796	-0.17883968568796094	-0.028869973548543596	-0.061146431568967506	-0.398474730377193	0.23336924356395594	0.23274216032365885	-0.030041774065524305	0.03661681563490057	0.29774125942627266	-0.1451555870208966	0.025954037777471236	0.44471830819137537	-0.0995439121958969	-0.23798594518916685	-0.04729806683038739	-0.051704137260010774	-0.431940989382119	0.38257868139246826	0.15092074488500717	-0.03909456179234312	0.35548705278176806	-0.44319476309118555	0.36729928889835384	-0.17528060894896239	0.15622654191643334	-0.06432136672538917	0.37530055579416743	-0.17476733689454493	-0.31270827324126405	0.10782353000788586	0.05595666464032759	0.05583393979782139	-0.019440015215146454	0.10693221861488819	-0.04489029740820085	0.22414010478143764	0.2798110255792583	0.07894561010530825	0.11251856813202422	-0.1608640334331707	0.16866134594594362	-0.2775392710097951	0.10305246065193426	0.09500387959936711	0.05889612116173484	0.01061857701320208	-0.23422606737740279	0.12683457788393337
GPR132	Not-coupled	Coupled	-	-	Class A Orphans	classA	-0.2388809433788794	-0.25025583780092125	-0.19512575963845807	-0.20924200484447814	-0.19695105239766791	0.22408675380793044	0.30953573147579333	-0.2409398721290408	-0.15192246458394243	-0.0478242078877134	0.06756936968607466	-0.16767909946014437	0.0489648596334562	-0.0968086193050886	0.1650068350461477	0.2746848428535352	0.016803534025165254	-0.18165476268324554	0.02790175088320315	0.2030561247490304	0.3050052932541249	-0.23641914091359414	0.30309559057599816	-0.029475623750594513	0.035850624259474176	0.09114716256810321	0.3147591963363224	0.075467057315369	-0.2848881900181959	-0.18657816772883434	0.17361082859572977	0.03950340148242489	0.1751378279196616	-0.16639617366625833	-0.0005614924291384823	0.05750611059751744	0.10758250459078612	-0.04273185490541234	0.02910369541850003	-0.2298911074721562	0.23913723503756323	-0.0838085292433578	-0.22041064423291123	0.006714055044244034	0.19808620035197794	-0.04392474886319901	0.14180976648099514	0.35457033945917593	0.04595579145740284	0.06026358642268261	-0.17109079437494507	-0.3140740892415556	0.08418639580124264	0.20260909570994495
GPR174	-	Not-coupled	-	-	NA	classA	-0.2924733174603868	-0.15372457965124056	-0.17486201748240263	0.03206989637233438	0.14571850627434285	0.0854743810463591	0.1182097036881831	0.37912530165426855	0.017543427891478322	0.03309289102309466	0.0776151113548541	-0.116026521489712	-0.14553075330969809	0.16743021165774669	-0.19167545321430474	-0.15472433996091983	0.22105121334291308	0.01638741922345585	-0.05425676407130278	-0.10147024842080148	-0.10080755661721265	-0.015284167382256556	0.0016589434616055155	0.07822369140090202	-0.022970174422745897	-0.2924567177801437	0.2284098142724317	-0.09602296671372101	-0.11657337490099016	0.13001935886704077	-0.22125879707467364	0.003518952133104423	-0.026968807826834893	-0.1461894679479414	-0.09395096967348403	0.18245968764071255	0.05314448354743953	0.009507277423460523	0.01828637442480258	-0.10595138487334108	-0.3237098128702168	-0.20618735092558288	0.21948222532584316	-0.14946718089563715	0.187562662303761	0.14111291279744187	-0.001140636465144541	-0.23379386216944556	-0.3659946347279194	-0.02235762799616006	-0.014681133710382014	0.08624520645599575	0.11966329410293786	0.005288181310734953
GPR183	Not-coupled	Not-coupled	Coupled	-	Class A Orphans	classA	-0.28379386780512195	-0.08576394222602005	0.2468439486612579	-0.45494669916619446	-0.08585465966226728	0.007416222167356745	-0.2294701210559766	-0.15777816507828601	0.16593311172255787	0.20739155430990502	0.18925837144702154	0.22243642275474568	-0.10490197079033697	-0.3734748139770303	-0.3497530816993192	0.050478317424332224	-0.1468479435355513	-0.27414898113612807	-0.2544390120459676	-0.12642628005736908	0.07272722999251045	0.017173379442843483	-0.034553879133733464	-0.22101680276098545	-0.046205227783106005	0.0242298690552315	0.15771480375300911	-0.11936182762915942	0.11984408222039296	-0.007843157233072724	-0.005780553048649069	0.051415260428901106	0.13932436625549463	-0.34367652704429097	0.3825851126708492	-0.007165893951391415	-0.09534130435048059	-0.047844535290891804	0.17645592995554046	-0.16272349410599976	-0.08763812580117684	0.03187154667615359	0.12530934466050825	-0.03747533289827053	0.035004153780423194	0.06951405773006036	-0.13246894252462701	0.19362376160121947	0.27486618556629505	0.15054492802905634	-0.05127565253097716	-0.26274792151683796	-0.16125323740290795	0.0758308718125161
GRPR	Coupled	Coupled	-	-	Bombesin receptors	classA	0.10830540212959507	0.15726196051416863	0.23083097769766253	-0.17016877308612022	-0.2442304479026784	-0.01824599347577578	-0.03934740042533344	-0.049967982207750006	-0.03600443381240359	-0.05977401240532137	-0.0954397076600353	0.07710668769317382	0.08839099613077611	0.33125639750127606	0.1821104290574651	0.1241384086227779	0.11821342075982605	0.23618294326480205	0.14727505165655747	-0.07480500548392116	-0.30942562474683727	-0.18006349424988657	-0.010649871080110812	0.24617315607401422	-0.4377482590470586	0.05341445115291097	-0.21370087250423309	0.05214397233479441	-0.37002709769478487	0.0245870259961638	-0.1319430019133149	-0.3445444769929339	0.16554424307369425	-0.1426852434151953	0.0058866986198037995	-0.10194941643582126	0.005080881181384152	0.129680264248157	0.16124626798630481	0.27718787836039255	-0.03881560792282151	-0.05276995753200882	-0.4476150659042883	0.03203935046278809	0.18599521393370694	-0.13504616464830319	-0.3768757266785326	-0.13735168570780942	-0.0790951414366671	-0.15126873012265685	0.028795892979681305	-0.23651465618940015	-0.026903595140863035	0.03509981265159772
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	-0.26492269573382554	0.175324261243241	0.18095154009919975	-0.17542217659732734	-0.13993145422086184	-0.09247500326877198	-0.08635208749408842	0.028220313556843332	0.01731925975346571	0.036667560240102176	-0.04010551909755931	0.020403028120053353	-0.06450045629460656	0.2940732547123081	0.1302356669860364	0.028630243625385694	0.2623068647704662	0.4527676451388112	0.10994731666687439	-0.08087712729474185	-0.24209696867277972	-0.07186210578242873	0.017499804164492094	0.2336692686187252	-0.3479811191800623	0.1117720606314537	-0.11194356583744744	-0.03382592961936103	-0.27392489559137606	-0.20235588862174034	-0.09740887377413665	-0.2781270685151145	0.09056569438554621	-0.23162340615921204	-0.12681483295196538	0.14003434889164781	0.05845661952992216	0.19147466026557103	0.18098753843609316	0.14761003129792247	-0.14970976724789628	-0.037399538176165675	-0.30009434885460395	-0.1013383817639284	0.11406948260701047	-0.017812857439743916	-0.22019882062138899	0.018225823339662186	-0.08929422029903045	-0.17804278014016742	0.07760766349148394	-0.06511945968299374	0.07300993648776988	0.07308956076835979
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	-0.14292748535180194	0.33101395389825466	-0.40859897190964745	-0.0037044253320756364	0.023346372616511762	0.167142964990582	0.29174766875315344	0.0022133647939682854	-0.24693927001221977	-0.10326950845763126	0.1455560050991255	0.011221674133745932	0.09331214478068267	-0.3294842914134802	-0.16910247130974074	-0.02809130470977408	-0.18791879017185284	-0.0856562611001678	0.1350891114688019	0.20569450195447303	-0.13266401237083403	-0.11756624215561648	-0.04863937106184521	-0.04107294300785907	0.24345294426436054	-0.03909833566965097	-0.19989920560907842	0.38803900318937684	-0.17872533070135027	0.10395724952442012	0.1325088991789871	0.2202105131283873	-0.08613185547463456	-0.09277132119156717	-0.22369191484482837	-0.33743479029028334	-0.034642166571029066	-0.08949672137988644	-0.31955526746429747	0.20010025281089386	-0.1614850474630441	0.277309929501199	0.1611414087993871	0.041533751387233815	-0.12026303942991001	-0.014012591832789982	-0.004864065396659144	-0.04932454994528962	0.008724187453995818	0.046988676987935525	0.31232311093680576	-0.30804454567508116	0.1271245953103442	-0.10171272652287626
HRH1	Coupled	Coupled	Coupled	-	Histamine receptors	classA	-0.13377055989288064	0.16067655185468313	0.1471272131979069	-0.1270128523388532	0.0005105526939950967	0.11525288478905127	0.3397286484793616	-0.4691261276710743	0.024635143478883795	-0.21469377794918731	-0.146263640554748	0.11178340721003091	0.26650595230772295	0.1701358308987864	0.23338768638904256	-0.18743658035567382	-0.050972571199992864	0.16043247162022767	0.17326957346571764	-0.27702732629520604	0.22113554503170002	0.3687097391943777	-0.05308308089986721	-0.13768145711822027	-0.2995459296029923	0.3858304554151849	0.06079848631478542	0.22595489755651382	-0.007167855952169307	0.3454139107539081	-0.3055324047169515	0.19957956157907863	-0.18442293375200958	-0.02673822641304975	-0.18974164815373995	-0.12777597718240644	-0.0009801655349600358	0.1487312694814127	0.06381568109961154	-0.08912792442819362	0.3040147008625804	-0.14321353956045585	0.01653696263136539	0.055960383650973056	-0.05252509708673897	0.17557822261264824	0.022241719755742604	0.12492602830115417	-0.01147087592810297	-0.004897227083363526	0.12048808286481615	0.11508988801497927	-0.235252724192196	0.12745192045810752
HRH2	Coupled	Coupled	Coupled	-	Histamine receptors	classA	0.3400697695493017	0.3573911172666478	-0.01425660952253573	-0.01619350281243164	-0.1409055423512042	0.15608542915779797	0.34235425854513796	0.3686555305520835	-0.003294644394081304	0.16357657885473093	-0.021054325357127635	0.2892303165450464	-0.00882417270713539	-0.11007023188741746	-0.004969670590612288	0.16641869040586835	-0.3286060080951292	-0.37615043761850614	-0.2013849592807426	0.33352108915667217	-0.09544272956990142	-0.49622976701330074	0.11014714624329004	0.09401045016850829	-0.10504172682598262	0.07114651684407612	-0.0985806743517882	0.2571999085183246	0.30103391203174207	-0.05843788665033624	0.01798375839076727	-0.0873148837310752	0.16566622944090742	0.031599007545982896	0.116761544889909	-0.17197593824218832	0.06884075863377818	-0.32111925244882145	-0.25063891915395026	0.23298235229169545	0.10484505099329172	0.007839698413872472	0.1639174005603304	-0.14622842327828128	0.2178258908216769	-0.13718259055389564	0.07332295675713744	0.031954486861780325	-0.09557396818420645	0.01881719625886027	0.23451512652719964	0.004808323207161131	-0.18462045532638516	0.1389011160593952
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.1780444041116302	0.1725405656983528	0.20876236091333317	0.3802395936885332	-0.17943484978457788	0.23622319716710102	-0.031619728331529866	0.07299687836212483	0.05944262371953293	-0.2614868272065606	-0.06913922068515084	0.3360930124928333	0.13689278802237184	0.051890505799580405	-0.22891871996870658	0.16270133853912178	-0.23619905584167947	-0.18899373160721833	-0.19624704357780867	0.2934175758135569	-0.27322417856396813	-0.27292132042273815	0.27841022765466045	-0.31801113769448375	-0.12677455328466755	0.01445560215575327	-0.20573632148747203	0.40587890651325453	0.1877890704920576	-0.12995129051676976	-0.15839740160235072	0.03564404334390207	-0.028927362480022	-0.15379276418733287	0.1619893721760445	-0.1594932713683885	0.053394310628348866	-0.1678827111168772	-0.06844082532357969	0.4104486595654761	-0.01616607598982013	-0.05196799089207928	0.037736003455133234	-0.16086399354730482	0.011772869168792856	0.16559168408885538	0.15411237252171214	-0.11563969593123981	-0.3076717102203349	-0.12469066357475876	0.1765489262153134	0.12720352864364728	0.2748533905475294	0.16687433929425977
HRH4	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	-0.10268776728390991	0.4543985298241801	-0.15803306578752388	-0.10343082989765852	0.17210523409634815	0.004604311866299327	-0.06996455892742236	-0.024132241673619312	-0.2557763661196443	-0.10236393427704195	-0.13091603760900192	0.02118244943169261	-0.2790047313871954	-0.18216572236494133	0.18190070923782808	-0.13062621910842265	-0.007375208096970346	-0.11107050670622229	0.11955434346762105	-0.14330629901589775	0.3561228876652286	0.45810868007934724	0.010423205994076347	0.11968338608683791	-0.01108925514748812	-0.06858657009622815	0.02066612434639913	-0.003431370630981518	-0.0025632475760420733	0.06174272332876192	0.01234971478998382	0.2640881147077649	0.20220106829210263	0.04752526566288185	0.09931610094452707	0.012930550216219614	0.11314447873594713	-0.2583766687708574	0.14623158635163708	0.03113294253225651	0.06941414397468748	-0.035075904546742406	-0.013714433318021028	0.007033947185886433	-0.07590793561367752	0.11088238857602674	-0.05860161155098719	0.09627424108028619	0.07547155934717825	-0.1064533424403149	0.04050431159967077	-0.055619601753029706	-0.009615910355979694	-0.031210608255340003
HTR1A	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.13806195484697845	0.3596466651206154	0.19801572040382506	0.03630571556988731	0.11888107021362788	-0.11400994535201209	-0.07445702656309378	-0.02230731144678747	-0.07381466618094017	-0.13420905392658358	-0.13764891930833387	0.009846414007404047	0.2236011627610015	0.11655270400847056	0.20283615317134532	-0.28903261543598957	0.049007203067246104	-0.10875799195997525	-0.15445735973909452	0.025838830601499333	0.355176345982627	0.20872993688263589	-0.050250626497625794	0.08620674989417235	-0.05194333771754061	-0.19444151054918885	-0.31712175742415705	0.12237378237967078	-0.23220730652760044	0.11963900843594483	0.12283938279370166	-0.10696672911196473	0.04209358334132526	-0.010744704545709948	-0.03284106108884253	-0.013807566745976746	0.008225045490507845	-0.2635737755855606	0.18455236942406783	0.11450524580788395	0.1427458247056797	-0.15023001475624329	0.18136042071261815	0.15112424141074426	-0.12414916695294545	-0.1275095193924704	-0.018855604511106832	0.06926661892993873	0.09002331294497784	-0.26649921326867376	-0.07080747501769531	-0.09652079583333707	0.0047505329043010264	-0.07622331874847635
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.16084311920257705	0.23507717898283756	0.2784936160047593	-0.11190950178912348	-0.10248946347219504	-0.07522842519713241	0.04704602887987419	0.3553012633060732	0.07670377174715036	-0.2716242175041074	-0.37306844561465036	-0.057158223224110176	-0.010827987530744541	0.30803140349016533	0.13996112670468902	-0.1195552973517254	-0.11716693210082205	-0.07806991956073593	-0.19586911057833647	-0.12851845221677827	0.21653625393112577	0.33256725588583297	-0.03174916489331325	-0.0697325176336277	-0.08031823924746519	-0.17780510419419845	-0.22259564596249096	0.005208260599217042	-0.08281675846327699	0.01835114834846337	-0.027132923015499025	-0.10042504914207631	-0.05842672061020473	-0.1311133018844801	0.06132436341769431	-0.04471230151539632	0.05902389036934327	-0.35513013438838037	0.28013409842521697	0.06201254032605376	-0.06160588119803322	-0.07614073864949308	0.031496598383902466	0.018362162408895315	-0.17217915883267704	0.060999920270574055	-0.11678630139188635	-0.0016421948198975106	0.026492133590793717	-0.1929101942385996	0.06463533465060846	0.08262478629817072	-0.00665925609422799	0.030584361514682464
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.2503799914204779	0.21823003331311638	0.012308635296786148	-0.15718760288518602	0.027752212669958202	0.049568846314854365	-0.03078200650546699	-0.19184539420331956	-0.07080264319689199	-0.4186125196028348	-0.25276823788992653	-0.15656083036464113	0.12926651965366656	0.18349647803960625	-0.05454214507586026	-0.04282390675992142	-0.066360490360336	0.04015309470810464	-0.16550954055062747	-0.06868395995035886	0.09178843948472394	0.07910339656535297	-0.16833479890646139	-0.08316353953530164	0.08786221542570861	-0.1818736617789121	-0.14417924696457238	-0.040745579089975	0.02365094275315496	-0.2307472080201894	-0.027501519927644665	-0.1465125378641145	0.01722132644989513	-0.3921958290971664	0.11658795981492953	0.051905068099286654	0.09279175385325741	-0.25834667170818704	0.0019083095299875729	-0.14220781325655962	-0.03806668578085641	-0.04781110304108724	0.327748367667386	-0.03643234359759601	-0.08591184579713261	0.05403568784358094	-0.019491510225346637	0.03705792740838189	-0.043083562572212124	-0.22950702798801467	-0.001804689290458469	-0.06418697454660223	0.19137477775059847	-0.04286932288787315
