Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.02613823263225635	-0.2686460792673646	0.17347122403999599	-0.03721345332678386	0.027077653661003932	-0.04536819679483658	-0.12570052912603305	0.22482690148961382	-0.16055812222331303	-0.01790207737273777	0.0002202658593422924	-0.06946622852076031	-0.055348182125408735	-0.2525876463947406	-0.4533100866443648	-0.30342488261403255	-0.05968314287037372	0.3171623973177303	0.22052741955732327	-0.08477755751953328	0.1476695304201897	0.026995556154954047	-0.04528726940222528	-0.3020637312132065	0.27752644624646	0.03362866905261264	0.04516295649462255	-0.2009982821987355	-0.08387153289361345	0.1819085219770076	0.06470647926838992	-0.0873984484685656	-0.44093088562518373	0.09262930035509778	-0.06590257967975849	-0.10404526463444062	-0.026475687062790073	-0.1389329298111464	0.2923218673090714	-0.11730922507351277
HTR1B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1966116961394787	-0.09383348968482101	-0.07999498201294564	-0.08863435714333205	-0.2156043503614993	-0.17695078600396472	-0.10407640984735267	0.27479339221877597	-0.04930661914106945	-0.030752085241181146	0.04050215524001218	0.13877123235604955	-0.07958344168706788	-0.2527501381112872	-0.4563687184692548	-0.06891345736280764	0.013965791265649547	0.5241645925768939	0.43468302186211855	0.02235933219954835	0.3128179118499258	0.09748743851326372	-0.020296737846074313	-0.12730002548526181	-0.21408483062082248	0.09335947825805832	0.3907604954329232	-0.2905969443232082	-0.05523132667642672	0.13054264793918283	0.21053318786561098	0.1553148521572783	-0.02523382498884968	0.11583842698928068	-0.3044990999131013	0.10337533411886886	0.058444035837606566	0.01025858424777719	0.24479549628420902	-0.0012754162580651323
HTR1D	Not-coupled	Not-coupled	Not-coupled	-	5-Hydroxytryptamine receptors	classA	-0.3138076654953447	-0.007612515020593225	-0.11424929647588604	0.4132030605036227	0.07160260923736986	-0.18516225680144896	-0.22673767224542649	0.003598876273859187	0.22475590106805873	0.2424236546136861	0.07670064431497685	-0.02490052260066657	-0.07360839067131665	0.07501537240674162	0.04016988718490562	-0.23665208740122567	0.24110452526373352	-0.13071680069818176	0.1191421468938555	0.1434924554478398	0.057896725336054264	0.38336921665078116	-0.08988888962998982	0.0436736147360951	0.21529518159835667	0.06660880133760597	0.3045712110155062	-0.11748822681313331	0.022084307389019626	-0.12612797676259835	0.035562929076884	0.2907920537351903	-0.03766427554739701	0.03643151168330159	-0.1633811632595928	0.011648460836564045	-0.07960867286173906	-0.2281875354072682	-0.2752388028524283	-0.15418103433784736
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.1843869494816489	0.18987717606117782	-0.08865078751609547	0.26939397653928193	-0.247113906626427	-0.37376501395105444	-0.1263130818899556	0.04495433049467927	-0.2883490706515415	-0.27663510352385684	0.0952183998640968	0.07526504392162361	0.01139312592897102	-0.12743425160749208	0.22496403001566567	-0.27838452044210477	0.12067242825731092	-0.2665606752284121	-0.0881176054830913	0.2772275362513779	0.018194510101191223	0.3781705338208797	-0.08397662403201793	0.10575142471413856	0.024804054475340325	-0.09372112176750982	0.26631633597878374	-0.07686765084583265	-0.07814989664775038	-0.09448152331479209	0.06449368042093956	-0.1048172045087675	-0.38889083851364065	0.2862592648083689	0.0762109493645055	-0.2654248679403782	-0.0798264796262483	-0.09577016927599649	-0.28201906373101987	-0.27132374511504476
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.2601857714802686	0.001987529435575731	-0.17960943660217357	0.2790550579752381	-0.00231716543855374	-0.2597291700514045	-0.16245328923862143	0.01414595269896257	-0.3528412215892827	0.005157202610163578	0.026598916051472587	0.013685800903844848	-0.048436338823094734	0.012812013927307494	0.12099365062730469	-0.24359716679398785	0.012032549169317782	-0.3854149189821104	0.17053354314159766	0.04426922823038035	-0.07501861926159122	0.1140381959446768	0.17772026711308447	0.15561765324780827	0.05775055370863681	-0.1271616988779769	-0.10665010029535933	0.36054643306506434	-0.14037168535207697	-0.09979719256145925	-0.21037981332849331	0.06284371045289311	-0.016918915039595226	0.014012186180937454	-0.22612278594069285	0.15521074523474473	-0.08439783589906186	0.09335565371033692	-0.18848556067245978	-0.06332168805310137
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.06028402055593942	0.10657158622244461	-0.03634456565813689	0.05709800899848169	-0.1783959295033051	-0.17826301620021665	0.11083846245152193	0.15561262502110976	0.39399630838691707	0.02868672196113242	0.10466847791911094	0.19334452684858303	0.04950333438346784	-0.10946228589753433	-0.17833674338987304	-0.009127130783721854	-0.11765638047292208	-0.19341509176195362	-0.15627748284722334	-0.1258028411984569	-0.28062505124169396	-0.13025829843989165	0.21038701358719128	-0.09042918612434725	0.09873053316444855	0.02928908933086372	0.06791719240125556	0.020146713634492355	0.05649152000723726	-0.4093396836529842	0.10793423314206366	0.1349267514586496	-0.007856300643466065	0.11478268477553068	0.4679215852002977	0.10905106622687169	-0.07828363113636923	0.08785386420597818	0.014561013111091635	-0.10260663240256664
LPAR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.04865076699976778	0.33434960951983794	0.023488535145258574	0.0002929204069706216	0.011010247488545226	-0.011389471335418948	-0.1849683498909401	-0.04165449474415964	0.2636500597598233	-0.12686658213910135	-0.012119033708932051	0.19046925382253743	0.1825783215906297	-0.17400270516927874	-0.2760513594351591	0.1045716105408598	-0.24561036216466742	0.11791971267468318	-0.06123816219717807	-0.25740124016065646	-0.3178115000781611	-0.1664941660208923	0.13538578165527923	0.024151272542181364	-0.11017599864423744	-0.040775265459106265	-0.17211078591053955	-0.019868034204923782	0.01890622992024666	-0.351026439776684	-0.018501605527489237	0.16311959747125418	-0.2274145850732068	0.08787504282755865	0.4859260365190211	0.014761182253588053	0.17315650226890564	-0.0433763243320755	-0.13983073263443885	-0.1229595418960822
LPAR2	Not-coupled	Coupled	Coupled	-	Lysophospholipid (LPA) receptors	classA	-0.24363013424269858	0.3343856461813556	0.03350691563387245	-0.22967360333672734	0.41341809496783566	-0.0013292606862851711	0.09227758801777197	-0.18527342546803532	0.12747421066128478	0.24145862818850472	-0.31836880980723054	0.04887813362539891	0.2971959053700631	-0.16248020743051717	0.07533258441371013	-0.14343833224311525	-0.019250040058021518	0.28051096204644066	0.2893282170451254	0.02212506869073251	-0.0950641688257663	0.20695554076172293	0.0002102964323081985	-0.1774814641317953	0.21446186580042997	-0.4084968878859531	-0.10400033371001036	-0.05740257122347235	-0.16772905533826812	0.05556329266857896	-0.047969981513259936	0.14131118769134896	0.005239081103648575	0.36335750008921625	0.04510763306585559	0.027900812162519925	0.4277258859100985	0.1487709171626074	-0.3408186237778056	0.20691511976731095
LTB4R	Not-coupled	Not-coupled	Coupled	-	Leukotriene receptors	classA	0.21411241553988117	0.11939447168315134	-0.02987307966588012	-0.27316850661176617	-0.3358895736262996	0.15413488011452908	-0.21692276273431854	-0.08571460793317137	-0.2433990353182655	0.14380620520166912	0.2544192507793449	0.3758866210121747	-0.07463902679051816	0.41289676312274026	0.024214616072594015	-0.3254757415890674	-0.203549201586205	-0.07408763933262544	-0.16073396239551227	0.07296680079027391	0.010098275693258192	0.19247277548959058	0.2195329405397071	0.08224977100473062	0.013606739748218273	-0.12559024022133422	0.1527954054527595	-0.39915902564350875	0.21594335643681983	0.11410862408162152	-0.20677188540276964	0.4001512759100292	0.18994093824293068	0.15607788293092648	-0.1035142577189328	-0.026013356143941742	0.5375426308733361	0.1715131763537398	-0.1827139744445118	0.14803491120383852
LTB4R2	Not-coupled	Not-coupled	Not-coupled	-	Leukotriene receptors	classA	0.06663514869247913	0.005381026970689866	-0.17658749948080227	-0.11518134508537577	0.1042295717782529	-0.12684676744013434	-0.1489538139712977	0.2706118495682735	-0.14782727662429448	0.20781499533791467	0.2505654269979874	0.37751904054740204	-0.05089539392703357	0.17004621111513957	-0.07931680190755515	0.30331592990952627	-0.05571938641810019	-0.28064217997512064	0.07307799408476934	0.09727627036853331	0.012729119644212795	-0.396877600504439	-0.35728829015156927	-0.3456289870193974	-0.006285437306101296	-0.17621723729761443	0.15961381133903824	-0.014626267819810416	0.03076807982798073	-0.14277820936363392	-0.0075106664175631195	-0.18547056386270022	0.14774365054122016	0.13417034796887914	0.029145444335271196	0.21716834711841124	-0.1214285871350414	-0.4364141573480589	0.07052165711284163	-0.05301086058917378
MC3R	Coupled	Not-coupled	Coupled	-	Melanocortin receptors	classA	0.014471865779418579	0.338446723947775	-0.07093777476770749	-0.018642635834762254	-0.08894909794102726	-0.3003164736532327	0.011117522564312548	0.15997110297364153	-0.30528750639925734	0.37053874049133373	0.3201995207965945	0.13927982592821642	0.09886472708585896	0.3456074455579166	-0.010084609088003722	0.5504593232561956	0.00900651221801292	0.09091522350750206	0.008344730289220758	-0.16545726764774546	0.018243636255312883	-0.1162350512114688	-0.253152079974714	-0.14124989046158645	-0.31961109165175594	-0.13472218428736982	0.2675696173552415	0.17218009808714171	-0.023225643749668103	-0.12578175406480713	0.08434351358242069	-0.24240689750311029	-0.15619734513431804	-0.031150514059606605	0.028922110251322627	0.143248914676284	-0.014334941230734671	-0.3749450549103522	0.20291867322197757	-0.06869343072670925
MC4R	Coupled	Coupled	Coupled	-	Melanocortin receptors	classA	0.03426679835002464	-0.189736365786166	-0.0681231953686348	0.21140113800029453	0.06356757545699314	-0.06963266050918535	0.42197552892573204	-0.017952204474714524	0.26395861300924117	-0.09135665538402779	-0.30310354651387694	0.4582657457129913	-0.0391629851950716	-0.0026481847605324947	-0.11252209795283656	-0.1189534639258979	0.08265144723188905	-0.14441310704948362	-0.09863611779880367	-0.0034944591014195556	-0.2843739630357217	-0.05373662786510457	0.30706245173829994	-0.2693344144116627	0.0195868905604774	-0.019494091121591763	0.053443949169096935	0.23437523425857287	-0.13533732450544458	0.026221852083594482	-0.16158107552328782	-0.1515988197661268	-0.013908431746647744	-0.11427089168445483	-0.42396189084513436	-0.11152514703576168	-0.031757976897373315	-0.09795598512023128	0.13601196180551142	0.0932640011522418
MTNR1A	Not-coupled	Not-coupled	Coupled	-	Melatonin receptors	classA	0.14300152299770189	-0.19119018983766828	-0.2852643391234786	0.20834935537008242	0.02072936353664966	0.18819681107824393	0.48881769288637955	0.04032747938832746	0.2044478117476807	-0.14889382436210497	-0.16907916240161946	0.33789222807849256	-0.08871195489044584	-0.1362468628530984	-0.06314172156196694	-0.1942204771250778	0.05848104626831367	-0.23929561584097742	-0.2600698900076992	0.06181847257071161	-0.049648389992437134	-0.1087816415895317	0.2864709146443402	-0.16367154513123586	-0.13901188595613237	-0.08390141079232703	0.0712734320202826	-0.008524628809421349	-0.2912384572985074	-0.0452575614914311	-0.09024522577851943	0.08000599649113757	-0.11990365427183027	0.049088106883931455	-0.3636224631343232	-0.25209222705619877	0.04747964627928646	-0.21556794353170006	0.2629526084291392	0.046886838293728944
MTNR1B	Not-coupled	Not-coupled	Not-coupled	-	Melatonin receptors	classA	-0.1141211958969189	-0.2495492565159057	0.3495349518869	-0.03802777426642657	-0.6074610373540446	0.24728535582682487	-0.1316254846349519	0.28155430322797975	-0.08659330469769695	-0.20819536985589235	0.01777872872457692	-0.4370416663086419	0.03667253509244884	0.2502824226974977	0.2862379099622895	0.281021692395166	-0.20998600556789565	-0.0020656297501608933	0.34374046170453904	0.015203424160998149	-0.13780995044419575	-0.08144667553134008	0.5133348569359145	-0.20704846267451166	-0.05496465697218881	-0.11701812123731734	-0.2366367532110228	-0.2095930226142482	-0.04400728384246323	-0.10524394924312605	-0.18306811932806571	0.12254496994853543	-0.0309520012682857	0.11397614171119541	0.039971853215632014	-0.20586235579105586	-0.02166424064839465	-0.23152580121018965	0.01211630492631497	-0.09307471355574878
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.19113641502794362	-0.20001246805493864	-0.20661784647764253	-0.17680074098283716	-0.23775867713158497	0.04039145556806432	0.12108509722640484	0.07479949281495364	0.41763235047389285	-0.2420913606192942	-0.1772029078043417	-0.11128911126124706	-0.13389802172383586	0.2546166628211868	0.6005658014635262	-0.02263926733310399	-0.2063771151234337	0.2559804625816441	0.13903569936414698	-0.03118676346329913	0.0043139070724872615	0.38855186189237795	0.3022657668835077	0.17146106582478873	-0.2986611086381182	-0.4425962926906455	-0.050730809557640165	0.22274686151388037	-0.011532173045206692	-0.07720519125723409	0.5082460692934668	0.07557738743637328	0.016544782866913754	-0.19474090175184752	-0.13171204946468343	-0.09929993261450337	-0.1878685949921826	-0.2482606437519817	-0.054807214991919526	-0.2223724223878038
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-0.2965680460756476	0.052227571871542804	0.10963715163185449	0.037038322054840866	0.26655870333295095	-0.2065894967538109	-0.1647311964350531	0.50301015754678	0.3594994285735145	-0.09941177346433501	0.07218650519985612	0.2554462386420391	-0.20207592293551774	0.35674859563234435	0.339512733689286	-0.04247653898246343	-0.12488004905222155	-0.07103030197716527	0.09409135765394015	0.24423314180180297	-0.13625475068610848	-0.17824742644834696	0.31108528748788206	0.17332730818983294	-0.0913635873552663	-0.10913261989741148	-0.31661886668117545	-0.4691003030959705	0.028552295839629496	0.05188404020877257	-0.045505585579953246	-0.17321879379563654	-0.18579608764121508	0.07728627940275667	-0.21353354384479295	0.11277452280364131	-0.14076511337747308	0.2098398178655761	0.2226940823110512	-0.0845367708789618
NPY1R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.0046412312202871765	0.24264149662144435	0.25708192148450276	-0.052342470476628836	-0.10411450095734319	-0.2574309958232262	-0.28742876156739183	0.23342165605012244	0.005013993081054121	-0.2803434575021476	-0.2377114704277755	-0.07696015521091307	-0.00718004968568902	0.03868370590783029	0.07409840339199221	0.11208106983009894	0.09712271861280682	-0.3756281054954207	-0.10940970402164744	-0.11116273427653528	0.3155131240904326	-0.1750435615676785	-0.029739023859136172	0.15877875437314193	-0.0968209110036328	0.1805981125907567	-0.42105669788706374	-0.019652333592447148	0.03008029692097392	0.39328555942680476	-0.24764964636939182	0.08269083860768328	-0.2008947309753577	-0.16362430036854717	-0.1387197158012527	0.24784631020625833	0.022122377728968964	0.08369188565775885	0.13067038526481156	-0.41608566715645523
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	0.03864776820242144	-0.3849370265806623	-0.05102617029560639	0.322836675379289	-0.03652138065605702	0.11422474649191457	0.1111647325687579	0.05617432855322776	0.029723129813159454	-0.008777900112619195	-0.036371002868217636	-0.12013116101583994	0.16175103188470435	0.0324602330890807	0.07045749000610867	-0.10447608493299652	-0.34776153211889527	0.06674682699869514	0.06153780929463166	0.2780944074612024	-0.009875352812630822	-0.050641241033770906	-0.40748650027379185	-0.11254575076540493	-0.029856171830434156	-0.1870390962881479	-0.17835950953429855	-0.03844402814539749	0.10990505267540186	-0.32015653941422567	-0.18675232058976457	0.23515097725947454	-0.024100805424045597	-0.25971983237292057	0.08598942473528051	0.022480752844001195	0.05189146951440134	-0.1601381567224841	-0.09818630171562284	0.2603623758620005
OPRD1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.24473328388043664	-0.19300884063870066	-0.031461311424457246	-0.07477497823570498	0.03656984301651302	0.0872180352636551	0.07460892260889959	-0.08036751042006464	-0.03775684667010425	0.21866772652437125	-0.19911617043496704	0.029252776175379504	0.02066982693626965	0.04340480178338336	-0.0038293153963579875	-0.0018493966140718885	-0.4746504824161421	-0.12312526961717975	-0.09493398935756421	0.25472257279138844	0.2905539717105775	0.1344453721345479	-0.24583357080212467	0.031989958831389845	-0.07764624184844388	-0.006399553335672033	-0.057883213635926696	-0.03194003248485266	0.12084014899159723	-0.23838315502813262	-0.10830324456666246	0.0071846281039369235	-0.03851782043448596	-0.10797096004026586	0.1397621158491601	-0.043143750084192065	-0.15501328403675294	-0.17408730006836556	0.1584101613263974	0.09927642279748716
OPRK1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.16171529031965942	-0.0704480351343621	0.41466040266569126	0.20448299010386642	-0.3214824561911932	0.006203994234827748	-0.05953849910268385	-0.20858254672040769	-0.009435554027519132	-0.08147376133872516	-0.21351639621479113	-0.12834695959795744	0.39191508279857973	-0.11246348645926056	-0.2056220306984669	-0.014585691508320514	-0.0344911682773539	-0.32145935589391034	0.2231396657280942	0.16031299152695744	0.08895418204379994	0.14330773554250872	-0.34664706898268566	0.08813308123038252	-0.4522211924142451	0.10880302287675284	-0.06072281323443561	-0.048414158375465546	-0.10028326859243736	-0.22330636678464064	-0.019755189936103677	0.20225093263160107	-0.09310375001293353	0.06969369405238171	0.04754635923531158	0.04070258120491857	0.007019317463098548	-0.12395875927504006	0.03357848795415211	0.14379076611838087
OPRL1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	-0.3150734545271883	-0.22222124004150076	0.006159745193742725	0.04780289674508551	-0.35227935962134693	-0.03641169937530387	0.12406658719085469	-0.12460914871302264	0.3126823050782156	0.2780404254753492	-0.13511578244881464	0.06417358459131141	-0.07859982163247708	0.02018746444160307	-0.023211703245964124	-0.1569037448559022	-0.4116931957313949	-0.0359098560816746	0.012129067556303247	0.0007937193057616351	0.42506156656203453	0.179337168310566	-0.2688612145770603	-0.12905730868018978	-0.04542507697912841	0.11274121262645423	-0.028092579066256278	0.018859114895316477	0.053525493719500224	-0.23180108760480528	-0.21022081342881993	0.1763702938277369	0.03351533288311921	-0.11691184617495366	0.038426158279242374	0.13042265822799068	-0.14237750166905175	-0.029852270769435557	-0.044513835871571227	0.0980082038353362
OPRM1	Not-coupled	Not-coupled	Coupled	-	Opioid receptors	classA	0.24595233300643535	-0.4227509826099856	-0.2237079224520038	0.13339484498051526	0.3025784669056225	0.28718441490774377	0.20078884536035768	0.3570516576783445	-0.1407027397641596	-0.23362074377395445	0.24572827408380638	-0.2500920329101337	0.13782386716331194	-0.10528033122512896	0.00883286252816685	0.05585588828280529	0.08980671623901788	-0.09654665403403409	0.031933020753336754	0.20543944442904358	-0.5234372590335886	-0.21002246985915002	-0.16305196210022457	-0.07220297497718381	0.2702655924095484	0.03783435280555035	-0.06491831621738613	0.13294997393670882	0.41757489186335467	0.026888052941002043	0.10460504131598496	0.2958640539193614	-0.0526563968018753	-0.21160074186338385	-0.06313300494359474	0.43739000063490613	0.11127543874492546	-0.06645101254286256	-0.20031030704001707	0.11823116633436948
OXTR	Not-coupled	Coupled	Coupled	-	Vasopressin and oxytocin receptors	classA	0.03445656223364391	-0.31382185284406183	-0.4435253983589435	-0.09663540384962967	-0.563707366657348	0.1309996237514832	-0.3642192235022106	-0.27995640544512507	0.018350675120755555	-0.18786329995727494	0.0031718064146171033	0.248161097954998	-0.14725922516755954	-0.135125857378191	-0.06514150106213329	0.18478540621758047	-0.26461586513546864	0.17456064593971302	-0.3304694443479901	-0.1040758246757737	-0.022581441653400727	0.0708197970535602	0.18306347704074769	-0.017365760051116	0.007150645148359682	0.41389877228313116	-0.08112351669123294	-0.10607054351918525	0.10346789069061837	-0.04868163837948942	-0.2679937721870531	-0.2549080553207178	-0.1256084141847677	-0.16048449668454362	-0.05757290424962637	0.27015442339856177	0.08035706467098604	0.41189714759381113	0.11406614386125363	0.22262683531863045
P2RY2	Not-coupled	Coupled	Coupled	-	P2Y receptors	classA	0.5112529208539516	0.07353894097660617	0.4543435468752417	-0.25114068403821804	-0.318392894583951	0.04521981788310766	0.03457775765916695	0.33026283917457105	-0.15548701231081855	-0.29800356814252643	0.10013196835162726	0.29776343718876824	-0.13196198195512227	-0.18676062739512436	0.4196622759869282	-0.08090805443779243	0.27203048278496295	-0.25759286981308976	0.01345170361103715	-0.27739873560530603	0.10717122128079545	0.05306203210894986	-0.30090915665268303	0.039470178322457146	0.04532022347474011	-0.1045642877540231	0.3573345645129954	-0.20425294903996222	-0.002720953569202962	-0.30970752756204933	-0.019690819193574117	-0.20246642906556953	-0.1799261076815886	-0.25395996025929457	-0.0878543305545172	0.03792378298054145	0.6146812448842832	0.0585316961683178	-0.1345156919154412	0.11525149076052331
PTGER1	Not-coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	-0.3003973967628297	0.27602498033614664	-0.3089960005074631	0.16315991322196768	-0.04858806969734113	0.09948371103552282	0.0723304640746614	0.1299449667246543	0.14916929875654594	-0.30120968547785243	0.2520822368131873	-0.0395632078905343	-0.08647409551929694	-0.09679706960051677	-0.21130436393186175	0.41237079595551807	0.07363261762080286	-0.10347285387138949	-0.1661751981639221	0.13482108425473252	0.18278161123942122	0.0070136057803106226	0.16224340745146681	0.30489303602798595	0.2892483233259649	-0.13053376987487136	-0.03630405493571538	0.06418739280955997	-0.5078790007558295	-0.13088693908875332	0.11583145735957734	-0.07646256943698848	0.24691135039456016	-0.047906125583463	0.0877155869206644	0.16150015860628988	0.2344608721155216	-0.05238638484796143	0.06259438143181062	-0.0031291239155013862
PTGER2	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	0.18928880207444632	0.08347508431401746	-0.40263712817779834	-0.30568689225109985	-0.06054338679767266	0.028909443884711897	0.5186170951075029	0.14568437589942224	0.03159891487192953	0.26742518992177494	0.11900386846553535	-0.1118935155228359	0.10493031383083591	-0.25870120306376054	-0.06196592652443444	0.16724507553678766	0.24975971577677894	0.14626074427669505	-0.06141501666925041	-0.10161454902116425	0.15573693371857106	0.26818825601415847	0.08324701552277386	0.4831734012262245	0.00820269706313388	-0.22506861986209925	-0.3674090998265568	-0.06757466590455627	-0.29012438753953396	-0.07469626434241382	-0.15584378892665202	-0.12704747641858463	-0.08815971612528452	-0.058387188496391115	0.3140159313701288	-0.22170096754930896	0.24910333506198093	-0.1337887231668328	0.06510578729150394	-0.11594489386736997
PTGER3	Not-coupled	Not-coupled	Not-coupled	-	Prostanoid receptors	classA	-0.01407372235541639	0.3496101672229192	0.13878421376367436	0.2375979542555865	0.04948618990411545	-0.12122786538917059	0.22485468429584704	-0.321950673442061	-0.26050399919182243	-0.0851997057243898	-0.04181817189197184	-0.19062318083614035	-0.08807177923949305	-0.20942056283964625	0.17388933096668516	0.2698979105514606	-0.014607958630833313	-0.02929179038049118	0.14407503026503407	0.6479197595554121	0.11729124804153708	0.04649020602083458	0.25092461817991085	-0.378465352383774	0.26714743742487956	0.22375608207256895	-0.04056498484002353	-0.10579013171127369	-0.17412905241744664	-0.34884864900736184	-0.084316505231283	0.09525174353428294	0.28005772858858274	-0.18664103019744446	-0.024725375609534635	0.24903986699794162	0.17694056331750732	0.03733294400386529	0.22171538939962704	-0.2364458925851433
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	0.41435580013948187	0.05756800440471075	0.3997964599116545	0.05058040076656875	0.3473811576181348	-0.09178889951694	0.36808880582864484	0.10808794846588146	0.02218312403289397	0.28089798179320813	-0.47166219891520883	0.19036793050897055	0.18086878556317873	-0.14041640801448652	-0.08240262420744751	0.3222724895722162	0.08818592545752987	0.18019396885393718	0.22717298058211438	0.30714808924467457	0.10302853946309105	-0.02064350501281983	0.08381812266756256	0.35724914623571613	-0.03740318749617375	-0.2767712945638591	-0.02180706272177393	-0.203637532881179	-0.05390710051468868	0.013635668131548869	-0.16699780561122518	0.012645318557595823	0.051559704137216174	-0.17761219732623798	-0.17671164744358955	0.14555165374830373	0.1513887377830029	-0.005826179307200891	-0.011995318005179344	-0.09596350845696754
PTGFR	Coupled	Coupled	Not-coupled	-	Prostanoid receptors	classA	0.4878707576521629	0.040194123609145996	0.2980456715635507	0.408000735116319	0.08120022273731549	0.23936000980010597	0.037250021698277215	-0.09542536536550582	-0.1824139896837849	0.18973838794854828	0.03423720085724848	0.30096461983664896	-0.5277641578011042	-0.24031978552459424	-0.06963928578194502	-0.3263087375629126	-0.05250705735510785	-0.08940104912602335	0.033356460244179355	0.32975973031936723	-0.03495699553966361	0.03644146690697487	0.03214642289179891	-0.2080311703125504	0.19904087146743724	-0.08266862460694065	-0.02998091600961933	-0.14355980577833438	-0.054245319657273514	-0.05394426652971671	0.2617170499151405	-0.4129886513495335	-0.2379021551769271	0.007416416212622866	0.38553620654318815	-0.13735647673797854	-0.2118570987317497	0.1532783756437513	0.010715518493959018	0.018829794589216384
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	0.03508554785183014	-0.033485646973533324	0.33393026927455643	0.1459215003121996	0.18179408608056638	-0.24038175961923022	-0.15499597586003527	0.005536522338647888	0.1897984506016302	0.14562410591768563	0.2576439100344294	0.20318944044825685	0.03659385791827269	-0.2248957753510328	-0.039184862825969086	-0.1352890337203484	-0.10513450595490126	0.40114330807331716	0.05619342531008103	-0.16989379710400368	-0.03364553387399013	0.020430468274976965	0.3453369146334501	0.12276193818162179	-0.15594560423287096	0.2646656459489822	0.08676116961072723	0.48266990325074083	0.06396897404809031	-0.12150004129601134	-0.03790025725456332	-0.02137755780818801	0.06432855549865313	-0.08485219052781982	0.14333957500127698	0.34646188770006436	0.044225357843972676	0.04374191696587811	-0.10162408231691114	-0.052242633713665144
S1PR1	Not-coupled	Not-coupled	Coupled	-	Lysophospholipid (S1P) receptors	classA	-0.33281198326716827	-0.209133026444016	0.497837599483762	-0.27862122270003914	-0.07341938176941441	-0.15187483426785303	0.12811247511605475	-0.09444347413865425	0.1769447668888505	0.3976954340024218	0.31773115306467725	-0.1355091794194194	0.15747659742169742	-0.01395477510735765	0.015615638499501825	-0.05166784078381541	-0.09535811181367476	-0.14519685030492707	-0.20190159581342543	0.11503983691835214	-0.14897854755790674	0.3049381809934359	0.10059708073619224	0.09240559397096153	-0.02153234916974223	0.1234718019094769	-0.011877005696983646	0.05346629873849076	0.08093411316546231	-0.11439787939807526	0.14006041888485143	-0.08268161559367179	-0.004763798644729477	-0.1843089889172157	0.032870089774825854	0.10461289759250751	-0.09003270658294084	0.14582135651555722	0.06899065896207097	0.22488876411842748
SSTR2	Not-coupled	Not-coupled	Coupled	-	Somatostatin receptors	classA	-0.12014962607568286	0.3113997602720569	-0.06923704343835767	0.18388780585927908	-0.011867553641331081	0.4590894170636008	0.12048038797840074	0.08166901705688429	-0.12825044910792371	0.1273888703192265	0.05115852925526604	-0.309774856960081	0.03619619389006709	-0.07396054234911437	-0.20226619483221328	-0.016882452713580857	0.17382365621622495	-0.005135443092203258	0.11975194659360594	-0.038592485395044715	-0.1086597642791745	0.02285091682121255	0.08313825957573483	0.04845678218801408	-0.2060450900886688	0.1699623819448071	0.2696828120229623	-0.10372953372968467	0.1740556610208155	-0.0329208770176684	-0.33122024888205875	-0.3707626223399118	-0.13465734039554442	0.10203442277749111	-0.2136037068314718	-0.06893101170411979	-0.2831040528564564	-0.09135150545084834	-0.016918847880878995	-0.045469261442761484
