DimR	Family	Layer	Score
PCA	Bile acid receptor	14	0.003
PCA	Bile acid receptor	12	0.003
PCA	Bile acid receptor	10	0.002
PCA	Bile acid receptor	9	0.002
PCA	Complement peptide receptors	1	0.012
PCA	Complement peptide receptors	6	0.011
PCA	Complement peptide receptors	20	0.01
PCA	Complement peptide receptors	11	0.01
PCA	Complement peptide receptors	7	0.01
PCA	Complement peptide receptors	8	0.01
PCA	Complement peptide receptors	14	0.009
PCA	Complement peptide receptors	13	0.009
PCA	Complement peptide receptors	12	0.009
PCA	Complement peptide receptors	21	0.009
PCA	Complement peptide receptors	15	0.008
PCA	Complement peptide receptors	10	0.006
PCA	Complement peptide receptors	9	0.006
PCA	Complement peptide receptors	3	0.003
PCA	Complement peptide receptors	33	0.003
PCA	Complement peptide receptors	5	0.002
PCA	Complement peptide receptors	24	0.002
PCA	Complement peptide receptors	26	0.001
PCA	Complement peptide receptors	25	0.001
PCA	Complement peptide receptors	30	0.001
PCA	Complement peptide receptors	23	0.001
PCA	Complement peptide receptors	17	0.001
PCA	Complement peptide receptors	18	0.001
PCA	Complement peptide receptors	16	0.001
PCA	Complement peptide receptors	4	0.001
PCA	Complement peptide receptors	22	0.0
PCA	Complement peptide receptors	19	0.0
PCA	Complement peptide receptors	27	0.0
PCA	Complement peptide receptors	28	0.0
PCA	Complement peptide receptors	29	0.0
PCA	Complement peptide receptors	2	0.0
PCA	Complement peptide receptors	31	0.0
PCA	Complement peptide receptors	32	0.0
PCA	Complement peptide receptors	0	0.0
PCA	Orexin receptors	0	0.022
PCA	Orexin receptors	3	0.016
PCA	Orexin receptors	22	0.009
PCA	Orexin receptors	19	0.008
PCA	Orexin receptors	6	0.008
PCA	Orexin receptors	1	0.008
PCA	Orexin receptors	16	0.007
PCA	Orexin receptors	18	0.007
PCA	Orexin receptors	17	0.007
PCA	Orexin receptors	4	0.007
PCA	Orexin receptors	21	0.006
PCA	Orexin receptors	12	0.006
PCA	Orexin receptors	13	0.006
PCA	Orexin receptors	14	0.006
PCA	Orexin receptors	15	0.006
PCA	Orexin receptors	11	0.005
PCA	Orexin receptors	8	0.005
PCA	Orexin receptors	7	0.005
PCA	Orexin receptors	20	0.004
PCA	Orexin receptors	10	0.004
PCA	Orexin receptors	9	0.004
PCA	Orexin receptors	2	0.001
PCA	Orexin receptors	27	0.001
PCA	Orexin receptors	28	0.001
PCA	Orexin receptors	5	0.0
PCA	Orexin receptors	23	0.0
PCA	Orexin receptors	24	0.0
PCA	Orexin receptors	25	0.0
PCA	Orexin receptors	26	0.0
PCA	Orexin receptors	29	0.0
PCA	Orexin receptors	30	0.0
PCA	Orexin receptors	31	0.0
PCA	Orexin receptors	32	0.0
PCA	Orexin receptors	33	0.0
PCA	Melatonin receptors	28	0.021
PCA	Melatonin receptors	27	0.021
PCA	Melatonin receptors	32	0.019
PCA	Melatonin receptors	31	0.019
PCA	Melatonin receptors	29	0.018
PCA	Melatonin receptors	30	0.017
PCA	Melatonin receptors	26	0.017
PCA	Melatonin receptors	25	0.016
PCA	Melatonin receptors	5	0.014
PCA	Melatonin receptors	24	0.014
PCA	Melatonin receptors	33	0.013
PCA	Melatonin receptors	23	0.012
PCA	Melatonin receptors	0	0.01
PCA	Melatonin receptors	2	0.009
PCA	Melatonin receptors	22	0.009
PCA	Melatonin receptors	19	0.008
PCA	Melatonin receptors	6	0.008
PCA	Melatonin receptors	17	0.007
PCA	Melatonin receptors	8	0.007
PCA	Melatonin receptors	16	0.007
PCA	Melatonin receptors	4	0.007
PCA	Melatonin receptors	18	0.007
PCA	Melatonin receptors	20	0.007
PCA	Melatonin receptors	7	0.007
PCA	Melatonin receptors	11	0.007
PCA	Melatonin receptors	13	0.006
PCA	Melatonin receptors	14	0.006
PCA	Melatonin receptors	21	0.006
PCA	Melatonin receptors	15	0.006
PCA	Melatonin receptors	12	0.006
PCA	Melatonin receptors	9	0.004
PCA	Melatonin receptors	10	0.004
PCA	Melatonin receptors	1	0.002
PCA	Melatonin receptors	3	0.0
PCA	Trace amine receptor	10	0.051
PCA	Trace amine receptor	9	0.049
PCA	Trace amine receptor	15	0.027
PCA	Trace amine receptor	21	0.025
PCA	Trace amine receptor	14	0.023
PCA	Trace amine receptor	12	0.023
PCA	Trace amine receptor	13	0.022
PCA	Trace amine receptor	11	0.021
PCA	Trace amine receptor	7	0.021
PCA	Trace amine receptor	8	0.021
PCA	Trace amine receptor	16	0.02
PCA	Trace amine receptor	20	0.02
PCA	Trace amine receptor	18	0.019
PCA	Trace amine receptor	17	0.019
PCA	Trace amine receptor	6	0.016
PCA	Trace amine receptor	19	0.016
PCA	Trace amine receptor	22	0.014
PCA	Trace amine receptor	23	0.009
PCA	Trace amine receptor	3	0.008
PCA	Trace amine receptor	24	0.007
PCA	Trace amine receptor	25	0.007
PCA	Trace amine receptor	33	0.007
PCA	Trace amine receptor	5	0.007
PCA	Trace amine receptor	26	0.006
PCA	Trace amine receptor	29	0.006
PCA	Trace amine receptor	30	0.006
PCA	Trace amine receptor	31	0.006
PCA	Trace amine receptor	32	0.006
PCA	Trace amine receptor	2	0.005
PCA	Trace amine receptor	27	0.005
PCA	Trace amine receptor	28	0.005
PCA	Trace amine receptor	0	0.005
PCA	Trace amine receptor	1	0.004
PCA	Trace amine receptor	4	0.004
PCA	GABA<sub>B</sub> receptors	21	0.048
PCA	GABA<sub>B</sub> receptors	11	0.04
PCA	GABA<sub>B</sub> receptors	16	0.039
PCA	GABA<sub>B</sub> receptors	20	0.038
PCA	GABA<sub>B</sub> receptors	18	0.038
PCA	GABA<sub>B</sub> receptors	17	0.037
PCA	GABA<sub>B</sub> receptors	19	0.032
PCA	GABA<sub>B</sub> receptors	22	0.027
PCA	GABA<sub>B</sub> receptors	2	0.025
PCA	GABA<sub>B</sub> receptors	0	0.022
PCA	GABA<sub>B</sub> receptors	23	0.017
PCA	GABA<sub>B</sub> receptors	3	0.016
PCA	GABA<sub>B</sub> receptors	24	0.014
PCA	GABA<sub>B</sub> receptors	25	0.013
PCA	GABA<sub>B</sub> receptors	26	0.012
PCA	GABA<sub>B</sub> receptors	30	0.012
PCA	GABA<sub>B</sub> receptors	31	0.011
PCA	GABA<sub>B</sub> receptors	29	0.011
PCA	GABA<sub>B</sub> receptors	32	0.011
PCA	GABA<sub>B</sub> receptors	28	0.01
PCA	GABA<sub>B</sub> receptors	27	0.01
PCA	GABA<sub>B</sub> receptors	1	0.008
PCA	GABA<sub>B</sub> receptors	15	0.008
PCA	GABA<sub>B</sub> receptors	14	0.006
PCA	GABA<sub>B</sub> receptors	13	0.006
PCA	GABA<sub>B</sub> receptors	12	0.006
PCA	GABA<sub>B</sub> receptors	7	0.005
PCA	GABA<sub>B</sub> receptors	8	0.005
PCA	GABA<sub>B</sub> receptors	10	0.004
PCA	GABA<sub>B</sub> receptors	9	0.004
PCA	GABA<sub>B</sub> receptors	4	0.004
PCA	GABA<sub>B</sub> receptors	6	0.003
PCA	GABA<sub>B</sub> receptors	5	0.0
PCA	GABA<sub>B</sub> receptors	33	0.0
PCA	Corticotropin-releasing factor receptors	3	0.013
PCA	Corticotropin-releasing factor receptors	28	0.01
PCA	Corticotropin-releasing factor receptors	27	0.01
PCA	Corticotropin-releasing factor receptors	6	0.008
PCA	Corticotropin-releasing factor receptors	19	0.008
PCA	Corticotropin-releasing factor receptors	17	0.007
PCA	Corticotropin-releasing factor receptors	16	0.007
PCA	Corticotropin-releasing factor receptors	20	0.007
PCA	Corticotropin-releasing factor receptors	18	0.007
PCA	Corticotropin-releasing factor receptors	11	0.007
PCA	Corticotropin-releasing factor receptors	8	0.007
PCA	Corticotropin-releasing factor receptors	7	0.007
PCA	Corticotropin-releasing factor receptors	12	0.006
PCA	Corticotropin-releasing factor receptors	13	0.006
PCA	Corticotropin-releasing factor receptors	14	0.006
PCA	Corticotropin-releasing factor receptors	15	0.006
PCA	Corticotropin-releasing factor receptors	21	0.006
PCA	Corticotropin-releasing factor receptors	10	0.004
PCA	Corticotropin-releasing factor receptors	9	0.004
PCA	Corticotropin-releasing factor receptors	4	0.004
PCA	Corticotropin-releasing factor receptors	22	0.002
PCA	Corticotropin-releasing factor receptors	1	0.002
PCA	Corticotropin-releasing factor receptors	0	0.001
PCA	Corticotropin-releasing factor receptors	2	0.001
PCA	Corticotropin-releasing factor receptors	23	0.0
PCA	Corticotropin-releasing factor receptors	24	0.0
PCA	Corticotropin-releasing factor receptors	25	0.0
PCA	Corticotropin-releasing factor receptors	26	0.0
PCA	Corticotropin-releasing factor receptors	5	0.0
PCA	Corticotropin-releasing factor receptors	29	0.0
PCA	Corticotropin-releasing factor receptors	30	0.0
PCA	Corticotropin-releasing factor receptors	31	0.0
PCA	Corticotropin-releasing factor receptors	32	0.0
PCA	Corticotropin-releasing factor receptors	33	0.0
PCA	Apelin receptor	28	0.011
PCA	Apelin receptor	27	0.011
PCA	Apelin receptor	32	0.01
PCA	Apelin receptor	31	0.01
PCA	Apelin receptor	30	0.009
PCA	Apelin receptor	29	0.009
PCA	Apelin receptor	26	0.009
PCA	Apelin receptor	33	0.008
PCA	Apelin receptor	3	0.008
PCA	Apelin receptor	5	0.008
PCA	Apelin receptor	25	0.008
PCA	Apelin receptor	24	0.007
PCA	Apelin receptor	23	0.006
PCA	Apelin receptor	0	0.005
PCA	Apelin receptor	2	0.005
PCA	Apelin receptor	17	0.004
PCA	Apelin receptor	1	0.004
PCA	Apelin receptor	18	0.004
PCA	Apelin receptor	19	0.004
PCA	Apelin receptor	20	0.004
PCA	Apelin receptor	4	0.004
PCA	Apelin receptor	22	0.004
PCA	Apelin receptor	6	0.004
PCA	Apelin receptor	8	0.003
PCA	Apelin receptor	7	0.003
PCA	Apelin receptor	14	0.003
PCA	Apelin receptor	11	0.003
PCA	Apelin receptor	15	0.003
PCA	Apelin receptor	13	0.003
PCA	Apelin receptor	21	0.003
PCA	Apelin receptor	16	0.003
PCA	Apelin receptor	12	0.003
PCA	Apelin receptor	10	0.002
PCA	Apelin receptor	9	0.002
PCA	Angiotensin receptors	3	0.013
PCA	Angiotensin receptors	30	0.012
PCA	Angiotensin receptors	26	0.012
PCA	Angiotensin receptors	32	0.011
PCA	Angiotensin receptors	31	0.011
PCA	Angiotensin receptors	29	0.011
PCA	Angiotensin receptors	0	0.01
PCA	Angiotensin receptors	28	0.01
PCA	Angiotensin receptors	27	0.01
PCA	Angiotensin receptors	2	0.009
PCA	Angiotensin receptors	22	0.009
PCA	Angiotensin receptors	19	0.008
PCA	Angiotensin receptors	16	0.007
PCA	Angiotensin receptors	20	0.007
PCA	Angiotensin receptors	18	0.007
PCA	Angiotensin receptors	17	0.007
PCA	Angiotensin receptors	11	0.007
PCA	Angiotensin receptors	8	0.007
PCA	Angiotensin receptors	15	0.006
PCA	Angiotensin receptors	14	0.006
PCA	Angiotensin receptors	13	0.006
PCA	Angiotensin receptors	12	0.006
PCA	Angiotensin receptors	21	0.006
PCA	Angiotensin receptors	7	0.005
PCA	Angiotensin receptors	4	0.004
PCA	Angiotensin receptors	10	0.004
PCA	Angiotensin receptors	9	0.004
PCA	Angiotensin receptors	6	0.003
PCA	Angiotensin receptors	1	0.002
PCA	Angiotensin receptors	5	0.0
PCA	Angiotensin receptors	25	0.0
PCA	Angiotensin receptors	24	0.0
PCA	Angiotensin receptors	23	0.0
PCA	Angiotensin receptors	33	0.0
PCA	Free fatty acid receptors	0	0.023
PCA	Free fatty acid receptors	2	0.021
PCA	Free fatty acid receptors	22	0.02
PCA	Free fatty acid receptors	19	0.018
PCA	Free fatty acid receptors	4	0.017
PCA	Free fatty acid receptors	16	0.016
PCA	Free fatty acid receptors	20	0.016
PCA	Free fatty acid receptors	18	0.016
PCA	Free fatty acid receptors	17	0.016
PCA	Free fatty acid receptors	11	0.015
PCA	Free fatty acid receptors	12	0.015
PCA	Free fatty acid receptors	13	0.015
PCA	Free fatty acid receptors	14	0.015
PCA	Free fatty acid receptors	8	0.015
PCA	Free fatty acid receptors	21	0.014
PCA	Free fatty acid receptors	15	0.013
PCA	Free fatty acid receptors	10	0.01
PCA	Free fatty acid receptors	9	0.01
PCA	Free fatty acid receptors	33	0.007
PCA	Free fatty acid receptors	27	0.005
PCA	Free fatty acid receptors	28	0.005
PCA	Free fatty acid receptors	31	0.004
PCA	Free fatty acid receptors	32	0.004
PCA	Free fatty acid receptors	26	0.003
PCA	Free fatty acid receptors	29	0.003
PCA	Free fatty acid receptors	25	0.002
PCA	Free fatty acid receptors	30	0.002
PCA	Free fatty acid receptors	6	0.001
PCA	Free fatty acid receptors	5	0.001
PCA	Free fatty acid receptors	1	0.001
PCA	Free fatty acid receptors	24	0.001
PCA	Free fatty acid receptors	7	0.0
PCA	Free fatty acid receptors	3	0.0
PCA	Free fatty acid receptors	23	0.0
PCA	Bradykinin receptors	33	0.013
PCA	Bradykinin receptors	3	0.013
PCA	Bradykinin receptors	0	0.01
PCA	Bradykinin receptors	2	0.009
PCA	Bradykinin receptors	22	0.009
PCA	Bradykinin receptors	6	0.008
PCA	Bradykinin receptors	19	0.008
PCA	Bradykinin receptors	1	0.008
PCA	Bradykinin receptors	16	0.007
PCA	Bradykinin receptors	20	0.007
PCA	Bradykinin receptors	4	0.007
PCA	Bradykinin receptors	18	0.007
PCA	Bradykinin receptors	17	0.007
PCA	Bradykinin receptors	8	0.007
PCA	Bradykinin receptors	11	0.007
PCA	Bradykinin receptors	7	0.007
PCA	Bradykinin receptors	13	0.006
PCA	Bradykinin receptors	21	0.006
PCA	Bradykinin receptors	12	0.006
PCA	Bradykinin receptors	15	0.006
PCA	Bradykinin receptors	14	0.006
PCA	Bradykinin receptors	9	0.004
PCA	Bradykinin receptors	10	0.004
PCA	Bradykinin receptors	27	0.001
PCA	Bradykinin receptors	28	0.001
PCA	Bradykinin receptors	5	0.0
PCA	Bradykinin receptors	24	0.0
PCA	Bradykinin receptors	25	0.0
PCA	Bradykinin receptors	26	0.0
PCA	Bradykinin receptors	29	0.0
PCA	Bradykinin receptors	30	0.0
PCA	Bradykinin receptors	31	0.0
PCA	Bradykinin receptors	32	0.0
PCA	Bradykinin receptors	23	0.0
PCA	Melanin-concentrating hormone receptors	3	0.013
PCA	Melanin-concentrating hormone receptors	22	0.009
PCA	Melanin-concentrating hormone receptors	19	0.008
PCA	Melanin-concentrating hormone receptors	6	0.008
PCA	Melanin-concentrating hormone receptors	1	0.008
PCA	Melanin-concentrating hormone receptors	17	0.007
PCA	Melanin-concentrating hormone receptors	20	0.007
PCA	Melanin-concentrating hormone receptors	18	0.007
PCA	Melanin-concentrating hormone receptors	16	0.007
PCA	Melanin-concentrating hormone receptors	11	0.007
PCA	Melanin-concentrating hormone receptors	8	0.007
PCA	Melanin-concentrating hormone receptors	7	0.007
PCA	Melanin-concentrating hormone receptors	12	0.006
PCA	Melanin-concentrating hormone receptors	13	0.006
PCA	Melanin-concentrating hormone receptors	14	0.006
PCA	Melanin-concentrating hormone receptors	15	0.006
PCA	Melanin-concentrating hormone receptors	21	0.006
PCA	Melanin-concentrating hormone receptors	10	0.004
PCA	Melanin-concentrating hormone receptors	9	0.004
PCA	Melanin-concentrating hormone receptors	4	0.004
PCA	Melanin-concentrating hormone receptors	27	0.001
PCA	Melanin-concentrating hormone receptors	28	0.001
PCA	Melanin-concentrating hormone receptors	0	0.001
PCA	Melanin-concentrating hormone receptors	2	0.001
PCA	Melanin-concentrating hormone receptors	23	0.0
PCA	Melanin-concentrating hormone receptors	24	0.0
PCA	Melanin-concentrating hormone receptors	25	0.0
PCA	Melanin-concentrating hormone receptors	26	0.0
PCA	Melanin-concentrating hormone receptors	5	0.0
PCA	Melanin-concentrating hormone receptors	29	0.0
PCA	Melanin-concentrating hormone receptors	30	0.0
PCA	Melanin-concentrating hormone receptors	31	0.0
PCA	Melanin-concentrating hormone receptors	32	0.0
PCA	Melanin-concentrating hormone receptors	33	0.0
PCA	Ghrelin receptor	28	0.011
PCA	Ghrelin receptor	27	0.011
PCA	Ghrelin receptor	32	0.01
PCA	Ghrelin receptor	31	0.01
PCA	Ghrelin receptor	30	0.009
PCA	Ghrelin receptor	29	0.009
PCA	Ghrelin receptor	26	0.009
PCA	Ghrelin receptor	3	0.008
PCA	Ghrelin receptor	5	0.008
PCA	Ghrelin receptor	25	0.008
PCA	Ghrelin receptor	33	0.007
PCA	Ghrelin receptor	24	0.007
PCA	Ghrelin receptor	23	0.006
PCA	Ghrelin receptor	0	0.005
PCA	Ghrelin receptor	2	0.005
PCA	Ghrelin receptor	17	0.004
PCA	Ghrelin receptor	1	0.004
PCA	Ghrelin receptor	18	0.004
PCA	Ghrelin receptor	19	0.004
PCA	Ghrelin receptor	20	0.004
PCA	Ghrelin receptor	4	0.004
PCA	Ghrelin receptor	22	0.004
PCA	Ghrelin receptor	6	0.004
PCA	Ghrelin receptor	8	0.003
PCA	Ghrelin receptor	7	0.003
PCA	Ghrelin receptor	14	0.003
PCA	Ghrelin receptor	11	0.003
PCA	Ghrelin receptor	15	0.003
PCA	Ghrelin receptor	13	0.003
PCA	Ghrelin receptor	21	0.003
PCA	Ghrelin receptor	16	0.003
PCA	Ghrelin receptor	12	0.003
PCA	Ghrelin receptor	10	0.002
PCA	Ghrelin receptor	9	0.002
PCA	GPR18, GPR55 and GPR119	5	0.02
PCA	GPR18, GPR55 and GPR119	0	0.015
PCA	GPR18, GPR55 and GPR119	2	0.013
PCA	GPR18, GPR55 and GPR119	22	0.012
PCA	GPR18, GPR55 and GPR119	1	0.012
PCA	GPR18, GPR55 and GPR119	4	0.011
PCA	GPR18, GPR55 and GPR119	19	0.011
PCA	GPR18, GPR55 and GPR119	11	0.01
PCA	GPR18, GPR55 and GPR119	20	0.01
PCA	GPR18, GPR55 and GPR119	18	0.01
PCA	GPR18, GPR55 and GPR119	16	0.01
PCA	GPR18, GPR55 and GPR119	17	0.01
PCA	GPR18, GPR55 and GPR119	8	0.01
PCA	GPR18, GPR55 and GPR119	7	0.01
PCA	GPR18, GPR55 and GPR119	12	0.009
PCA	GPR18, GPR55 and GPR119	13	0.009
PCA	GPR18, GPR55 and GPR119	14	0.009
PCA	GPR18, GPR55 and GPR119	21	0.009
PCA	GPR18, GPR55 and GPR119	15	0.008
PCA	GPR18, GPR55 and GPR119	10	0.006
PCA	GPR18, GPR55 and GPR119	9	0.006
PCA	GPR18, GPR55 and GPR119	32	0.004
PCA	GPR18, GPR55 and GPR119	31	0.004
PCA	GPR18, GPR55 and GPR119	23	0.003
PCA	GPR18, GPR55 and GPR119	3	0.003
PCA	GPR18, GPR55 and GPR119	24	0.002
PCA	GPR18, GPR55 and GPR119	25	0.001
PCA	GPR18, GPR55 and GPR119	26	0.001
PCA	GPR18, GPR55 and GPR119	30	0.001
PCA	GPR18, GPR55 and GPR119	33	0.001
PCA	GPR18, GPR55 and GPR119	27	0.0
PCA	GPR18, GPR55 and GPR119	28	0.0
PCA	GPR18, GPR55 and GPR119	29	0.0
PCA	GPR18, GPR55 and GPR119	6	0.0
PCA	Vasopressin and oxytocin receptors	1	0.02
PCA	Vasopressin and oxytocin receptors	28	0.012
PCA	Vasopressin and oxytocin receptors	27	0.012
PCA	Vasopressin and oxytocin receptors	32	0.01
PCA	Vasopressin and oxytocin receptors	31	0.01
PCA	Vasopressin and oxytocin receptors	7	0.009
PCA	Vasopressin and oxytocin receptors	29	0.009
PCA	Vasopressin and oxytocin receptors	30	0.008
PCA	Vasopressin and oxytocin receptors	26	0.008
PCA	Vasopressin and oxytocin receptors	4	0.007
PCA	Vasopressin and oxytocin receptors	9	0.007
PCA	Vasopressin and oxytocin receptors	10	0.007
PCA	Vasopressin and oxytocin receptors	6	0.005
PCA	Vasopressin and oxytocin receptors	33	0.004
PCA	Vasopressin and oxytocin receptors	3	0.004
PCA	Vasopressin and oxytocin receptors	21	0.001
PCA	Vasopressin and oxytocin receptors	0	0.001
PCA	Vasopressin and oxytocin receptors	2	0.001
PCA	Vasopressin and oxytocin receptors	15	0.001
PCA	Vasopressin and oxytocin receptors	16	0.0
PCA	Vasopressin and oxytocin receptors	14	0.0
PCA	Vasopressin and oxytocin receptors	5	0.0
PCA	Vasopressin and oxytocin receptors	8	0.0
PCA	Vasopressin and oxytocin receptors	11	0.0
PCA	Vasopressin and oxytocin receptors	12	0.0
PCA	Vasopressin and oxytocin receptors	13	0.0
PCA	Vasopressin and oxytocin receptors	25	0.0
PCA	Vasopressin and oxytocin receptors	18	0.0
PCA	Vasopressin and oxytocin receptors	24	0.0
PCA	Vasopressin and oxytocin receptors	23	0.0
PCA	Vasopressin and oxytocin receptors	22	0.0
PCA	Vasopressin and oxytocin receptors	20	0.0
PCA	Vasopressin and oxytocin receptors	19	0.0
PCA	Vasopressin and oxytocin receptors	17	0.0
PCA	Gonadotrophin-releasing hormone receptors	1	0.015
PCA	Gonadotrophin-releasing hormone receptors	28	0.011
PCA	Gonadotrophin-releasing hormone receptors	27	0.011
PCA	Gonadotrophin-releasing hormone receptors	32	0.01
PCA	Gonadotrophin-releasing hormone receptors	31	0.01
PCA	Gonadotrophin-releasing hormone receptors	30	0.009
PCA	Gonadotrophin-releasing hormone receptors	29	0.009
PCA	Gonadotrophin-releasing hormone receptors	26	0.009
PCA	Gonadotrophin-releasing hormone receptors	5	0.008
PCA	Gonadotrophin-releasing hormone receptors	25	0.008
PCA	Gonadotrophin-releasing hormone receptors	33	0.007
PCA	Gonadotrophin-releasing hormone receptors	3	0.007
PCA	Gonadotrophin-releasing hormone receptors	24	0.007
PCA	Gonadotrophin-releasing hormone receptors	23	0.006
PCA	Gonadotrophin-releasing hormone receptors	0	0.005
PCA	Gonadotrophin-releasing hormone receptors	2	0.005
PCA	Gonadotrophin-releasing hormone receptors	17	0.004
PCA	Gonadotrophin-releasing hormone receptors	18	0.004
PCA	Gonadotrophin-releasing hormone receptors	19	0.004
PCA	Gonadotrophin-releasing hormone receptors	20	0.004
PCA	Gonadotrophin-releasing hormone receptors	4	0.004
PCA	Gonadotrophin-releasing hormone receptors	22	0.004
PCA	Gonadotrophin-releasing hormone receptors	6	0.004
PCA	Gonadotrophin-releasing hormone receptors	8	0.003
PCA	Gonadotrophin-releasing hormone receptors	7	0.003
PCA	Gonadotrophin-releasing hormone receptors	15	0.003
PCA	Gonadotrophin-releasing hormone receptors	11	0.003
PCA	Gonadotrophin-releasing hormone receptors	16	0.003
PCA	Gonadotrophin-releasing hormone receptors	13	0.003
PCA	Gonadotrophin-releasing hormone receptors	21	0.003
PCA	Gonadotrophin-releasing hormone receptors	14	0.003
PCA	Gonadotrophin-releasing hormone receptors	12	0.003
PCA	Gonadotrophin-releasing hormone receptors	10	0.002
PCA	Gonadotrophin-releasing hormone receptors	9	0.002
PCA	5-Hydroxytryptamine receptors	3	0.037
PCA	5-Hydroxytryptamine receptors	9	0.02
PCA	5-Hydroxytryptamine receptors	20	0.01
PCA	5-Hydroxytryptamine receptors	2	0.008
PCA	5-Hydroxytryptamine receptors	4	0.008
PCA	5-Hydroxytryptamine receptors	12	0.006
PCA	5-Hydroxytryptamine receptors	21	0.006
PCA	5-Hydroxytryptamine receptors	24	0.006
PCA	5-Hydroxytryptamine receptors	8	0.005
PCA	5-Hydroxytryptamine receptors	1	0.004
PCA	5-Hydroxytryptamine receptors	30	0.004
PCA	5-Hydroxytryptamine receptors	0	0.004
PCA	5-Hydroxytryptamine receptors	11	0.004
PCA	5-Hydroxytryptamine receptors	23	0.003
PCA	5-Hydroxytryptamine receptors	25	0.003
PCA	5-Hydroxytryptamine receptors	31	0.002
PCA	5-Hydroxytryptamine receptors	32	0.002
PCA	5-Hydroxytryptamine receptors	5	0.002
PCA	5-Hydroxytryptamine receptors	29	0.002
PCA	5-Hydroxytryptamine receptors	13	0.001
PCA	5-Hydroxytryptamine receptors	19	0.001
PCA	5-Hydroxytryptamine receptors	16	0.001
PCA	5-Hydroxytryptamine receptors	14	0.001
PCA	5-Hydroxytryptamine receptors	7	0.001
PCA	5-Hydroxytryptamine receptors	26	0.001
PCA	5-Hydroxytryptamine receptors	28	0.0
PCA	5-Hydroxytryptamine receptors	27	0.0
PCA	5-Hydroxytryptamine receptors	17	0.0
PCA	5-Hydroxytryptamine receptors	22	0.0
PCA	5-Hydroxytryptamine receptors	18	0.0
PCA	5-Hydroxytryptamine receptors	15	0.0
PCA	5-Hydroxytryptamine receptors	10	0.0
PCA	5-Hydroxytryptamine receptors	6	0.0
PCA	5-Hydroxytryptamine receptors	33	0.0
PCA	Bombesin receptors	23	0.017
PCA	Bombesin receptors	24	0.014
PCA	Bombesin receptors	25	0.013
PCA	Bombesin receptors	30	0.012
PCA	Bombesin receptors	26	0.012
PCA	Bombesin receptors	32	0.011
PCA	Bombesin receptors	31	0.011
PCA	Bombesin receptors	29	0.011
PCA	Bombesin receptors	28	0.01
PCA	Bombesin receptors	27	0.01
PCA	Bombesin receptors	0	0.01
PCA	Bombesin receptors	6	0.008
PCA	Bombesin receptors	11	0.007
PCA	Bombesin receptors	8	0.007
PCA	Bombesin receptors	7	0.007
PCA	Bombesin receptors	18	0.007
PCA	Bombesin receptors	20	0.007
PCA	Bombesin receptors	4	0.007
PCA	Bombesin receptors	13	0.006
PCA	Bombesin receptors	14	0.006
PCA	Bombesin receptors	15	0.006
PCA	Bombesin receptors	21	0.006
PCA	Bombesin receptors	12	0.006
PCA	Bombesin receptors	16	0.005
PCA	Bombesin receptors	17	0.004
PCA	Bombesin receptors	10	0.004
PCA	Bombesin receptors	9	0.004
PCA	Bombesin receptors	19	0.003
PCA	Bombesin receptors	22	0.002
PCA	Bombesin receptors	1	0.002
PCA	Bombesin receptors	2	0.001
PCA	Bombesin receptors	5	0.0
PCA	Bombesin receptors	3	0.0
PCA	Bombesin receptors	33	0.0
PCA	Class Frizzled GPCRs	16	0.183
PCA	Class Frizzled GPCRs	18	0.177
PCA	Class Frizzled GPCRs	17	0.173
PCA	Class Frizzled GPCRs	19	0.152
PCA	Class Frizzled GPCRs	20	0.13
PCA	Class Frizzled GPCRs	22	0.128
PCA	Class Frizzled GPCRs	2	0.119
PCA	Class Frizzled GPCRs	13	0.11
PCA	Class Frizzled GPCRs	0	0.104
PCA	Class Frizzled GPCRs	15	0.1
PCA	Class Frizzled GPCRs	21	0.092
PCA	Class Frizzled GPCRs	14	0.082
PCA	Class Frizzled GPCRs	24	0.068
PCA	Class Frizzled GPCRs	25	0.061
PCA	Class Frizzled GPCRs	30	0.059
PCA	Class Frizzled GPCRs	26	0.057
PCA	Class Frizzled GPCRs	12	0.057
PCA	Class Frizzled GPCRs	29	0.054
PCA	Class Frizzled GPCRs	31	0.053
PCA	Class Frizzled GPCRs	32	0.052
PCA	Class Frizzled GPCRs	8	0.052
PCA	Class Frizzled GPCRs	7	0.049
PCA	Class Frizzled GPCRs	28	0.049
PCA	Class Frizzled GPCRs	11	0.049
PCA	Class Frizzled GPCRs	27	0.048
PCA	Class Frizzled GPCRs	23	0.048
PCA	Class Frizzled GPCRs	6	0.032
PCA	Class Frizzled GPCRs	33	0.028
PCA	Class Frizzled GPCRs	4	0.024
PCA	Class Frizzled GPCRs	10	0.022
PCA	Class Frizzled GPCRs	9	0.005
PCA	Class Frizzled GPCRs	1	0.004
PCA	Class Frizzled GPCRs	3	0.0
PCA	Class Frizzled GPCRs	5	0.0
PCA	Formylpeptide receptors	3	0.013
PCA	Formylpeptide receptors	0	0.01
PCA	Formylpeptide receptors	2	0.009
PCA	Formylpeptide receptors	22	0.009
PCA	Formylpeptide receptors	6	0.008
PCA	Formylpeptide receptors	19	0.008
PCA	Formylpeptide receptors	1	0.008
PCA	Formylpeptide receptors	11	0.007
PCA	Formylpeptide receptors	20	0.007
PCA	Formylpeptide receptors	18	0.007
PCA	Formylpeptide receptors	16	0.007
